frame,total,geometry,lighting,index_count
640,0.97384,0.94413,0.02251,7721718.60000
650,1.11092,1.08066,0.02312,7634876.10000
660,1.14527,1.11190,0.02584,7668963.00000
670,1.01647,0.98364,0.02570,7623788.40000
680,0.96139,0.92814,0.02580,7621869.00000
690,0.90519,0.87104,0.02707,7621161.00000
700,0.86802,0.83096,0.02995,7657194.90000
710,0.89264,0.85371,0.03203,7685407.80000
720,0.93374,0.89581,0.03148,7674967.20000
730,0.90984,0.87158,0.03138,7627148.40000
740,0.82257,0.78437,0.03120,7612737.60000
750,0.85284,0.81525,0.03054,7626187.20000
760,0.90771,0.86999,0.03078,7597246.20000
770,0.88638,0.84922,0.02998,7594820.40000
780,0.87316,0.83811,0.02772,7589790.60000
790,0.86496,0.83186,0.02574,7538191.80000
800,0.90637,0.87684,0.02242,7376284.80000
810,0.97362,0.94575,0.02077,7196946.00000
820,0.94189,0.91330,0.02128,7066977.00000
830,0.88659,0.85581,0.02336,6851366.40000
840,0.83833,0.80795,0.02308,6848332.80000
850,0.83348,0.80401,0.02212,6847776.00000
860,0.85881,0.82959,0.02225,6847488.00000
870,0.92068,0.89155,0.02175,6847718.40000
880,0.97856,0.94939,0.02197,6847878.00000
890,0.94871,0.91961,0.02172,6773436.30000
900,0.81567,0.78955,0.01864,6977846.70000
910,0.69725,0.66796,0.02188,8005858.80000
920,0.96458,0.93795,0.01931,8114672.70000
930,1.09122,1.06462,0.01956,8255881.50000
940,1.05604,1.02415,0.02491,8315368.80000
950,1.01066,0.97207,0.03125,8294084.40000
960,1.03545,0.99428,0.03374,8262489.00000
970,1.05320,1.01136,0.03459,8262258.60000
980,1.12888,1.08714,0.03463,8260713.00000
990,1.11592,1.07496,0.03362,8260413.00000
1000,1.07604,1.03604,0.03280,8209144.20000
1010,1.08875,1.04906,0.03294,8169582.60000
1020,1.09394,1.05308,0.03337,8152836.60000
1030,1.05471,1.01529,0.03245,8064639.00000
1040,1.00505,0.96587,0.03142,8008168.20000
1050,1.00776,0.96786,0.03266,7889277.00000
1060,1.02293,0.98428,0.03156,7874770.80000
1070,1.11600,1.07808,0.03087,7857863.40000
1080,1.14631,1.10867,0.03043,7844651.40000
1090,0.98326,0.94415,0.03157,7767534.90000
1100,0.99456,0.95580,0.03142,7719672.60000
1110,1.01003,0.97139,0.03116,7176438.30000
1120,1.02828,0.99062,0.03024,6990166.80000
1130,1.06481,1.02732,0.03002,6758233.20000
1140,1.09250,1.05434,0.03078,7029954.30000
1150,1.14000,1.10095,0.03173,7408249.20000
1160,1.12908,1.09061,0.03168,7500250.20000
1170,1.18808,1.14956,0.03147,7953082.20000
1180,1.20898,1.17048,0.03124,7999884.00000
1190,1.22682,1.18820,0.03152,8001468.00000
1200,1.22889,1.19020,0.03146,8001468.00000
1210,1.17847,1.14028,0.03064,8001468.00000
1220,1.14414,1.10620,0.03042,8001468.00000
1230,1.12573,1.08814,0.03032,8001480.60000
1240,1.13155,1.09362,0.03022,8003038.20000
1250,1.13898,1.10129,0.03024,8001468.00000
1260,1.12002,1.08271,0.02997,8001473.40000
1270,1.10374,1.06706,0.02954,7966094.40000
1280,1.06691,1.03017,0.02927,7745203.20000
1290,1.03800,1.00256,0.02820,7579748.40000
1300,1.03058,0.99607,0.02708,7498017.00000
1310,1.07397,1.03837,0.02831,7510593.30000
1320,1.14875,1.11345,0.02755,7033727.70000
1330,1.22374,1.18970,0.02659,6970671.00000
1340,1.17869,1.14491,0.02650,6970383.00000
1350,1.11728,1.08345,0.02651,6970383.00000
1360,1.07824,1.04436,0.02640,6970383.00000
1370,1.10198,1.06766,0.02670,6970383.00000
1380,1.12868,1.09436,0.02698,6970383.00000
1390,1.18894,1.15420,0.02748,6970383.00000
1400,1.20613,1.16976,0.02919,7212977.40000
1410,1.18262,1.14349,0.03184,8001493.20000
1420,1.17744,1.13886,0.03161,8001594.00000
1430,1.14435,1.10573,0.03150,7931326.20000
1440,1.11382,1.07449,0.03201,7829976.00000
1450,1.11075,1.06965,0.03225,7834560.60000
1460,1.11110,1.07144,0.03225,7925053.80000
1470,1.14958,1.10974,0.03266,7991727.00000
1480,1.13587,1.09600,0.03255,7999516.80000
1490,1.11991,1.07948,0.03327,8090580.60000
1500,1.08722,1.04506,0.03479,8357266.20000
1510,1.05045,1.00698,0.03632,8470036.80000
1520,1.03816,0.99413,0.03702,8477401.20000
1530,1.06582,1.02112,0.03736,8489996.40000
1540,1.05901,1.01381,0.03752,8495800.80000
1550,1.07146,1.02670,0.03770,8494414.20000
1560,1.08509,1.04795,0.03078,8494104.00000
1570,1.11061,1.07302,0.03053,8494104.00000
1580,1.13976,1.08755,0.03176,8494104.00000
1590,1.13390,1.09414,0.03233,8494104.00000
1600,1.07516,1.03279,0.03478,8494104.00000
1610,1.02038,0.97550,0.03782,8494104.00000
1620,1.00978,0.96432,0.03813,8492731.20000
1630,1.02020,0.97145,0.03807,8491920.00000
1640,1.03004,0.98440,0.03846,8492370.00000
1650,1.04601,0.99945,0.03931,8449743.60000
1660,1.05714,1.01032,0.03958,8384289.00000
1670,1.02433,0.97728,0.03968,8374041.00000
1680,1.01683,0.96944,0.04022,8367843.60000
1690,1.01950,0.97124,0.04108,8358251.40000
1700,1.01915,0.97146,0.04051,8295681.00000
1710,0.99540,0.94846,0.03996,8261586.00000
1720,1.00056,0.95350,0.03968,8187317.10000
1730,1.00323,0.95792,0.03804,8043384.00000
1740,1.03846,0.99434,0.03719,8041504.80000
1750,1.02366,0.97963,0.03700,7985956.20000
1760,0.99672,0.95329,0.03612,7787619.60000
1770,0.99205,0.94899,0.03570,7530717.00000
1780,1.00488,0.96288,0.03479,7427402.40000
1790,1.00486,0.96483,0.03269,6990182.40000
1800,1.03112,0.99174,0.03195,6983793.00000
1810,1.04426,1.00556,0.03137,6983793.00000
1820,1.05396,1.01544,0.03097,6973673.70000
1830,1.05762,1.01993,0.03046,6963402.00000
1840,1.05829,1.02086,0.03012,6963356.40000
1850,1.07165,1.03401,0.02985,6962112.00000
1860,1.07822,1.04116,0.02956,6953349.00000
1870,1.07734,1.04099,0.02906,6944862.00000
1880,1.07031,1.03400,0.02857,6944862.00000
1890,1.05461,1.02082,0.02622,6558870.00000
1900,1.03043,0.99733,0.02590,6558870.00000
1910,1.01692,0.98360,0.02623,6558870.00000
1920,1.00989,0.97819,0.02440,6046112.40000
1930,0.99633,0.96458,0.02440,6034722.00000
1940,0.99088,0.95924,0.02434,6034722.00000
1950,0.98578,0.95354,0.02436,5990710.80000
1960,0.98988,0.95815,0.02425,5990314.80000
1970,1.00310,0.97199,0.02395,5842207.80000
1980,0.97389,0.94382,0.02279,5447708.70000
1990,0.98915,0.95936,0.02247,5451609.00000
2000,0.99430,0.96476,0.02224,5451609.00000
2010,0.96867,0.93905,0.02204,5444671.80000
2020,0.90878,0.87984,0.02182,5444901.00000
2030,0.87930,0.85033,0.02161,5297904.60000
2040,0.87115,0.84280,0.02105,5208151.80000
2050,0.86868,0.84010,0.02128,5207691.00000
2060,0.85635,0.82804,0.02110,5207691.00000
2070,0.81783,0.78988,0.02080,4036655.40000
2080,0.80244,0.77422,0.02092,3727287.00000
2090,0.80922,0.78101,0.02059,3727287.00000
2100,0.82200,0.79436,0.02055,3705588.60000
2110,0.79971,0.77182,0.02067,3618915.00000
2120,0.83378,0.80574,0.02065,3618915.00000
2130,0.83640,0.80861,0.02052,3585544.50000
2140,0.81732,0.79013,0.02000,3499356.00000
2150,0.80821,0.78104,0.01985,3499356.00000
2160,0.78774,0.76115,0.01948,3434960.40000
2170,0.77241,0.74577,0.01951,3337312.20000
2180,0.77630,0.74960,0.01990,3327910.80000
2190,0.76787,0.74123,0.01973,3326756.40000
2200,0.76892,0.74255,0.01941,3284885.40000
2210,0.81768,0.79134,0.01931,3266988.00000
2220,0.75301,0.72663,0.01925,3266988.00000
2230,0.78189,0.75600,0.01889,3195621.00000
2240,0.76298,0.73694,0.01894,3114666.00000
2250,0.72416,0.69719,0.01858,3110658.00000
2260,0.78703,0.76167,0.01838,3110223.60000
2270,0.76268,0.73731,0.01839,3107632.20000
2280,0.67911,0.65441,0.01784,3061461.60000
2290,0.59210,0.56854,0.01689,2951409.30000
2300,0.43606,0.41235,0.01664,2661215.40000
2310,0.30142,0.27858,0.01615,2830292.40000
2320,0.25373,0.23171,0.01538,2955202.80000
2330,0.28740,0.26493,0.01574,2936598.00000
2340,0.28032,0.25838,0.01514,2925376.80000
2350,0.53072,0.50754,0.01636,4447362.90000
2360,0.98874,0.96016,0.02117,6957913.50000
2370,1.04060,1.00741,0.02571,7457976.00000
2380,1.12239,1.08805,0.02709,7792472.10000
2390,1.09774,1.06209,0.02857,8135277.00000
2400,1.05847,1.02256,0.02894,8183354.70000
2410,1.06813,1.03114,0.02960,8254320.60000
2420,1.04989,1.01294,0.02963,8273556.00000
2430,1.02666,0.98950,0.02993,8254764.00000
2440,1.08368,1.04619,0.03039,8292348.00000
2450,1.09584,1.05793,0.03090,8264740.20000
2460,1.10902,1.07080,0.03102,8264595.00000
2470,1.11652,1.07877,0.03083,8264595.00000
2480,1.12942,1.09129,0.03091,8264557.20000
2490,1.11901,1.08022,0.03172,8241388.80000
2500,1.15570,1.11670,0.03153,8108993.40000
2510,1.12428,1.08541,0.03179,8092652.40000
2520,1.17843,1.13810,0.03186,8085033.00000
2530,1.16398,1.12484,0.03188,8085033.00000
2540,1.17254,1.13345,0.03186,8096659.20000
2550,1.15761,1.11698,0.03300,8108604.60000
2560,1.12632,1.08363,0.03521,8164023.00000
2570,1.19828,1.15827,0.03269,8174460.00000
2580,1.26073,1.22140,0.03226,8119383.90000
2590,1.25815,1.21717,0.03190,8022754.80000
2600,1.37308,1.33576,0.03036,7735798.80000
2610,1.35204,1.31639,0.02842,7320041.40000
2620,1.44120,1.40655,0.02709,7211924.40000
2630,1.41719,1.38322,0.02670,7183030.20000
2640,1.51278,1.48008,0.02549,7199975.40000
2650,1.42141,1.38714,0.02696,7203627.00000
2660,1.09132,1.05419,0.02987,7203627.00000
2670,1.11759,1.08016,0.03010,7201927.80000
2680,1.20960,1.17270,0.02960,7199379.00000
2690,1.18377,1.14762,0.02891,7191180.60000
2700,1.18091,1.14487,0.02868,7147927.20000
2710,1.15539,1.12014,0.02790,6927421.20000
2720,1.05800,1.02327,0.02749,6801102.00000
2730,0.99381,0.95985,0.02658,6677148.00000
2740,0.97660,0.94389,0.02536,6599951.40000
2750,0.96459,0.93242,0.02474,6542559.00000
2760,1.00109,0.96944,0.02421,6506229.60000
2770,0.98076,0.94898,0.02432,6452277.00000
2780,0.92500,0.89346,0.02431,6486535.80000
2790,0.93057,0.89846,0.02437,6509119.20000
2800,0.92523,0.89340,0.02430,6503435.40000
2810,0.96772,0.93548,0.02472,6506247.00000
2820,1.00200,0.96989,0.02484,6470295.00000
2830,1.02917,0.99716,0.02459,6380098.80000
2840,1.05168,1.01972,0.02475,6299280.00000
2850,1.04068,1.00923,0.02429,6291247.20000
2860,0.98364,0.95094,0.02520,6287307.00000
2870,1.00152,0.96919,0.02511,6269037.00000
2880,0.96096,0.92868,0.02480,6228684.00000
2890,1.04874,1.01683,0.02447,6224199.00000
2900,0.99828,0.96700,0.02402,6216471.00000
2910,1.06535,1.03405,0.02405,6183156.60000
2920,0.93570,0.90331,0.02480,6158480.40000
2930,0.91874,0.88736,0.02428,6132285.00000
2940,0.84800,0.81633,0.02441,6233439.00000
2950,0.89194,0.85952,0.02476,6307221.00000
2960,0.89998,0.86804,0.02467,6307221.00000
2970,0.96589,0.93359,0.02480,6307221.00000
2980,0.96604,0.93444,0.02442,6311469.00000
2990,0.92317,0.89161,0.02392,6311469.00000
3000,0.86514,0.83469,0.02324,6368460.90000
3010,0.81560,0.78502,0.02336,6468307.50000
3020,1.07840,1.04727,0.02368,7368027.00000
3030,0.93281,0.89209,0.03316,8190630.00000
3040,0.83642,0.79690,0.03229,7983019.20000
3050,0.84780,0.80509,0.03567,7984668.00000
3060,0.85928,0.81619,0.03592,7984668.00000
3070,0.87686,0.83600,0.03374,8044923.00000
3080,0.86938,0.82712,0.03504,8131549.20000
3090,0.85308,0.81036,0.03589,8141701.20000
3100,0.86845,0.82527,0.03587,8144034.00000
3110,0.88252,0.83920,0.03608,8144147.40000
3120,0.91994,0.87655,0.03601,8144160.00000
3130,0.92080,0.87759,0.03612,8144160.00000
3140,0.92150,0.87774,0.03665,8144097.00000
3150,0.91994,0.87545,0.03723,8144034.00000
3160,0.90876,0.86384,0.03765,8144034.00000
3170,0.91268,0.86785,0.03765,8144034.00000
3180,0.91616,0.87059,0.03841,8144034.00000
3190,0.91961,0.87364,0.03888,8144034.00000
3200,0.91734,0.87136,0.03852,8144034.00000
3210,0.91012,0.86488,0.03836,8144034.00000
3220,0.92127,0.87576,0.03828,8143638.00000
3230,0.95608,0.91119,0.03794,8132722.80000
3240,0.91098,0.86638,0.03766,8127407.40000
3250,0.90257,0.85863,0.03684,8126328.00000
3260,0.89048,0.84755,0.03573,8125111.20000
3270,0.90078,0.85800,0.03543,8104036.80000
3280,0.89850,0.85732,0.03400,7920713.10000
3290,0.91199,0.87120,0.03380,7903594.80000
3300,0.89358,0.85226,0.03404,7897557.60000
3310,0.89980,0.85894,0.03357,7888524.00000
3320,0.91394,0.87385,0.03302,7877561.40000
3330,0.92156,0.88123,0.03310,7861951.20000
3340,0.90428,0.86400,0.03307,7818999.60000
3350,0.92880,0.88820,0.03268,7813254.00000
3360,0.90922,0.86878,0.03315,7813254.00000
3370,0.88591,0.84442,0.03412,7806210.00000
3380,0.88879,0.84607,0.03519,7763146.80000
3390,0.91194,0.87244,0.03215,7705318.80000
3400,0.88577,0.84647,0.03198,7672203.60000
3410,0.89039,0.85064,0.03191,7634994.00000
3420,0.88321,0.84453,0.03130,7634994.00000
3430,0.88188,0.84330,0.03134,7634994.00000
3440,0.88786,0.84939,0.03115,7632596.40000
3450,0.89060,0.85252,0.03039,7632330.00000
3460,0.88893,0.85147,0.03027,7632286.80000
3470,0.93716,0.89948,0.03019,7602006.00000
3480,0.95154,0.91401,0.03015,7516605.60000
3490,0.94092,0.90372,0.02997,7377719.40000
3500,0.97504,0.93820,0.02964,7167958.50000
3510,0.97770,0.94120,0.02922,7055791.20000
3520,1.00274,0.96530,0.02938,7035301.20000
3530,0.96022,0.92401,0.02872,7009089.00000
3540,0.96941,0.93409,0.02778,7005777.00000
3550,1.01092,0.97541,0.02804,6999966.00000
3560,1.00905,0.97378,0.02788,6990720.00000
3570,1.01273,0.97767,0.02779,6989616.00000
3580,1.03454,0.99924,0.02796,6989616.00000
3590,1.06224,1.02659,0.02831,6980094.00000
3600,1.05430,1.01871,0.02831,6944433.60000
3610,1.03245,0.99678,0.02827,6930984.00000
3620,1.05379,1.01814,0.02849,6930984.00000
3630,1.07390,1.03823,0.02847,6930984.00000
3640,1.06647,1.03021,0.02894,6930984.00000
3650,1.06056,1.02445,0.02872,6651048.00000
3660,1.05874,1.02321,0.02801,6464424.00000
3670,1.02307,0.98877,0.02723,6459480.00000
3680,0.98625,0.95219,0.02674,6452777.40000
3690,0.95817,0.92499,0.02586,6452664.00000
3700,0.95015,0.91630,0.02592,6452664.00000
3710,0.93061,0.89721,0.02585,6452664.00000
3720,0.89755,0.86436,0.02578,6452664.00000
3730,0.87976,0.84578,0.02609,6452664.00000
3740,0.88594,0.85254,0.02556,6452664.00000
3750,0.89069,0.85860,0.02491,6452664.00000
3760,0.87890,0.84643,0.02517,6452664.00000
3770,0.91694,0.88476,0.02497,6448958.40000
3780,0.91463,0.88336,0.02416,6433632.00000
3790,0.90059,0.87008,0.02345,6372072.00000
3800,0.90946,0.87880,0.02345,6372072.00000
3810,0.90340,0.87278,0.02324,6372072.00000
3820,0.90658,0.87621,0.02312,6372072.00000
3830,0.89654,0.86629,0.02309,6318108.00000
3840,0.84852,0.81836,0.02271,6282132.00000
3850,0.85806,0.82808,0.02258,6282132.00000
3860,0.84731,0.81700,0.02276,6282132.00000
3870,0.82292,0.79252,0.02316,6282132.00000
3880,0.81324,0.78290,0.02298,6282132.00000
3890,0.79188,0.76168,0.02294,6276831.00000
3900,0.76633,0.73629,0.02266,6200374.80000
3910,0.75776,0.72783,0.02255,6087040.50000
3920,0.73618,0.70624,0.02259,6079239.00000
3930,0.74545,0.71496,0.02306,6079125.60000
3940,0.75337,0.72292,0.02296,6076897.80000
3950,0.78027,0.74983,0.02304,6076353.00000
3960,0.81836,0.78842,0.02235,6076353.00000
3970,0.83157,0.80229,0.02188,6076353.00000
3980,0.83948,0.81135,0.02080,6076353.00000
3990,0.85049,0.82325,0.01992,6076353.00000
4000,0.85334,0.82628,0.01974,6050476.20000
4010,0.86738,0.83965,0.02052,6033225.00000
4020,0.92570,0.89802,0.02030,6000640.20000
4030,0.94463,0.91575,0.02144,5991462.00000
4040,0.93879,0.90914,0.02252,5984371.80000
4050,0.90371,0.87414,0.02233,5635230.90000
4060,0.90290,0.87446,0.02124,5226320.40000
4070,0.90029,0.87316,0.01980,5169763.80000
4080,0.92860,0.90048,0.01918,5126148.00000
4090,0.91683,0.88999,0.01968,5126148.00000
4100,0.88882,0.85931,0.01972,5004235.20000
4110,0.85872,0.83137,0.01964,4923072.00000
4120,0.84097,0.81416,0.01946,4923072.00000
4130,0.82829,0.80136,0.01978,4923072.00000
4140,0.82444,0.79822,0.01901,4912383.60000
4150,0.80829,0.78142,0.01971,4905258.00000
4160,0.77995,0.75358,0.01927,4905258.00000
4170,0.78326,0.75666,0.01940,4905258.00000
4180,0.78697,0.75980,0.02004,4905258.00000
4190,0.88494,0.85618,0.02138,5019477.60000
4200,0.74040,0.71200,0.02100,5139870.00000
4210,0.66428,0.63701,0.02006,5139870.00000
4220,0.68040,0.65483,0.01838,5139870.00000
4230,0.73982,0.71497,0.01784,5103933.60000
4240,0.64203,0.61781,0.01750,4823736.00000
4250,0.52160,0.49800,0.01681,5099514.00000
4260,0.50851,0.48541,0.01612,6096484.20000
4270,0.45000,0.42693,0.01610,6221974.80000
4280,0.43500,0.41246,0.01581,6230358.00000
4290,0.43932,0.41534,0.01732,6476796.00000
4300,0.66276,0.63323,0.02220,8159985.90000
4310,0.82893,0.79276,0.02920,8496360.00000
4320,0.93728,0.89809,0.03183,8496360.00000
4330,0.94026,0.90020,0.03266,8496288.00000
4340,0.96736,0.92751,0.03268,8495880.00000
4350,0.94280,0.90254,0.03319,8495880.00000
4360,0.89136,0.85036,0.03376,8490503.70000
4370,0.85714,0.81765,0.03210,8442945.00000
4380,0.90339,0.86446,0.03172,8453476.80000
4390,0.94969,0.90954,0.03284,8495944.80000
4400,0.94301,0.90282,0.03298,8496360.00000
4410,0.94548,0.90396,0.03383,8496360.00000
4420,0.85804,0.81680,0.03402,7915824.30000
4430,0.70552,0.67926,0.01849,6615084.00000
4440,0.72647,0.70063,0.01884,6617215.20000
4450,0.77232,0.74624,0.01894,6452835.00000
4460,0.83854,0.81248,0.01858,5651602.20000
4470,0.64748,0.62318,0.01750,4597902.00000
4480,0.63639,0.61230,0.01727,4566676.80000
4490,0.58830,0.56421,0.01721,3067423.80000
4500,0.60739,0.58276,0.01751,3199647.00000
4510,0.62728,0.60318,0.01708,3932214.30000
4520,0.64052,0.61601,0.01740,3428912.40000
4530,0.60969,0.58452,0.01843,2159299.80000
4540,0.58393,0.55811,0.01882,2053662.00000
4550,0.55538,0.53031,0.01839,2044755.00000
4560,0.51219,0.48757,0.01790,2044755.00000
4570,0.47681,0.45297,0.01715,2044755.00000
4580,0.46358,0.43980,0.01706,2050099.20000
4590,0.51034,0.48580,0.01771,2082149.40000
4600,0.55024,0.52532,0.01815,2095203.00000
4610,0.57302,0.54761,0.01852,2226598.80000
4620,0.64674,0.62093,0.01869,4079065.50000
4630,0.64367,0.61814,0.01818,4596558.00000
4640,0.64368,0.61884,0.01752,4597722.00000
4650,0.62994,0.60468,0.01722,4583455.80000
4660,0.47585,0.45277,0.01640,2942640.30000
4670,0.66110,0.63602,0.01786,4625065.50000
4680,0.88560,0.85792,0.02027,6070687.20000
4690,0.88186,0.85340,0.02167,6354876.00000
4700,0.86002,0.83170,0.02147,6592521.90000
4710,0.80536,0.77590,0.02247,6826915.50000
4720,0.81720,0.78550,0.02446,7819448.10000
4730,0.83830,0.80601,0.02515,8158077.60000
4740,0.81970,0.78756,0.02497,8247506.40000
4750,0.81180,0.78067,0.02411,8262054.00000
4760,0.75853,0.72822,0.02303,8276838.30000
4770,0.75274,0.72275,0.02283,8383267.20000
4780,0.75685,0.72659,0.02289,8417616.30000
4790,0.74736,0.71766,0.02256,8495486.40000
4800,0.73881,0.70855,0.02280,8496360.00000
4810,0.74296,0.71300,0.02281,8496360.00000
4820,0.73882,0.70932,0.02222,8496360.00000
4830,0.72053,0.69133,0.02166,8496360.00000
4840,0.69807,0.66888,0.02147,8496252.00000
4850,0.65328,0.62577,0.02036,8496000.00000
4860,0.63970,0.61315,0.01943,8496000.00000
4870,0.61778,0.59221,0.01837,8496000.00000
4880,0.60598,0.58124,0.01777,8496000.00000
4890,0.59494,0.57052,0.01754,8496000.00000
4900,0.58319,0.55864,0.01717,8496000.00000
4910,0.58402,0.55988,0.01710,8496000.00000
4920,0.57613,0.55161,0.01737,8496000.00000
4930,0.57738,0.55286,0.01739,8496000.00000
4940,0.57238,0.54763,0.01737,8496144.00000
4950,0.57149,0.54703,0.01748,8496360.00000
4960,0.58483,0.55982,0.01782,8496360.00000
4970,0.60053,0.57480,0.01862,8496360.00000
4980,0.59824,0.57224,0.01874,8496360.00000
4990,0.60829,0.58188,0.01924,8496360.00000
5000,0.62805,0.60050,0.01991,8496360.00000
5010,0.62729,0.59975,0.02055,8496360.00000
5020,0.62197,0.59456,0.02029,8496360.00000
5030,0.62140,0.59376,0.02036,8496360.00000
5040,0.65223,0.62248,0.02238,8496360.00000
5050,0.64947,0.61837,0.02401,8474049.00000
5060,0.59706,0.56740,0.02255,8268436.80000
5070,0.59167,0.56304,0.02164,8262560.40000
5080,0.59511,0.56730,0.02037,8076999.00000
5090,0.58782,0.56139,0.01932,7987500.00000
5100,0.58084,0.55490,0.01884,7994814.00000
5110,0.55634,0.52994,0.01927,8265461.10000
5120,0.58365,0.55601,0.02060,8496297.60000
5130,0.59169,0.56323,0.02087,8496360.00000
5140,0.58956,0.56184,0.02039,8496360.00000
5150,0.59971,0.57161,0.02091,8496360.00000
5160,0.61214,0.58397,0.02095,8496360.00000
5170,0.60855,0.58085,0.02062,8496360.00000
5180,0.60715,0.57953,0.02053,8496360.00000
5190,0.60831,0.58060,0.02051,8496360.00000
5200,0.60347,0.57608,0.02014,8496360.00000
5210,0.59930,0.57228,0.02001,8496360.00000
5220,0.60290,0.57588,0.02016,8496360.00000
5230,0.59837,0.57152,0.01954,8496360.00000
5240,0.59012,0.56400,0.01902,8496360.00000
5250,0.58153,0.55532,0.01903,8496360.00000
5260,0.57664,0.55053,0.01888,8496360.00000
5270,0.57172,0.54544,0.01899,8496360.00000
5280,0.56859,0.54229,0.01891,8496360.00000
5290,0.56116,0.53590,0.01819,8496360.00000
5300,0.55630,0.53129,0.01796,8496360.00000
5310,0.54392,0.51888,0.01768,8496360.00000
5320,0.52112,0.49642,0.01745,8496360.00000
5330,0.51405,0.48937,0.01732,8496360.00000
5340,0.49183,0.46847,0.01642,8496360.00000
5350,0.48667,0.46396,0.01557,8379258.90000
5360,0.47045,0.44826,0.01507,8351670.00000
5370,0.43948,0.41732,0.01471,8350830.00000
5380,0.41195,0.39070,0.01430,8350738.80000
5390,0.39944,0.37810,0.01424,8267036.40000
5400,0.30451,0.28360,0.01422,7239257.70000
5410,0.24675,0.22543,0.01420,6466446.90000
5420,0.23014,0.20924,0.01419,6131542.20000
5430,0.22163,0.20050,0.01434,6009596.10000
5440,0.19657,0.17550,0.01419,5759880.90000
5450,0.16430,0.14304,0.01420,5172768.00000
5460,0.16410,0.14300,0.01420,5172768.00000
5470,0.16442,0.14322,0.01421,5172768.00000
5480,0.16454,0.14334,0.01420,5172768.00000
5490,0.16606,0.14482,0.01429,5172768.00000
