frame,total,forward,index_count
770,0.84919,0.84482,7594820.40000
780,0.81754,0.81285,7589790.60000
790,0.84041,0.83600,7538191.80000
800,0.88302,0.87846,7376284.80000
810,0.90522,0.90037,7196946.00000
820,0.88969,0.88576,7066977.00000
830,0.89167,0.88763,6851366.40000
840,0.80407,0.79944,6848332.80000
850,0.78276,0.77859,6847776.00000
860,0.78654,0.78234,6847488.00000
870,0.91151,0.90743,6847718.40000
880,0.89626,0.89229,6847878.00000
890,0.87199,0.86785,6773436.30000
900,0.77133,0.76687,6977846.70000
910,0.65597,0.65155,8005858.80000
920,0.92773,0.92342,8114672.70000
930,1.05626,1.05170,8255881.50000
940,1.03150,1.02662,8315368.80000
950,1.00874,1.00416,8294084.40000
960,0.96335,0.95881,8262489.00000
970,1.02678,1.02194,8262258.60000
980,1.08918,1.08452,8260713.00000
990,1.07017,1.06550,8260413.00000
1000,1.03440,1.02966,8209144.20000
1010,1.05994,1.05558,8169582.60000
1020,1.04758,1.04351,8152836.60000
1030,1.04024,1.03601,8064639.00000
1040,0.98356,0.97916,8008168.20000
1050,0.95196,0.94790,7889277.00000
1060,0.99349,0.98915,7874770.80000
1070,1.08524,1.08093,7857863.40000
1080,1.09860,1.09439,7844651.40000
1090,0.94472,0.94025,7767534.90000
1100,0.98040,0.97598,7719672.60000
1110,0.93601,0.93186,7176438.30000
1120,0.99564,0.99122,6990166.80000
1130,1.03914,1.03508,6758233.20000
1140,1.05274,1.04846,7029954.30000
1150,1.08903,1.08344,7408249.20000
1160,1.09892,1.09484,7500250.20000
1170,1.15018,1.14599,7953082.20000
1180,1.17534,1.17092,7999884.00000
1190,1.19499,1.19049,8001468.00000
1200,1.18892,1.18457,8001468.00000
1210,1.12959,1.12536,8001468.00000
1220,1.09311,1.08894,8001468.00000
1230,1.09117,1.08710,8001480.60000
1240,1.09144,1.08698,8003038.20000
1250,1.07832,1.07369,8001468.00000
1260,1.07238,1.06808,8001473.40000
1270,1.05951,1.05514,7966094.40000
1280,1.01135,1.00688,7745203.20000
1290,0.99002,0.98566,7579748.40000
1300,0.98228,0.97772,7498017.00000
1310,1.02549,1.02103,7510593.30000
1320,1.11285,1.10865,7033727.70000
1330,1.19129,1.18672,6970671.00000
1340,1.12685,1.12248,6970383.00000
1350,1.06013,1.05560,6970383.00000
1360,1.04854,1.04378,6970383.00000
1370,1.04301,1.03889,6970383.00000
1380,1.05087,1.04639,6970383.00000
1390,1.11938,1.11537,6970383.00000
1400,1.15998,1.15553,7212977.40000
1410,1.11919,1.11503,8001493.20000
1420,1.11277,1.10847,8001594.00000
1430,1.09382,1.08968,7931326.20000
1440,1.05744,1.05271,7829976.00000
1450,1.07145,1.06650,7834560.60000
1460,1.07983,1.07538,7925053.80000
1470,1.08950,1.08512,7991727.00000
1480,1.10055,1.09562,7999516.80000
1490,1.06230,1.05831,8090580.60000
1500,1.04695,1.04236,8357266.20000
1510,1.01707,1.01292,8470036.80000
1520,0.99336,0.98884,8477401.20000
1530,1.02213,1.01732,8489996.40000
1540,1.01189,1.00763,8495800.80000
1550,1.02879,1.02433,8494414.20000
1560,1.07134,1.06621,8494104.00000
1570,1.08590,1.08112,8494104.00000
1580,1.10294,1.09834,8494104.00000
1590,1.09055,1.08606,8494104.00000
1600,1.04109,1.03664,8494104.00000
1610,0.98193,0.97720,8494104.00000
1620,0.98143,0.97718,8492731.20000
1630,0.97612,0.97145,8491920.00000
1640,0.98399,0.97954,8492370.00000
1650,1.00199,0.99736,8449743.60000
1660,1.00274,0.99852,8384289.00000
1670,0.97897,0.97455,8374041.00000
1680,0.96614,0.96204,8367843.60000
1690,0.98997,0.98588,8358251.40000
1700,0.96824,0.96396,8295681.00000
1710,0.95399,0.94992,8261586.00000
1720,0.94426,0.94006,8187317.10000
1730,0.97258,0.96844,8043384.00000
1740,0.96168,0.95728,8041504.80000
1750,0.96030,0.95619,7985956.20000
1760,0.94018,0.93630,7787619.60000
1770,0.95962,0.95529,7530717.00000
1780,0.95448,0.95043,7427402.40000
1790,0.96223,0.95814,6990182.40000
1800,0.98986,0.98586,6983793.00000
1810,0.99772,0.99381,6983793.00000
1820,1.01882,1.01472,6973673.70000
1830,1.01229,1.00826,6963402.00000
1840,1.01114,1.00708,6963356.40000
1850,1.02005,1.01627,6962112.00000
1860,1.03207,1.02802,6953349.00000
1870,1.03727,1.03326,6944862.00000
1880,1.04270,1.03878,6944862.00000
1890,1.01194,1.00693,6558870.00000
1900,0.99490,0.99116,6558870.00000
1910,0.98669,0.98282,6558870.00000
1920,0.95375,0.94980,6046112.40000
1930,0.95784,0.95372,6034722.00000
1940,0.95126,0.94693,6034722.00000
1950,0.96281,0.95902,5990710.80000
1960,0.95064,0.94675,5990314.80000
1970,0.95162,0.94779,5842207.80000
1980,0.93518,0.93104,5447708.70000
1990,0.94478,0.94068,5451609.00000
2000,0.95558,0.95143,5451609.00000
2010,0.90592,0.90161,5444671.80000
2020,0.88527,0.88142,5444901.00000
2030,0.85266,0.84845,5297904.60000
2040,0.83410,0.82964,5208151.80000
2050,0.83379,0.82970,5207691.00000
2060,0.80476,0.80048,5207691.00000
2070,0.78575,0.78150,4036655.40000
2080,0.76478,0.76098,3727287.00000
2090,0.78830,0.78417,3727287.00000
2100,0.79921,0.79498,3705588.60000
2110,0.76774,0.76381,3618915.00000
2120,0.79142,0.78720,3618915.00000
2130,0.76734,0.76338,3585544.50000
2140,0.79712,0.79307,3499356.00000
2150,0.77554,0.77154,3499356.00000
2160,0.74816,0.74417,3434960.40000
2170,0.72522,0.72110,3337312.20000
2180,0.74278,0.73890,3327910.80000
2190,0.75884,0.75459,3326756.40000
2200,0.72790,0.72383,3284885.40000
2210,0.73963,0.73568,3266988.00000
2220,0.75159,0.74756,3266988.00000
2230,0.72003,0.71582,3195621.00000
2240,0.73557,0.73167,3114666.00000
2250,0.67745,0.67346,3110658.00000
2260,0.74107,0.73725,3110223.60000
2270,0.74089,0.73708,3107632.20000
2280,0.65758,0.65384,3061461.60000
2290,0.56719,0.56313,2951409.30000
2300,0.41364,0.40959,2661215.40000
2310,0.27909,0.27493,2830292.40000
2320,0.23697,0.23307,2955202.80000
2330,0.26981,0.26555,2936598.00000
2340,0.26402,0.25996,2925376.80000
2350,0.50551,0.50147,4447362.90000
2360,0.95436,0.95002,6957913.50000
2370,1.01116,1.00722,7457976.00000
2380,1.08746,1.08296,7792472.10000
2390,1.08965,1.08528,8135277.00000
2400,1.04456,1.04010,8183354.70000
2410,1.05556,1.05106,8254320.60000
2420,1.01544,1.01121,8273556.00000
2430,0.98961,0.98510,8254764.00000
2440,1.05352,1.04911,8292348.00000
2450,1.06551,1.06116,8264740.20000
2460,1.07511,1.07089,8264595.00000
2470,1.08340,1.07897,8264595.00000
2480,1.06310,1.05826,8264557.20000
2490,1.09632,1.09184,8241388.80000
2500,1.11307,1.10862,8108993.40000
2510,1.10199,1.09726,8092652.40000
2520,1.13213,1.12780,8085033.00000
2530,1.14442,1.13990,8085033.00000
2540,1.14193,1.13746,8096659.20000
2550,1.12180,1.11736,8108604.60000
2560,1.07445,1.06944,8164023.00000
2570,1.13170,1.12735,8174460.00000
2580,1.20826,1.20350,8119383.90000
2590,1.28230,1.27744,8022754.80000
2600,1.29930,1.29486,7735798.80000
2610,1.31352,1.30946,7320041.40000
2620,1.35262,1.34815,7211924.40000
2630,1.37536,1.37134,7183030.20000
2640,1.48528,1.48122,7199975.40000
2650,1.35507,1.35092,7203627.00000
2660,1.02010,1.01585,7203627.00000
2670,1.05883,1.05488,7201927.80000
2680,1.12014,1.11619,7199379.00000
2690,1.12476,1.12080,7191180.60000
2700,1.13667,1.13272,7147927.20000
2710,1.13522,1.13108,6927421.20000
2720,1.01922,1.01510,6801102.00000
2730,0.93267,0.92770,6677148.00000
2740,0.93865,0.93448,6599951.40000
2750,0.93472,0.93065,6542559.00000
2760,0.94184,0.93783,6506229.60000
2770,0.96762,0.96374,6452277.00000
2780,0.88511,0.88123,6486535.80000
2790,0.88668,0.88244,6509119.20000
2800,0.90400,0.89996,6503435.40000
2810,0.92596,0.92186,6506247.00000
2820,0.95540,0.95139,6470295.00000
2830,0.97374,0.96932,6380098.80000
2840,1.00633,1.00214,6299280.00000
2850,0.99645,0.99228,6291247.20000
2860,0.97164,0.96751,6287307.00000
2870,0.97991,0.97589,6269037.00000
2880,0.94198,0.93782,6228684.00000
2890,0.96603,0.96152,6224199.00000
2900,0.96880,0.96450,6216471.00000
2910,1.00379,0.99952,6183156.60000
2920,0.90050,0.89641,6158480.40000
2930,0.86174,0.85761,6132285.00000
2940,0.87319,0.86910,6233439.00000
2950,0.87301,0.86894,6307221.00000
2960,0.85978,0.85575,6307221.00000
2970,0.95926,0.95556,6307221.00000
2980,0.93574,0.93175,6311469.00000
2990,0.88715,0.88272,6311469.00000
3000,0.80927,0.80490,6368460.90000
3010,0.78538,0.78114,6468307.50000
3020,1.05147,1.04713,7368027.00000
3030,0.90025,0.89602,8190630.00000
3040,0.79296,0.78838,7983019.20000
3050,0.83149,0.82660,7984668.00000
3060,0.84403,0.83973,7984668.00000
3070,0.83871,0.83415,8044923.00000
3080,0.84861,0.84426,8131549.20000
3090,0.82260,0.81832,8141701.20000
3100,0.84237,0.83800,8144034.00000
3110,0.85122,0.84707,8144147.40000
3120,0.87592,0.87151,8144160.00000
3130,0.87241,0.86808,8144160.00000
3140,0.87611,0.87184,8144097.00000
3150,0.85899,0.85458,8144034.00000
3160,0.87646,0.87225,8144034.00000
3170,0.85761,0.85332,8144034.00000
3180,0.84932,0.84485,8144034.00000
3190,0.85974,0.85540,8144034.00000
3200,0.86726,0.86284,8144034.00000
3210,0.89010,0.88581,8144034.00000
3220,0.91076,0.90651,8143638.00000
3230,0.91022,0.90594,8132722.80000
3240,0.89751,0.89283,8127407.40000
3250,0.89194,0.88755,8126328.00000
3260,0.88309,0.87877,8125111.20000
3270,0.86512,0.86074,8104036.80000
3280,0.88494,0.88060,7920713.10000
3290,0.86454,0.86024,7903594.80000
3300,0.86554,0.86140,7897557.60000
3310,0.86956,0.86495,7888524.00000
3320,0.87041,0.86602,7877561.40000
3330,0.88260,0.87803,7861951.20000
3340,0.88234,0.87808,7818999.60000
3350,0.87505,0.87085,7813254.00000
3360,0.88657,0.88186,7813254.00000
3370,0.83625,0.83187,7806210.00000
3380,0.84508,0.84057,7763146.80000
3390,0.85340,0.84919,7705318.80000
3400,0.85383,0.84951,7672203.60000
3410,0.84461,0.84024,7634994.00000
3420,0.84331,0.83888,7634994.00000
3430,0.84750,0.84312,7634994.00000
3440,0.85241,0.84780,7632596.40000
3450,0.86191,0.85752,7632330.00000
3460,0.85228,0.84811,7632286.80000
3470,0.90673,0.90224,7602006.00000
3480,0.92240,0.91812,7516605.60000
3490,0.90861,0.90422,7377719.40000
3500,0.92912,0.92491,7167958.50000
3510,0.94155,0.93744,7055791.20000
3520,0.95864,0.95418,7035301.20000
3530,0.94973,0.94529,7009089.00000
3540,0.95664,0.95237,7005777.00000
3550,0.96961,0.96522,6999966.00000
3560,0.97119,0.96702,6990720.00000
3570,0.97808,0.97362,6989616.00000
3580,0.98584,0.98152,6989616.00000
3590,1.01740,1.01298,6980094.00000
3600,1.01939,1.01494,6944433.60000
3610,0.98879,0.98454,6930984.00000
3620,1.00252,0.99834,6930984.00000
3630,1.01873,1.01430,6930984.00000
3640,1.02569,1.02154,6930984.00000
3650,1.02229,1.01805,6651048.00000
3660,1.00493,1.00090,6464424.00000
3670,0.95585,0.95169,6459480.00000
3680,0.95195,0.94760,6452777.40000
3690,0.96383,0.95984,6452664.00000
3700,0.90081,0.89662,6452664.00000
3710,0.89034,0.88637,6452664.00000
3720,0.85884,0.85500,6452664.00000
3730,0.86398,0.85996,6452664.00000
3740,0.83715,0.83295,6452664.00000
3750,0.83849,0.83459,6452664.00000
3760,0.85439,0.85032,6452664.00000
3770,0.88404,0.88000,6448958.40000
3780,0.88868,0.88460,6433632.00000
3790,0.87446,0.87047,6372072.00000
3800,0.89122,0.88714,6372072.00000
3810,0.87084,0.86651,6372072.00000
3820,0.89040,0.88617,6372072.00000
3830,0.86404,0.86005,6318108.00000
3840,0.83534,0.83103,6282132.00000
3850,0.81117,0.80706,6282132.00000
3860,0.80280,0.79856,6282132.00000
3870,0.79981,0.79592,6282132.00000
3880,0.77472,0.77075,6282132.00000
3890,0.73967,0.73558,6276831.00000
3900,0.72653,0.72233,6200374.80000
3910,0.71163,0.70769,6087040.50000
3920,0.69748,0.69351,6079239.00000
3930,0.69224,0.68851,6079125.60000
3940,0.71568,0.71174,6076897.80000
3950,0.74621,0.74236,6076353.00000
3960,0.75760,0.75346,6076353.00000
3970,0.79505,0.79114,6076353.00000
3980,0.79602,0.79190,6076353.00000
3990,0.81431,0.81023,6076353.00000
4000,0.82601,0.82175,6050476.20000
4010,0.82901,0.82475,6033225.00000
4020,0.80990,0.80559,6000640.20000
4030,0.93089,0.92660,5991462.00000
4040,0.90118,0.89714,5984371.80000
4050,0.85736,0.85348,5635230.90000
4060,0.86888,0.86475,5226320.40000
4070,0.86772,0.86351,5169763.80000
4080,0.88880,0.88493,5126148.00000
4090,0.87171,0.86774,5126148.00000
4100,0.84634,0.84223,5004235.20000
4110,0.83274,0.82882,4923072.00000
4120,0.80335,0.79907,4923072.00000
4130,0.79358,0.78962,4923072.00000
4140,0.79511,0.79122,4912383.60000
4150,0.76346,0.75960,4905258.00000
4160,0.72348,0.71921,4905258.00000
4170,0.73814,0.73396,4905258.00000
4180,0.73198,0.72767,4905258.00000
4190,0.84597,0.84220,5019477.60000
4200,0.70900,0.70486,5139870.00000
4210,0.62778,0.62367,5139870.00000
4220,0.63390,0.62987,5139870.00000
4230,0.67504,0.67101,5103933.60000
4240,0.60554,0.60158,4823736.00000
4250,0.47980,0.47569,5099514.00000
4260,0.46816,0.46416,6096484.20000
4270,0.40642,0.40225,6221974.80000
4280,0.39070,0.38684,6230358.00000
4290,0.40717,0.40309,6476796.00000
4300,0.62208,0.61766,8159985.90000
4310,0.79748,0.79314,8496360.00000
4320,0.89674,0.89257,8496360.00000
4330,0.90917,0.90507,8496288.00000
4340,0.91879,0.91416,8495880.00000
4350,0.89667,0.89233,8495880.00000
4360,0.84900,0.84476,8490503.70000
4370,0.82588,0.82166,8442945.00000
4380,0.85983,0.85506,8453476.80000
4390,0.92206,0.91769,8495944.80000
4400,0.91698,0.91242,8496360.00000
4410,0.91403,0.90982,8496360.00000
4420,0.77710,0.77292,7915824.30000
4430,0.69760,0.69373,6615084.00000
4440,0.67112,0.66695,6617215.20000
4450,0.70824,0.70452,6452835.00000
4460,0.80712,0.80301,5651602.20000
4470,0.59988,0.59596,4597902.00000
4480,0.59002,0.58598,4566676.80000
4490,0.56200,0.55808,3067423.80000
4500,0.57814,0.57417,3199647.00000
4510,0.59308,0.58922,3932214.30000
4520,0.60338,0.59940,3428912.40000
4530,0.58472,0.58089,2159299.80000
4540,0.55996,0.55500,2053662.00000
4550,0.52748,0.52361,2044755.00000
4560,0.48904,0.48508,2044755.00000
4570,0.45564,0.45154,2044755.00000
4580,0.44337,0.43954,2050099.20000
4590,0.47998,0.47588,2082149.40000
4600,0.52060,0.51662,2095203.00000
4610,0.54480,0.54088,2226598.80000
4620,0.61478,0.61077,4079065.50000
4630,0.61381,0.61002,4596558.00000
4640,0.59647,0.59256,4597722.00000
4650,0.58247,0.57840,4583455.80000
4660,0.44550,0.44149,2942640.30000
4670,0.62734,0.62338,4625065.50000
4680,0.87466,0.87028,6070687.20000
4690,0.85405,0.84989,6354876.00000
4700,0.84524,0.84120,6592521.90000
4710,0.77444,0.77022,6826915.50000
4720,0.77696,0.77264,7819448.10000
4730,0.79714,0.79321,8158077.60000
4740,0.79339,0.78917,8247506.40000
4750,0.77637,0.77204,8262054.00000
4760,0.72504,0.72036,8276838.30000
4770,0.72086,0.71656,8383267.20000
4780,0.71614,0.71208,8417616.30000
4790,0.70492,0.70099,8495486.40000
4800,0.70186,0.69729,8496360.00000
4810,0.70521,0.70081,8496360.00000
4820,0.69619,0.69220,8496360.00000
4830,0.68582,0.68170,8496360.00000
4840,0.66070,0.65676,8496252.00000
4850,0.61932,0.61530,8496000.00000
4860,0.60005,0.59564,8496000.00000
4870,0.58441,0.58040,8496000.00000
4880,0.57771,0.57381,8496000.00000
4890,0.56166,0.55790,8496000.00000
4900,0.55274,0.54870,8496000.00000
4910,0.54582,0.54165,8496000.00000
4920,0.54261,0.53852,8496000.00000
4930,0.54046,0.53652,8496000.00000
4940,0.53236,0.52850,8496144.00000
4950,0.53286,0.52893,8496360.00000
4960,0.54780,0.54398,8496360.00000
4970,0.56640,0.56247,8496360.00000
4980,0.55807,0.55424,8496360.00000
4990,0.57028,0.56630,8496360.00000
5000,0.58922,0.58532,8496360.00000
5010,0.59278,0.58845,8496360.00000
5020,0.58677,0.58280,8496360.00000
5030,0.58719,0.58284,8496360.00000
5040,0.61659,0.61208,8496360.00000
5050,0.61442,0.60989,8474049.00000
5060,0.56285,0.55844,8268436.80000
5070,0.55113,0.54710,8262560.40000
5080,0.55363,0.54964,8076999.00000
5090,0.55195,0.54412,7987500.00000
5100,0.55396,0.54994,7994814.00000
5110,0.53797,0.53394,8265461.10000
5120,0.54523,0.54098,8496297.60000
5130,0.55912,0.55497,8496360.00000
5140,0.54986,0.54616,8496360.00000
5150,0.56262,0.55804,8496360.00000
5160,0.57420,0.57024,8496360.00000
5170,0.57415,0.57008,8496360.00000
5180,0.57792,0.57412,8496360.00000
5190,0.57355,0.56962,8496360.00000
5200,0.56858,0.56440,8496360.00000
5210,0.56894,0.56491,8496360.00000
5220,0.56970,0.56573,8496360.00000
5230,0.56536,0.56114,8496360.00000
5240,0.55356,0.54952,8496360.00000
5250,0.54807,0.54423,8496360.00000
5260,0.54361,0.53962,8496360.00000
5270,0.54119,0.53727,8496360.00000
5280,0.53105,0.52718,8496360.00000
5290,0.52620,0.52228,8496360.00000
5300,0.52058,0.51636,8496360.00000
5310,0.50652,0.50262,8496360.00000
5320,0.48068,0.47684,8496360.00000
5330,0.47272,0.46873,8496360.00000
5340,0.44822,0.44420,8496360.00000
5350,0.44658,0.44235,8379258.90000
5360,0.43124,0.42724,8351670.00000
5370,0.39639,0.39234,8350830.00000
5380,0.37631,0.37228,8350738.80000
5390,0.35314,0.34914,8267036.40000
5400,0.28734,0.28349,7239257.70000
5410,0.23564,0.23154,6466446.90000
5420,0.22105,0.21702,6131542.20000
5430,0.20635,0.20241,6009596.10000
5440,0.19085,0.18693,5759880.90000
5450,0.15921,0.15521,5172768.00000
5460,0.15958,0.15539,5172768.00000
5470,0.16012,0.15620,5172768.00000
5480,0.16041,0.15643,5172768.00000
5490,0.15958,0.15583,5172768.00000
