frame,total,geometry,lighting,tonemap,index_count
1120,1.14088,0.78744,0.31152,0.03206,15196674.00000
1130,1.13252,0.77892,0.31202,0.03145,15196674.00000
1140,0.56224,0.20143,0.31280,0.03649,3039334.80000
1150,0.64137,0.01736,0.55950,0.05139,0.00000
1160,0.83077,0.20708,0.56020,0.04896,6078669.60000
1170,1.43433,0.81313,0.56185,0.04540,15196674.00000
1180,1.44354,0.82276,0.56165,0.04538,15196674.00000
1190,1.44817,0.82688,0.56182,0.04568,15196674.00000
1200,1.45373,0.83273,0.56204,0.04541,15196674.00000
1210,1.46459,0.84354,0.56224,0.04537,15196674.00000
1220,1.44843,0.82812,0.56180,0.04525,15196674.00000
1230,1.48521,0.86281,0.56290,0.04617,15196674.00000
1240,1.54944,0.91502,0.56651,0.05417,15196674.00000
1250,1.54925,0.91320,0.56749,0.05498,15196674.00000
1260,1.55501,0.91780,0.56805,0.05572,15196674.00000
1270,1.56884,0.92853,0.56889,0.05764,15196674.00000
1280,1.62370,0.97697,0.57231,0.06074,15196674.00000
1290,1.60215,0.96559,0.56774,0.05532,15196674.00000
1300,1.60318,0.96586,0.56787,0.05598,15196674.00000
1310,1.61543,0.97079,0.57111,0.05980,15196674.00000
1320,1.60628,0.96363,0.57049,0.05899,15196674.00000
1330,1.51973,0.89125,0.56539,0.04984,15196674.00000
1340,1.49805,0.87067,0.56455,0.04965,15196674.00000
1350,1.53707,0.89797,0.56848,0.05696,15196674.00000
1360,1.53115,0.89428,0.56775,0.05583,15196674.00000
1370,1.53019,0.89450,0.56700,0.05509,15196674.00000
1380,1.51680,0.88379,0.56632,0.05368,15196674.00000
1390,1.52136,0.89169,0.56517,0.05115,15196674.00000
1400,1.53626,0.90901,0.56492,0.04888,15196674.00000
1410,1.52154,0.89792,0.56402,0.04627,15196674.00000
1420,1.50375,0.88164,0.56320,0.04534,15196674.00000
1430,1.57877,0.95658,0.56351,0.04546,15196674.00000
1440,1.58229,0.96041,0.56320,0.04524,15196674.00000
1450,1.59838,0.97621,0.56297,0.04549,15196674.00000
1460,1.60627,0.98466,0.56287,0.04556,15196674.00000
1470,1.60859,0.98682,0.56284,0.04564,15196674.00000
1480,1.59126,0.97539,0.56078,0.04190,15196674.00000
1490,1.58544,0.97160,0.56022,0.04038,15196674.00000
1500,1.58585,0.97207,0.56018,0.04044,15196674.00000
1510,1.57766,0.96371,0.56022,0.04045,15196674.00000
1520,1.58148,0.96770,0.56011,0.04040,15196674.00000
1530,1.58850,0.97479,0.56007,0.04040,15196674.00000
1540,1.58928,0.97618,0.55994,0.04010,15196674.00000
1550,1.59004,0.97669,0.56009,0.04014,15196674.00000
1560,1.59064,0.97716,0.56004,0.04022,15196674.00000
1570,1.59154,0.97808,0.55998,0.04031,15196674.00000
1580,1.59183,0.97809,0.55996,0.04065,15196674.00000
1590,1.59068,0.97704,0.55995,0.04050,15196674.00000
1600,1.55345,0.94006,0.55978,0.04041,15196674.00000
1610,1.51387,0.90044,0.55978,0.04049,15196674.00000
1620,1.54905,0.93559,0.55984,0.04049,15196674.00000
1630,1.59280,0.97922,0.55972,0.04049,15196674.00000
1640,1.59312,0.97947,0.55974,0.04084,15196674.00000
1650,1.59316,0.97937,0.55983,0.04081,15196674.00000
1660,1.59347,0.97961,0.55986,0.04084,15196674.00000
1670,1.59312,0.97966,0.55986,0.04047,15196674.00000
1680,1.59097,0.97732,0.55992,0.04048,15196674.00000
1690,1.55023,0.93687,0.55972,0.04037,15196674.00000
1700,1.53617,0.92215,0.55987,0.04095,15196674.00000
1710,1.57992,0.95543,0.56147,0.04504,15196674.00000
1720,1.60767,0.98632,0.56156,0.04510,15196674.00000
1730,1.58453,0.96448,0.56156,0.04520,15196674.00000
1740,1.53833,0.91847,0.56141,0.04507,15196674.00000
1750,1.53135,0.91144,0.56144,0.04508,15196674.00000
1760,1.54480,0.92484,0.56146,0.04499,15196674.00000
1770,1.56369,0.94377,0.56146,0.04510,15196674.00000
1780,1.61082,0.99089,0.56148,0.04512,15196674.00000
1790,1.61123,0.99067,0.56160,0.04552,15196674.00000
1800,1.61114,0.99071,0.56154,0.04540,15196674.00000
1810,1.61092,0.99067,0.56154,0.04531,15196674.00000
1820,1.61092,0.99060,0.56143,0.04537,15196674.00000
1830,1.61123,0.99094,0.56166,0.04525,15196674.00000
1840,1.61091,0.99069,0.56138,0.04537,15196674.00000
1850,1.61124,0.99097,0.56152,0.04543,15196674.00000
1860,1.61121,0.99080,0.56157,0.04533,15196674.00000
1870,1.61142,0.99060,0.56165,0.04537,15196674.00000
1880,1.61076,0.99046,0.56167,0.04523,15196674.00000
1890,1.61119,0.99065,0.56170,0.04540,15196674.00000
1900,1.61144,0.99107,0.56171,0.04528,15196674.00000
1910,1.61095,0.99060,0.56158,0.04523,15196674.00000
1920,1.61083,0.99049,0.56167,0.04550,15196674.00000
1930,1.61114,0.99030,0.56192,0.04540,15196674.00000
1940,1.61171,0.99087,0.56183,0.04566,15196674.00000
1950,1.60644,0.98539,0.56214,0.04578,15196674.00000
1960,1.58373,0.96640,0.56093,0.04312,15196674.00000
1970,1.54785,0.93408,0.55998,0.04050,15196674.00000
