frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
125,1235064,5709178,2044198,3664980,2.792869,12,252539,982525,1878943,5709178,1806594,0.759626
126,1235074,5813532,2073600,3739932,2.803594,11,254373,980701,1911378,5813532,1831980,0.760385
127,1235074,5862750,2073600,3789150,2.827329,11,256659,978415,1933017,5862750,1869318,0.758238
128,1235074,5907963,2073600,3834363,2.849133,11,257589,977485,1950527,5907963,1894145,0.757227
129,1291956,5958866,2073600,3885266,2.873682,12,258333,1033623,1973380,5958866,1934654,0.754906
130,1303128,6025814,2073600,3952214,2.905967,12,260238,1042890,1996691,6025814,1960950,0.754475
131,1303128,6012473,2073599,3938874,2.899535,11,259890,1043238,1983953,6012473,1923339,0.757638
132,1303128,5988933,2073600,3915333,2.888181,11,259350,1043778,1981901,5988933,1938671,0.755453
133,1297542,5967822,2073600,3894222,2.878001,12,259286,1038256,1973974,5967822,1928074,0.755813
134,1297542,5959421,2073600,3885821,2.873949,12,257852,1039690,1971296,5959421,1925763,0.755775
135,1291956,5941972,2073600,3868372,2.865534,12,258039,1033917,1963337,5941972,1911376,0.756616
136,1291954,5925334,2073599,3851735,2.857512,12,257499,1034455,1958085,5925334,1907006,0.756522
137,1291930,5911745,2073598,3838147,2.850960,12,256422,1035508,1957548,5911745,1918447,0.754994
138,1235050,5897373,2073600,3823773,2.844026,12,255863,979187,1949195,5897373,1899407,0.756386
139,1235050,5887280,2073600,3813680,2.839159,12,256812,978238,1945775,5887280,1895820,0.756418
140,1234730,5882702,2073600,3809102,2.836951,11,256144,978586,1945431,5882702,1899022,0.755964
141,1234730,5878244,2073600,3804644,2.834801,11,255845,978885,1945829,5878244,1905072,0.755236
142,1234730,5876977,2073600,3803377,2.834190,12,255617,979113,1941618,5876977,1889495,0.756711
143,1234730,5870916,2073599,3797317,2.831269,11,254493,980237,1940401,5870916,1890688,0.756405
144,1206912,5880098,2073600,3806498,2.835695,12,255188,951724,1940859,5880098,1883338,0.757409
145,1206912,5881102,2073600,3807502,2.836180,12,254954,951958,1943001,5881102,1890902,0.756703
146,1206912,5874897,2073600,3801297,2.833187,12,253841,953071,1941341,5874897,1890467,0.756551
147,1206912,5875165,2073600,3801565,2.833316,11,254521,952391,1935165,5875165,1865495,0.759001
148,1206844,5880557,2073600,3806957,2.835917,11,253984,952860,1937708,5880557,1870275,0.758700
149,1206844,5886077,2073600,3812477,2.838579,11,253559,953285,1943122,5886077,1886411,0.757296
150,1205169,5893101,2073600,3819501,2.841966,12,253084,952085,1941722,5893101,1873787,0.758747
151,1198835,5895528,2073599,3821929,2.843138,11,251931,946904,1939529,5895528,1862588,0.759917
152,1198835,5897571,2073598,3823973,2.844125,11,249926,948909,1937579,5897571,1852745,0.760946
153,1198835,5914023,2073600,3840423,2.852056,12,249197,949638,1940825,5914023,1849277,0.761792
154,1198835,5919117,2073600,3845517,2.854512,11,247088,951747,1938004,5919117,1832899,0.763558
155,1161925,5925637,2073599,3852038,2.857658,11,244471,917454,1927493,5925637,1784335,0.768568
156,1161557,5938333,2073600,3864733,2.863779,11,243057,918500,1926508,5938333,1767699,0.770608
157,1161557,5913897,2073600,3840297,2.851995,11,238102,923455,1917395,5913897,1755683,0.771085
158,1161557,5920516,2073599,3846917,2.855188,11,234772,926785,1907451,5920516,1709288,0.775972
159,1161169,5932542,2073599,3858943,2.860988,12,230975,930194,1907199,5932542,1696254,0.777651
160,1156762,5945859,2073600,3872259,2.867409,11,224666,932096,1905893,5945859,1677713,0.779931
161,1151176,5896692,2073600,3823092,2.843698,10,217964,933212,1881729,5896692,1630224,0.783414
162,1115763,5870625,2073600,3797025,2.831127,10,210602,905161,1867402,5870625,1598983,0.785935
