frame,total,geometry,lighting,tonemap,index_count
1460,2.90064,2.40187,0.45954,0.01967,7461451.50000
1470,3.01448,2.41793,0.55714,0.02094,7820832.30000
1480,2.98210,2.45035,0.49996,0.02062,8167075.80000
1490,3.13402,2.53598,0.57269,0.02166,8579003.40000
1500,3.21212,2.60787,0.48085,0.02178,8897062.20000
1510,3.20693,2.62970,0.42442,0.02149,9153365.10000
1520,3.15096,2.58327,0.46040,0.02139,9295424.70000
1530,2.96790,2.42462,0.51530,0.01948,9095182.20000
1540,2.80838,2.25281,0.51404,0.01899,9066057.60000
1550,2.79552,2.22340,0.53176,0.01894,9353040.90000
1560,2.72432,2.26750,0.41984,0.01875,9720191.10000
1570,2.61304,2.16328,0.41984,0.01858,9982925.40000
1580,2.58215,2.05166,0.43092,0.01874,10171514.40000
1590,2.50636,2.03714,0.42157,0.01854,10457815.80000
1600,2.36072,1.86198,0.42172,0.01856,10653773.10000
1610,2.35342,1.75278,0.42139,0.01899,10718238.00000
1620,2.28545,1.70624,0.42036,0.01861,10718247.00000
1630,2.22092,1.66401,0.43685,0.01845,10720095.00000
1640,2.22931,1.64501,0.49197,0.01843,10736792.40000
1650,2.21100,1.65140,0.49339,0.01845,10788409.20000
1660,2.16612,1.64849,0.43628,0.01837,10885447.80000
1670,2.20017,1.64508,0.49082,0.01849,10912725.00000
1680,2.22680,1.65046,0.51113,0.01836,11006847.30000
1690,2.11121,1.64321,0.43523,0.01828,11241010.80000
1700,2.05885,1.61214,0.41511,0.01810,11241018.60000
1710,2.05841,1.57253,0.45211,0.01817,11241024.00000
1720,2.10683,1.62683,0.43150,0.01813,11241025.80000
1730,2.05410,1.60016,0.41236,0.01808,11241037.20000
1740,1.93624,1.43632,0.46713,0.01812,11159436.00000
1750,1.93945,1.38655,0.46723,0.01822,11057419.80000
1760,1.88084,1.35414,0.42825,0.01810,11241048.60000
1770,1.81493,1.30048,0.46416,0.01807,11241054.00000
1780,1.73815,1.27988,0.40894,0.01820,11241054.00000
1790,1.80228,1.25878,0.48333,0.01823,11241054.00000
1800,1.75828,1.28149,0.40801,0.01832,11241054.00000
1810,1.75898,1.19900,0.42696,0.01851,11241049.80000
1820,1.76170,1.25753,0.42550,0.01855,11241039.60000
1830,1.78896,1.27541,0.44556,0.01843,11241032.40000
1840,1.80574,1.28099,0.47538,0.01845,11241024.00000
1850,1.75842,1.30810,0.40889,0.01848,11241018.00000
1860,1.89614,1.39267,0.46583,0.01846,11241019.80000
1870,1.92574,1.39770,0.41081,0.01857,11241019.80000
1880,1.94894,1.43128,0.46694,0.01861,11241012.60000
1890,2.03801,1.57785,0.41199,0.01846,11241004.80000
1900,2.09970,1.53145,0.50476,0.01815,11240997.00000
1910,2.13495,1.58535,0.51858,0.01810,11240988.00000
1920,2.16286,1.64330,0.43353,0.01814,11240979.60000
1930,2.28993,1.69997,0.47180,0.01812,11240965.20000
1940,2.34658,1.75648,0.41675,0.01815,11240951.40000
1950,2.35588,1.83096,0.41780,0.01815,11240937.00000
1960,2.35800,1.85539,0.41889,0.01827,11240920.80000
1970,2.35965,1.89354,0.42022,0.01834,11240906.40000
1980,2.39393,1.94113,0.42181,0.01834,11048367.60000
1990,2.38917,1.93900,0.42048,0.01847,10373694.60000
2000,2.40638,1.95697,0.41972,0.01849,10223550.60000
2010,2.49647,2.01067,0.42003,0.01854,10177897.20000
2020,2.59132,2.12153,0.43968,0.01861,10158671.40000
2030,2.50456,2.05353,0.42138,0.01849,9564483.60000
2040,2.49561,2.02630,0.42013,0.01845,8650854.90000
2050,2.52242,2.07283,0.42030,0.01854,8318451.60000
2060,2.67199,2.20142,0.44040,0.01868,8665887.00000
2070,2.69671,2.22551,0.42388,0.01945,7881299.40000
2080,2.47387,2.02217,0.42217,0.01892,5397019.20000
2090,2.24871,1.55384,0.42000,0.01950,3795908.10000
2100,2.22476,1.53289,0.42029,0.01976,3118903.80000
2110,2.41435,1.71612,0.42293,0.02182,3664485.60000
2120,2.56945,1.99233,0.42645,0.02397,5019081.60000
2130,2.65004,2.14937,0.42621,0.02374,5231196.00000
2140,2.91061,2.43227,0.42568,0.02289,5636161.80000
2150,2.83908,2.35912,0.44466,0.02163,6005308.80000
2160,2.49610,1.85940,0.42317,0.02161,4074952.50000
2170,1.84753,1.12193,0.43733,0.02056,1575881.40000
2180,1.70635,1.00831,0.41819,0.02100,1637140.20000
2190,1.47525,0.79813,0.41532,0.02086,1388206.80000
2200,1.05370,0.39121,0.55733,0.01989,724267.50000
2210,0.79365,0.23525,0.48810,0.01783,522360.60000
2220,0.68263,0.16318,0.47179,0.02058,359120.40000
2230,0.53174,0.05503,0.44510,0.02027,318315.00000
2240,0.50274,0.02082,0.39505,0.01773,235974.30000
2250,0.45660,0.01289,0.41432,0.01774,40580.10000
2260,0.52056,0.02674,0.40401,0.01796,142475.40000
2270,0.62742,0.11352,0.43811,0.02296,404724.00000
2280,0.63418,0.08572,0.48574,0.02261,264973.50000
2290,0.46561,0.03480,0.39659,0.01997,205083.00000
2300,0.53734,0.01681,0.48904,0.01812,20613.00000
2310,0.52622,0.00784,0.47442,0.01824,0.00000
2320,0.45153,0.00782,0.39527,0.01827,0.00000
2330,0.48020,0.00781,0.39479,0.01825,0.00000
2340,0.45262,0.00780,0.39714,0.01825,0.00000
2350,0.43304,0.00781,0.39660,0.01827,0.00000
2360,0.49278,0.00782,0.39780,0.01827,0.00000
2370,0.51270,0.00780,0.45668,0.01824,0.00000
2380,0.46263,0.00781,0.42659,0.01823,0.00000
2390,0.43374,0.00780,0.39775,0.01824,0.00000
2400,0.45425,0.00780,0.39798,0.01823,0.00000
2410,0.46145,0.00781,0.39486,0.01825,0.00000
2420,0.46180,0.00780,0.39485,0.01824,0.00000
2430,0.43637,0.00782,0.39647,0.01823,0.00000
2440,0.46275,0.00780,0.39620,0.01824,0.00000
2450,0.45507,0.00781,0.39629,0.01823,0.00000
2460,0.48990,0.00781,0.42416,0.01825,0.00000
2470,0.43238,0.00781,0.39489,0.01824,0.00000
2480,0.46090,0.00781,0.42416,0.01823,0.00000
2490,0.46052,0.00780,0.42294,0.01824,0.00000
