frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.20072,0.06389,0.08298,0.03167,0.00895,3553381.35000
60,0.21820,0.06713,0.09403,0.03201,0.00899,3662944.30000
120,0.18560,0.05020,0.08255,0.03146,0.00850,2176008.00000
180,0.14733,0.03213,0.06208,0.03132,0.00856,1760027.75000
240,0.21583,0.06684,0.09345,0.03214,0.00900,2911562.30000
300,0.24403,0.08259,0.10612,0.03214,0.00911,3211259.30000
360,0.24091,0.08032,0.10523,0.03190,0.00910,3197534.35000
420,0.18750,0.05111,0.08325,0.03142,0.00865,2080022.75000
480,0.19693,0.05648,0.08642,0.03136,0.00875,2143202.10000
540,0.20948,0.06363,0.09167,0.03155,0.00889,2652802.15000
600,0.21617,0.06608,0.09444,0.03142,0.00855,2718203.40000
660,0.15115,0.03398,0.06533,0.03110,0.00820,1551084.95000
720,0.19030,0.05678,0.07895,0.03188,0.00901,2455791.85000
780,0.18352,0.05365,0.07405,0.03165,0.00881,2049572.45000
840,0.12221,0.02312,0.04751,0.03141,0.00797,904159.35000
900,0.19570,0.05623,0.08598,0.03139,0.00869,2916661.70000
960,0.23738,0.07796,0.10441,0.03219,0.00903,3578981.25000
1020,0.21029,0.06509,0.08977,0.03213,0.00907,2767377.40000
1080,0.20691,0.06421,0.08874,0.03181,0.00904,2271770.15000
1140,0.23263,0.07704,0.09836,0.03221,0.00900,2903832.20000
1200,0.20559,0.06544,0.08623,0.03194,0.00861,2424988.15000
1260,0.18788,0.05642,0.07806,0.03158,0.00834,2026572.10000
1320,0.19777,0.06114,0.08228,0.03174,0.00901,2301510.50000
1380,0.20160,0.06189,0.08526,0.03177,0.00902,2404923.35000
1440,0.21407,0.06567,0.09372,0.03212,0.00904,2983851.65000
1500,0.34496,0.12350,0.16605,0.03244,0.00906,5965339.50000
1560,0.37326,0.13862,0.17917,0.03237,0.00904,6425388.50000
1620,0.37263,0.13761,0.17992,0.03210,0.00902,6351675.30000
1680,0.25689,0.08069,0.12168,0.03162,0.00895,3853289.10000
1740,0.17322,0.04545,0.07495,0.03113,0.00834,1807302.25000
1800,0.17169,0.04451,0.07403,0.03099,0.00845,1503980.35000
1860,0.16872,0.04228,0.07360,0.03095,0.00843,1304820.90000
1920,0.16541,0.03922,0.07339,0.03091,0.00829,1271388.55000
1980,0.15948,0.03461,0.07287,0.03075,0.00798,1145896.95000
2040,0.15250,0.03165,0.07050,0.03067,0.00796,833803.50000
2100,0.14722,0.02920,0.06714,0.03075,0.00795,724541.55000
2160,0.14122,0.02590,0.06460,0.03077,0.00797,651558.70000
2220,0.13814,0.02228,0.06498,0.03073,0.00795,606690.35000
2280,0.10106,0.01319,0.03720,0.03092,0.00790,387407.30000
2340,0.17993,0.05012,0.07612,0.03181,0.00868,2264677.55000
2400,0.27131,0.09125,0.12437,0.03250,0.00898,3983123.90000
2460,0.27959,0.09578,0.12878,0.03238,0.00913,4233659.50000
2520,0.25545,0.08510,0.11500,0.03243,0.00906,3774183.40000
2580,0.22654,0.07898,0.09253,0.03217,0.00912,2738790.20000
2640,0.20990,0.07039,0.08466,0.03188,0.00905,2234217.40000
2700,0.19345,0.05446,0.08501,0.03138,0.00914,1876452.05000
2760,0.18232,0.04573,0.08271,0.03136,0.00914,1554160.70000
2820,0.18064,0.04761,0.07988,0.03124,0.00909,1444209.80000
2880,0.16173,0.04128,0.06712,0.03136,0.00897,1270269.50000
2940,0.15113,0.03413,0.06453,0.03133,0.00845,1185182.60000
3000,0.26058,0.08479,0.11858,0.03202,0.00876,3737532.35000
3060,0.33466,0.11986,0.15963,0.03243,0.00904,5419981.65000
3120,0.33092,0.11888,0.15707,0.03242,0.00906,5328916.45000
3180,0.32230,0.11518,0.15195,0.03244,0.00902,4942521.95000
3240,0.29215,0.10215,0.13270,0.03237,0.00905,4355188.50000
3300,0.26975,0.09344,0.12146,0.03215,0.00906,3918437.60000
3360,0.25084,0.08313,0.11256,0.03212,0.00900,3488605.15000
3420,0.23519,0.07721,0.10295,0.03186,0.00905,3070083.20000
3480,0.23013,0.07598,0.09733,0.03165,0.00910,2804740.95000
3540,0.21533,0.06925,0.09265,0.03130,0.00907,2554279.00000
3600,0.21153,0.06763,0.08811,0.03141,0.00900,2404749.20000
3660,0.20261,0.06611,0.08290,0.03174,0.00895,2364661.40000
3720,0.20117,0.06137,0.08678,0.03143,0.00898,2323845.85000
3780,0.19927,0.06207,0.08505,0.03125,0.00891,2171285.25000
3840,0.19118,0.05833,0.08111,0.03120,0.00872,2069926.10000
3900,0.18026,0.05080,0.07761,0.03092,0.00827,1706132.85000
3960,0.17619,0.04462,0.08067,0.03068,0.00808,1310622.90000
4020,0.17157,0.03968,0.08099,0.03063,0.00798,1119696.90000
4080,0.17534,0.04318,0.08188,0.03062,0.00788,958432.85000
4140,0.16515,0.03605,0.07818,0.03059,0.00785,891260.80000
4200,0.14701,0.02772,0.06837,0.03065,0.00788,795127.20000
4260,0.18626,0.05320,0.07998,0.03147,0.00819,2716290.05000
4320,0.43304,0.16857,0.20653,0.03235,0.00902,7242797.15000
4380,0.38092,0.14450,0.18120,0.03230,0.00875,6033148.00000
4440,0.12764,0.02026,0.05614,0.03106,0.00780,867288.75000
4500,0.14070,0.02368,0.06666,0.03068,0.00785,698827.95000
4560,0.13265,0.02249,0.05990,0.03074,0.00776,684012.30000
4620,0.13711,0.02687,0.05974,0.03083,0.00780,872447.40000
4680,0.19199,0.05488,0.08452,0.03128,0.00861,2415162.35000
4740,0.30037,0.10556,0.13966,0.03224,0.00883,5264990.15000
4800,0.42140,0.16558,0.19826,0.03216,0.00910,7605016.10000
4860,0.41359,0.16425,0.19373,0.03214,0.00931,7298187.05000
4920,0.41543,0.16612,0.19389,0.03204,0.00927,7437915.15000
4980,0.44840,0.18038,0.21257,0.03209,0.00930,8149009.90000
5040,0.34791,0.13185,0.15896,0.03195,0.00882,5907876.05000
5100,0.37615,0.14682,0.17494,0.03195,0.00875,6713387.25000
5160,0.46874,0.18879,0.22453,0.03237,0.00894,8461629.95000
5220,0.47345,0.19244,0.22334,0.03228,0.00902,8496360.00000
5280,0.46665,0.18919,0.22037,0.03203,0.00891,8448473.20000
5340,0.37386,0.14664,0.17045,0.03160,0.00908,6607069.85000
5400,0.09626,0.02199,0.02192,0.03096,0.00799,1056943.50000
5460,0.06433,0.00714,0.00594,0.03090,0.00769,344217.00000
