frame,total,visibility,gbuffer,lighting,index_count
530,0.28370,0.13916,0.11564,0.01940,4649973.00000
540,0.28351,0.13900,0.11569,0.01929,4649973.00000
550,0.28962,0.14504,0.11558,0.01962,4889201.10000
560,0.29221,0.14823,0.11546,0.01902,4808830.80000
570,0.28396,0.14129,0.11536,0.01760,4297629.90000
580,0.26182,0.11886,0.11525,0.01801,3585789.60000
590,0.29338,0.14916,0.11572,0.01866,5050871.70000
600,0.36643,0.22048,0.11594,0.02022,7428586.80000
610,0.42491,0.27575,0.11769,0.02153,9154439.10000
620,0.45025,0.29623,0.11936,0.02330,9521362.20000
630,0.44932,0.29415,0.11982,0.02516,9517167.00000
640,0.45011,0.29311,0.11984,0.02704,9459631.80000
650,0.45358,0.29347,0.12043,0.02931,9421272.60000
660,0.49104,0.32978,0.12066,0.03036,10768835.40000
670,0.49837,0.33606,0.12082,0.03126,10858999.20000
680,0.50034,0.33840,0.12099,0.03060,10858885.50000
690,0.49506,0.33759,0.11864,0.02836,10855368.00000
700,0.49411,0.33760,0.11786,0.02842,10855368.00000
710,0.49708,0.34036,0.11778,0.02862,10855368.00000
720,0.49254,0.33774,0.11664,0.02791,10673067.00000
730,0.48590,0.33508,0.11416,0.02671,10593060.00000
740,0.47939,0.33099,0.11237,0.02575,10404744.00000
750,0.47766,0.32733,0.11361,0.02616,10279200.00000
760,0.48779,0.33212,0.11694,0.02815,10437937.50000
770,0.50657,0.34269,0.12111,0.03228,10766673.60000
780,0.51188,0.34675,0.12174,0.03290,10864798.80000
790,0.48498,0.31993,0.12206,0.03264,9787313.40000
800,0.47881,0.31590,0.12110,0.03164,9664446.60000
810,0.47698,0.31593,0.12029,0.03056,9667598.40000
820,0.47584,0.31516,0.12018,0.03032,9667593.00000
830,0.47350,0.31574,0.11951,0.02786,9667602.00000
840,0.47584,0.32017,0.11916,0.02610,9667602.60000
850,0.47955,0.32505,0.11876,0.02562,9667603.20000
860,0.48014,0.32693,0.11853,0.02483,9667607.40000
870,0.48874,0.33922,0.11762,0.02352,10385949.00000
880,0.50921,0.36363,0.11538,0.02049,10864839.00000
890,0.51284,0.36699,0.11540,0.02060,10864839.00000
900,0.51554,0.36867,0.11576,0.02150,10864835.40000
910,0.51962,0.36611,0.11748,0.02603,10864828.20000
920,0.51197,0.35786,0.11561,0.02828,10864825.20000
930,0.51112,0.35718,0.11517,0.02878,10864821.00000
940,0.51134,0.35640,0.11626,0.02879,10864821.00000
950,0.51090,0.35543,0.11698,0.02864,10864821.00000
960,0.51043,0.35424,0.11802,0.02774,10864818.00000
970,0.50602,0.35176,0.11845,0.02471,10864786.20000
980,0.49321,0.34239,0.11751,0.02330,10864773.00000
990,0.49476,0.34528,0.11799,0.02180,10864773.00000
1000,0.49247,0.34458,0.11748,0.02050,10625328.60000
1010,0.46214,0.31404,0.11737,0.02106,9667551.00000
1020,0.45902,0.30919,0.11793,0.02198,9667551.00000
1030,0.45375,0.30308,0.11820,0.02215,9667551.00000
1040,0.45357,0.30343,0.11792,0.02221,9667551.00000
1050,0.46104,0.30974,0.11849,0.02279,10146439.80000
1060,0.48676,0.33422,0.11882,0.02376,10864773.00000
1070,0.49454,0.33955,0.11966,0.02541,10864773.00000
1080,0.47315,0.31869,0.11942,0.02488,10025094.60000
1090,0.43721,0.28841,0.11728,0.02138,9329834.40000
1100,0.43594,0.28651,0.11759,0.02169,9156234.00000
1110,0.43445,0.28565,0.11716,0.02150,9156234.00000
1120,0.43441,0.28603,0.11697,0.02120,9156234.00000
1130,0.43419,0.28548,0.11667,0.02096,9153888.00000
1140,0.41733,0.27091,0.11627,0.02018,8888382.00000
1150,0.36025,0.21502,0.11607,0.01949,6681090.00000
1160,0.35834,0.21252,0.11654,0.01922,7146947.40000
1170,0.43221,0.28557,0.11653,0.01999,9101922.00000
1180,0.42444,0.27694,0.11674,0.02059,9097980.00000
1190,0.42326,0.27631,0.11670,0.02023,9099990.00000
1200,0.42787,0.28142,0.11652,0.01994,9103005.00000
1210,0.42400,0.27732,0.11671,0.01992,9103881.00000
1220,0.42175,0.27433,0.11666,0.02050,9103005.00000
1230,0.42026,0.27345,0.11639,0.02007,9103013.40000
1240,0.42575,0.27973,0.11600,0.01986,9103039.20000
1250,0.42700,0.27996,0.11617,0.02043,9100531.50000
1260,0.41701,0.27093,0.11614,0.01966,9094303.20000
1270,0.41483,0.26942,0.11594,0.01928,9091825.20000
1280,0.41038,0.26561,0.11555,0.01890,8847516.90000
1290,0.40386,0.26019,0.11496,0.01881,8728518.00000
1300,0.39381,0.25066,0.11509,0.01779,8236771.20000
1310,0.32419,0.18208,0.11515,0.01719,6191688.00000
1320,0.34803,0.20533,0.11490,0.01763,6862126.50000
1330,0.32535,0.18260,0.11510,0.01755,5573805.00000
1340,0.33120,0.19042,0.11444,0.01678,6060954.00000
1350,0.37016,0.22755,0.11492,0.01762,6881545.80000
1360,0.44695,0.30249,0.11564,0.01898,9634320.90000
1370,0.48981,0.34380,0.11660,0.01984,10864779.00000
1380,0.49205,0.34450,0.11700,0.02046,10864773.60000
1390,0.49205,0.34205,0.11769,0.02238,10864773.00000
1400,0.49469,0.34273,0.11754,0.02425,10864774.80000
1410,0.46364,0.32692,0.10484,0.02175,10566703.20000
1420,0.44293,0.32008,0.09389,0.01921,10592118.60000
1430,0.48070,0.34184,0.10525,0.02293,10864791.00000
1440,0.48221,0.34362,0.10448,0.02378,10864798.20000
1450,0.48394,0.34492,0.10477,0.02437,10864803.00000
1460,0.49059,0.34761,0.10723,0.02548,10864803.00000
1470,0.49470,0.34996,0.10824,0.02616,10864803.00000
1480,0.49983,0.35336,0.10961,0.02676,10864807.80000
1490,0.50101,0.35423,0.10937,0.02740,10864813.20000
1500,0.50350,0.35710,0.10934,0.02662,10864818.60000
1510,0.50484,0.36145,0.10819,0.02529,10864824.00000
1520,0.50395,0.36318,0.10637,0.02406,10864827.00000
1530,0.49144,0.35912,0.10046,0.02191,10864822.20000
1540,0.48378,0.35790,0.09509,0.02076,10864824.00000
1550,0.48401,0.35903,0.09462,0.02060,10864827.00000
1560,0.48788,0.36235,0.09520,0.02009,10864828.20000
1570,0.48709,0.36110,0.09599,0.02003,10869039.60000
1580,0.49197,0.36454,0.09738,0.02005,10951032.60000
1590,0.49588,0.36588,0.09974,0.02026,10974487.80000
1600,0.49500,0.36510,0.09992,0.02006,10974497.40000
1610,0.49064,0.36386,0.09742,0.01946,10974504.00000
1620,0.48400,0.36068,0.09440,0.01910,10974501.00000
1630,0.47995,0.35980,0.09127,0.01868,10974495.00000
1640,0.47669,0.35867,0.08988,0.01832,10974492.00000
1650,0.47398,0.35692,0.08933,0.01808,10974492.00000
1660,0.47348,0.35730,0.08813,0.01806,10974493.80000
1670,0.47201,0.35686,0.08715,0.01813,10974916.20000
1680,0.47564,0.36158,0.08634,0.01795,11108102.10000
1690,0.47590,0.36458,0.08345,0.01783,11241013.20000
1700,0.47267,0.36432,0.08099,0.01765,11241018.60000
1710,0.46908,0.36312,0.07840,0.01757,11241024.00000
1720,0.46614,0.36275,0.07607,0.01761,11241025.80000
1730,0.46231,0.36155,0.07378,0.01733,11241037.20000
1740,0.45591,0.35882,0.07021,0.01712,11241052.20000
1750,0.45231,0.35790,0.06794,0.01692,11241054.00000
1760,0.45089,0.35780,0.06671,0.01667,11241054.00000
1770,0.45132,0.35899,0.06595,0.01648,11241054.00000
1780,0.44994,0.35898,0.06496,0.01625,11241054.00000
1790,0.44776,0.35859,0.06359,0.01604,11241054.00000
1800,0.44615,0.35785,0.06220,0.01595,11241054.00000
1810,0.44527,0.35762,0.06194,0.01607,11241049.80000
1820,0.44533,0.35756,0.06206,0.01610,11241039.60000
1830,0.44692,0.35800,0.06276,0.01631,11241032.40000
1840,0.44817,0.35782,0.06405,0.01654,11241024.00000
1850,0.45047,0.35901,0.06490,0.01664,11241018.00000
1860,0.45375,0.36027,0.06716,0.01676,11241019.80000
1870,0.45803,0.36194,0.06948,0.01694,11241019.80000
1880,0.46100,0.36223,0.07195,0.01700,11241012.60000
1890,0.46534,0.36415,0.07420,0.01712,11241006.00000
1900,0.46902,0.36578,0.07630,0.01724,11241003.00000
1910,0.47178,0.36583,0.07888,0.01732,11240994.00000
1920,0.47597,0.36674,0.08167,0.01771,11240985.60000
1930,0.47992,0.36795,0.08457,0.01768,11240971.20000
1940,0.48459,0.36882,0.08766,0.01799,11240961.00000
1950,0.48820,0.36970,0.09066,0.01819,11240949.00000
1960,0.49183,0.37014,0.09369,0.01831,11240934.60000
1970,0.49607,0.37082,0.09686,0.01846,11240930.40000
1980,0.49774,0.36915,0.09939,0.01908,11161169.70000
1990,0.48598,0.36071,0.09677,0.01880,10974408.00000
2000,0.48177,0.35954,0.09380,0.01858,10974408.00000
2010,0.48458,0.36112,0.09525,0.01849,10974408.00000
2020,0.48849,0.36172,0.09805,0.01895,10974408.00000
2030,0.48678,0.36002,0.09793,0.01885,10974408.00000
2040,0.47821,0.35506,0.09517,0.01824,10973341.80000
2050,0.47784,0.35329,0.09590,0.01858,10972275.60000
2060,0.48983,0.35736,0.10275,0.01997,10974408.00000
2070,0.48958,0.35238,0.10706,0.02024,10846963.80000
2080,0.45602,0.32673,0.10039,0.01885,10364410.50000
2090,0.42616,0.30406,0.09462,0.01767,10054158.00000
2100,0.42324,0.30002,0.09546,0.01746,10013727.00000
2110,0.44468,0.31198,0.10366,0.01897,10195232.40000
2120,0.47986,0.33220,0.11586,0.02183,10491190.80000
2130,0.48691,0.33672,0.11714,0.02298,10491226.80000
2140,0.49333,0.34245,0.11632,0.02455,10606616.40000
2150,0.49376,0.34523,0.11444,0.02427,10839546.30000
2160,0.46596,0.33062,0.10512,0.01997,10082360.10000
2170,0.34724,0.22804,0.09170,0.01774,7223112.00000
2180,0.33758,0.21535,0.09464,0.01773,6549874.20000
2190,0.33118,0.20725,0.09637,0.01788,6266152.50000
2200,0.27443,0.16636,0.08071,0.01769,5132634.90000
2210,0.18420,0.10239,0.05736,0.01486,3836330.40000
2220,0.16047,0.08896,0.04758,0.01417,3796645.80000
2230,0.13700,0.06985,0.04283,0.01416,2713873.80000
2240,0.09334,0.02904,0.04033,0.01416,1232427.90000
2250,0.07713,0.01317,0.04011,0.01420,384978.60000
2260,0.07494,0.01075,0.04016,0.01424,521978.40000
2270,0.12910,0.06362,0.04141,0.01418,2713873.80000
2280,0.09542,0.03033,0.04105,0.01418,1252506.00000
2290,0.09463,0.03037,0.04020,0.01419,1252506.00000
2300,0.07167,0.00737,0.04016,0.01420,130779.00000
2310,0.06822,0.00389,0.04012,0.01423,0.00000
2320,0.06832,0.00373,0.04008,0.01423,0.00000
2330,0.06826,0.00377,0.04014,0.01423,0.00000
2340,0.06834,0.00387,0.04014,0.01421,0.00000
2350,0.06816,0.00390,0.04014,0.01421,0.00000
2360,0.06813,0.00388,0.04013,0.01424,0.00000
2370,0.06810,0.00388,0.04012,0.01420,0.00000
2380,0.06844,0.00378,0.04012,0.01423,0.00000
2390,0.06876,0.00386,0.04014,0.01423,0.00000
