frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.52236,0.50502,0.03121,0.00216,0.03813,0.77660,0.09639,0.03484,18152448.10000
60,1.79133,0.53079,0.03438,0.00217,0.04234,1.00670,0.09716,0.03877,18586967.45000
120,1.64728,0.40710,0.03260,0.00216,0.04119,0.99737,0.09642,0.03878,13912915.15000
180,1.26353,0.08903,0.02799,0.00272,0.04056,0.93879,0.09779,0.03821,1334104.85000
240,1.15529,0.09871,0.02775,0.00252,0.04040,0.82520,0.09813,0.03807,1563999.05000
300,0.99281,0.08995,0.02738,0.00272,0.03967,0.67457,0.09734,0.03758,942806.45000
360,1.27502,0.07532,0.02783,0.00277,0.04034,0.96388,0.09875,0.03833,651664.20000
420,1.38242,0.06804,0.02795,0.00282,0.04038,1.08016,0.09966,0.03826,531526.60000
480,1.18319,0.06010,0.02766,0.00262,0.03965,0.89146,0.09602,0.03775,335265.25000
540,1.07291,0.06397,0.02754,0.00281,0.03982,0.78530,0.08937,0.03834,394504.35000
