frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.77023,0.57257,0.03232,0.00219,0.03824,0.94533,0.10080,0.04098,18152448.10000
60,1.79841,0.53069,0.03442,0.00216,0.04232,1.01948,0.09720,0.03883,18586967.45000
120,1.64515,0.40691,0.03276,0.00236,0.04110,0.99801,0.09670,0.03853,13912915.15000
180,1.26919,0.08919,0.02793,0.00283,0.04043,0.94575,0.09858,0.03803,1334104.85000
240,1.17794,0.09835,0.02770,0.00271,0.04028,0.84762,0.09894,0.03837,1563999.05000
300,0.99257,0.09006,0.02730,0.00268,0.03959,0.67369,0.09732,0.03780,942806.45000
360,1.27713,0.07539,0.02784,0.00275,0.04028,0.96621,0.09923,0.03825,651664.20000
420,1.53582,0.06807,0.02785,0.00267,0.04019,1.23057,0.09938,0.03825,531526.60000
480,1.25826,0.06023,0.02750,0.00263,0.03962,0.97214,0.09275,0.03793,335265.25000
540,1.10295,0.06415,0.02747,0.00268,0.03979,0.81480,0.09112,0.03830,394504.35000
