frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.71408,0.32119,1.23421,0.09170,0.03448,18152448.10000
60,1.93397,0.33065,1.45050,0.09507,0.03799,18586967.45000
120,1.74068,0.25587,1.32283,0.09628,0.03783,13912915.15000
180,1.16214,0.05187,0.95099,0.09961,0.03794,1334104.85000
240,0.98636,0.05033,0.78434,0.09967,0.03784,1563999.05000
300,0.83507,0.04229,0.64120,0.09766,0.03741,942806.45000
360,1.23371,0.03735,1.04173,0.09983,0.03810,651664.20000
420,1.28448,0.03135,1.10038,0.09777,0.03789,531526.60000
480,1.07581,0.02136,0.90654,0.09171,0.03761,335265.25000
540,0.97468,0.02537,0.80665,0.09045,0.03809,394504.35000
