frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.72315,0.32232,1.25158,0.09123,0.03427,18152448.10000
60,1.95371,0.33117,1.46572,0.09514,0.03800,18586967.45000
120,1.71488,0.25597,1.30796,0.09614,0.03792,13912915.15000
180,1.15949,0.05198,0.95364,0.09921,0.03796,1334104.85000
240,0.98835,0.05032,0.78416,0.09950,0.03776,1563999.05000
300,0.83683,0.04235,0.64311,0.09766,0.03766,942806.45000
360,1.20164,0.03737,1.00493,0.09977,0.03805,651664.20000
420,1.27460,0.03131,1.09045,0.09595,0.03800,531526.60000
480,1.07686,0.02137,0.90627,0.09209,0.03755,335265.25000
540,0.98019,0.02536,0.80773,0.09199,0.03817,394504.35000
