frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64727,0.16908,0.31656,0.10003,0.04658,3553381.35000
60,0.72430,0.18339,0.35274,0.11485,0.05416,3662944.30000
120,0.61010,0.13897,0.27970,0.11863,0.05750,2176008.00000
180,0.40411,0.06959,0.18587,0.09588,0.03876,1760027.75000
240,0.50130,0.11813,0.23349,0.09654,0.03898,2911562.30000
300,0.54847,0.14506,0.25158,0.09832,0.03913,3211259.30000
360,0.56692,0.15308,0.26077,0.09981,0.03893,3197534.35000
420,0.49784,0.11432,0.23164,0.09904,0.03862,2080022.75000
480,0.50264,0.11929,0.23148,0.09840,0.03859,2143202.10000
540,0.51182,0.13037,0.23328,0.09555,0.03856,2652802.15000
