frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.88312,0.60271,0.03266,0.00221,0.03813,1.02370,0.10530,0.04335,18152448.10000
60,1.81437,0.53019,0.03435,0.00216,0.04211,1.03255,0.09926,0.03928,18586967.45000
120,1.65660,0.40746,0.03278,0.00250,0.04092,1.00705,0.09645,0.03896,13912915.15000
180,1.29955,0.08906,0.02787,0.00276,0.04013,0.97655,0.09852,0.03814,1334104.85000
240,1.16594,0.09849,0.02757,0.00258,0.03998,0.83456,0.09886,0.03785,1563999.05000
300,1.00434,0.09014,0.02729,0.00274,0.03952,0.68618,0.09673,0.03783,942806.45000
360,1.32477,0.07533,0.02772,0.00277,0.04013,1.01695,0.09855,0.03817,651664.20000
420,1.42792,0.06811,0.02791,0.00278,0.04011,1.12745,0.09547,0.03823,531526.60000
480,1.17795,0.06017,0.02758,0.00268,0.03956,0.89203,0.09115,0.03789,335265.25000
540,1.10360,0.06410,0.02742,0.00272,0.03969,0.81837,0.08917,0.03838,394504.35000
