frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.12946,0.12702,0.02739,0.00216,0.03814,0.77257,0.09204,0.03510,2955774.10000
60,1.39242,0.15265,0.02945,0.00215,0.04216,0.99337,0.09707,0.03879,3390293.45000
120,1.32370,0.09582,0.02820,0.00217,0.04113,0.98605,0.09638,0.03873,1763572.05000
180,1.26562,0.08874,0.02767,0.00216,0.04082,0.93622,0.09690,0.03818,1334104.85000
240,1.15093,0.09785,0.02763,0.00264,0.04040,0.82248,0.09457,0.03811,1563999.05000
300,0.98860,0.08978,0.02736,0.00264,0.03961,0.67871,0.08808,0.03760,942806.45000
360,1.26315,0.07512,0.02787,0.00281,0.04029,0.96476,0.08914,0.03843,651664.20000
420,1.37728,0.06792,0.02788,0.00299,0.04032,1.08208,0.09254,0.03847,531526.60000
480,1.18244,0.06000,0.02758,0.00256,0.03965,0.89724,0.09195,0.03789,335265.25000
540,1.07486,0.06406,0.02754,0.00277,0.03974,0.78996,0.08861,0.03836,394504.35000
