frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.45642,0.08235,1.21553,0.10129,0.04072,2955774.10000
60,1.42825,0.08282,1.18400,0.10461,0.03818,3390293.45000
120,1.30189,0.05107,1.09926,0.09750,0.03822,1763572.05000
180,1.15982,0.05184,0.95869,0.09707,0.03794,1334104.85000
240,0.97393,0.05018,0.78209,0.08986,0.03760,1563999.05000
300,0.82635,0.04211,0.64128,0.09111,0.03746,942806.45000
360,1.20103,0.03719,1.01418,0.09037,0.03798,651664.20000
420,1.27246,0.03117,1.08951,0.09152,0.03816,531526.60000
480,1.07458,0.02133,0.90656,0.09208,0.03742,335265.25000
540,0.97912,0.02520,0.80693,0.09107,0.03797,394504.35000
