frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.67563,0.26308,0.02808,0.00227,0.03473,0.17225,0.09698,0.04355,3553381.35000
60,0.62558,0.20673,0.02901,0.00216,0.03803,0.18704,0.09463,0.03363,3662944.30000
120,0.67991,0.18170,0.03020,0.00217,0.04231,0.25338,0.09893,0.03875,2176008.00000
180,0.63559,0.14241,0.02884,0.00216,0.04189,0.24972,0.10017,0.03851,1760027.75000
240,0.70495,0.19453,0.03120,0.00217,0.04310,0.26123,0.10057,0.03896,2911562.30000
300,0.73473,0.22144,0.03167,0.00217,0.04353,0.26317,0.10083,0.03916,3211259.30000
360,0.73501,0.22417,0.03144,0.00217,0.04400,0.25993,0.10184,0.03915,3197534.35000
420,0.66582,0.17458,0.03012,0.00217,0.04330,0.24063,0.10400,0.03851,2080022.75000
480,0.67076,0.17818,0.03056,0.00247,0.04343,0.24648,0.10187,0.03860,2143202.10000
540,0.70939,0.21435,0.03047,0.00267,0.04243,0.25430,0.09993,0.03856,2652802.15000
