frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.52798,0.15497,0.02810,0.00222,0.03828,1.11545,0.10894,0.04666,2955774.10000
60,1.42699,0.15277,0.02942,0.00216,0.04204,1.03088,0.09657,0.03917,3390293.45000
120,1.33812,0.09554,0.02816,0.00216,0.04104,1.00359,0.09588,0.03896,1763572.05000
180,1.30688,0.08874,0.02756,0.00239,0.04022,0.98437,0.09604,0.03825,1334104.85000
240,1.15661,0.09764,0.02756,0.00257,0.03999,0.83753,0.08915,0.03796,1563999.05000
300,0.99946,0.08976,0.02733,0.00263,0.03952,0.68742,0.08852,0.03766,942806.45000
360,1.30942,0.07518,0.02778,0.00275,0.04018,1.01160,0.08961,0.03839,651664.20000
420,1.42152,0.06801,0.02781,0.00278,0.04014,1.12852,0.09068,0.03829,531526.60000
480,1.18088,0.06009,0.02758,0.00267,0.03949,0.89299,0.09336,0.03766,335265.25000
540,1.10898,0.06391,0.02739,0.00281,0.03967,0.81834,0.09242,0.03820,394504.35000
