frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.74439,0.56455,0.03221,0.00219,0.03815,0.93197,0.10010,0.04009,18152448.10000
60,1.78426,0.53112,0.03437,0.00216,0.04221,1.00589,0.09706,0.03884,18586967.45000
120,1.64416,0.40762,0.03274,0.00250,0.04092,0.99507,0.09677,0.03867,13912915.15000
180,1.26707,0.08909,0.02794,0.00283,0.04043,0.94580,0.09855,0.03802,1334104.85000
240,1.18356,0.09858,0.02771,0.00253,0.04025,0.85332,0.09867,0.03810,1563999.05000
300,0.99325,0.08979,0.02746,0.00264,0.03954,0.67240,0.09751,0.03773,942806.45000
360,1.27755,0.07534,0.02778,0.00278,0.04019,0.96916,0.09926,0.03838,651664.20000
420,1.53261,0.06807,0.02784,0.00272,0.04014,1.23117,0.09898,0.03813,531526.60000
480,1.26033,0.06020,0.02751,0.00258,0.03944,0.97524,0.09240,0.03779,335265.25000
540,1.09446,0.06408,0.02752,0.00279,0.03973,0.80817,0.09009,0.03818,394504.35000
