frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.95030,0.50451,0.03043,0.00216,0.03652,1.20970,0.09670,0.03460,18152448.10000
60,2.32085,0.52947,0.03345,0.00217,0.04042,1.53863,0.10171,0.03855,18586967.45000
120,1.83966,0.40720,0.03257,0.00275,0.04004,1.18737,0.09813,0.03844,13912915.15000
180,1.54620,0.08894,0.02755,0.00275,0.03977,1.22638,0.09894,0.03774,1334104.85000
240,1.28914,0.09810,0.02741,0.00254,0.03976,0.96079,0.09893,0.03781,1563999.05000
300,1.00665,0.08995,0.02713,0.00273,0.03944,0.68790,0.09700,0.03730,942806.45000
360,1.39890,0.07523,0.02756,0.00266,0.04004,1.09367,0.09540,0.03825,651664.20000
420,1.51767,0.06800,0.02765,0.00265,0.03999,1.22249,0.09263,0.03823,531526.60000
480,1.24682,0.06016,0.02752,0.00267,0.03944,0.95893,0.09182,0.03776,335265.25000
540,1.14505,0.06402,0.02742,0.00275,0.03957,0.85668,0.09062,0.03802,394504.35000
