frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64696,0.16903,0.31820,0.09963,0.04494,3553381.35000
60,0.71716,0.18223,0.35125,0.11448,0.05336,3662944.30000
120,0.63364,0.14270,0.28341,0.12734,0.06459,2176008.00000
180,0.54989,0.10146,0.23964,0.12850,0.06432,1760027.75000
240,0.54562,0.12685,0.25261,0.10369,0.04556,2911562.30000
300,0.54963,0.14482,0.25361,0.09820,0.03899,3211259.30000
360,0.56812,0.15299,0.26204,0.09984,0.03885,3197534.35000
420,0.49840,0.11373,0.23314,0.09888,0.03848,2080022.75000
480,0.50304,0.11929,0.23297,0.09829,0.03857,2143202.10000
540,0.51570,0.13090,0.23657,0.09553,0.03848,2652802.15000
