frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.71221,0.09659,1.44200,0.11177,0.04757,2955774.10000
60,1.41648,0.08301,1.17873,0.09736,0.03815,3390293.45000
120,1.29545,0.05108,1.08949,0.09763,0.03825,1763572.05000
180,1.13548,0.05185,0.92945,0.09966,0.03811,1334104.85000
240,0.97513,0.05017,0.77525,0.09294,0.03764,1563999.05000
300,0.81831,0.04223,0.63673,0.08747,0.03779,942806.45000
360,1.17282,0.03713,0.98689,0.09147,0.03812,651664.20000
420,1.26713,0.03124,1.08416,0.09181,0.03801,531526.60000
480,1.06947,0.02130,0.90201,0.09194,0.03745,335265.25000
540,0.96543,0.02526,0.79536,0.09013,0.03804,394504.35000
