frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.83449,0.34657,1.32872,0.09366,0.03542,18152448.10000
60,1.94375,0.33137,1.45810,0.09554,0.03801,18586967.45000
120,1.72505,0.25627,1.31040,0.09659,0.03783,13912915.15000
180,1.15546,0.05173,0.94660,0.09978,0.03801,1334104.85000
240,0.98644,0.05021,0.78435,0.09991,0.03786,1563999.05000
300,0.83568,0.04203,0.64217,0.09748,0.03744,942806.45000
360,1.20755,0.03727,1.01620,0.09979,0.03808,651664.20000
420,1.28544,0.03135,1.09345,0.09977,0.03809,531526.60000
480,1.07080,0.02143,0.90500,0.09280,0.03753,335265.25000
540,0.97873,0.02531,0.80659,0.09043,0.03804,394504.35000
