frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64742,0.17128,0.31715,0.09893,0.04498,3553381.35000
60,0.71988,0.18483,0.35033,0.11372,0.05389,3662944.30000
120,0.63342,0.14197,0.28357,0.12712,0.06520,2176008.00000
180,0.42158,0.07293,0.19295,0.09934,0.04130,1760027.75000
240,0.50281,0.11802,0.23493,0.09652,0.03918,2911562.30000
300,0.55062,0.14492,0.25409,0.09817,0.03945,3211259.30000
360,0.56967,0.15356,0.26236,0.09985,0.03915,3197534.35000
420,0.49840,0.11391,0.23290,0.09837,0.03906,2080022.75000
480,0.50341,0.11919,0.23332,0.09808,0.03882,2143202.10000
540,0.51351,0.13001,0.23494,0.09561,0.03884,2652802.15000
