frame,total,depth_prepass,forward,index_count
910,6.70931,0.22409,6.47733,10864828.20000
920,7.07835,0.21844,6.85212,10864825.20000
930,7.18994,0.21943,6.96298,10864821.00000
940,7.26161,0.21830,7.03552,10864821.00000
950,7.33166,0.21780,7.10491,10864821.00000
960,7.15673,0.21508,6.93208,10864818.00000
970,6.81409,0.21581,6.58916,10864786.20000
980,6.47851,0.21698,6.25439,10864773.00000
990,5.71990,0.21248,5.49896,10864773.00000
1000,5.19875,0.20914,4.98185,10625328.60000
1010,5.40590,0.18126,5.18573,9667551.00000
1020,5.65158,0.17934,5.46176,9667551.00000
1030,5.52954,0.17866,5.34273,9667551.00000
1040,5.46904,0.17653,5.28546,9667551.00000
1050,5.76589,0.18313,5.57413,10146439.80000
1060,5.96392,0.20713,5.73198,10864773.00000
1070,6.21954,0.20751,6.00231,10864773.00000
1080,6.14459,0.19096,5.94584,10025094.60000
1090,5.59462,0.16563,5.42381,9329834.40000
1100,6.05186,0.15922,5.88481,9156234.00000
1110,5.79390,0.15731,5.62684,9156234.00000
1120,6.28908,0.15962,6.12192,9156234.00000
1130,6.15223,0.16108,5.96267,9153888.00000
1140,5.66001,0.15786,5.49310,8888382.00000
1150,5.28716,0.11295,5.16267,6681090.00000
1160,5.91761,0.10922,5.76739,7146947.40000
1170,5.67616,0.16511,5.50076,9101922.00000
1180,5.70347,0.16071,5.53347,9097980.00000
1190,5.84977,0.15771,5.68509,9099990.00000
1200,5.87898,0.15874,5.71156,9103005.00000
1210,5.90588,0.16194,5.73406,9103881.00000
1220,6.31197,0.16013,6.14282,9103005.00000
1230,5.91637,0.15784,5.74938,9103013.40000
1240,5.09680,0.16064,4.92731,9103039.20000
1250,5.20624,0.16056,5.03833,9100531.50000
1260,5.76367,0.16203,5.59360,9094303.20000
1270,5.71886,0.15863,5.55008,9091825.20000
1280,5.11286,0.15071,4.95432,8847516.90000
1290,4.76194,0.14844,4.60893,8728518.00000
1300,5.66007,0.13995,5.51609,8236771.20000
