frame,total,depth_prepass,geometry,lighting,index_count
1090,0.71475,0.18746,0.48783,0.02763,9329834.40000
1100,0.70611,0.18218,0.48355,0.03021,9156234.00000
1110,0.70000,0.18328,0.47675,0.02984,9156234.00000
1120,0.72079,0.18492,0.49407,0.03093,9156234.00000
1130,0.71482,0.18628,0.48900,0.02919,9153888.00000
1140,0.77765,0.18069,0.55770,0.02798,8888382.00000
1150,0.63016,0.14405,0.44772,0.02617,6681090.00000
1160,0.60259,0.13648,0.43352,0.02179,7146947.40000
1170,0.68844,0.18228,0.46797,0.02744,9101922.00000
1180,0.70475,0.18392,0.48101,0.02944,9097980.00000
1190,0.70160,0.18382,0.47780,0.02963,9099990.00000
1200,0.68419,0.18263,0.46507,0.02628,9103005.00000
1210,0.69440,0.18308,0.47504,0.02606,9103881.00000
1220,0.74748,0.18295,0.52599,0.02813,9103005.00000
1230,0.72978,0.18364,0.50998,0.02593,9103013.40000
1240,0.66257,0.18350,0.44401,0.02454,9103039.20000
1250,0.67347,0.18367,0.45372,0.02524,9100531.50000
1260,0.69554,0.18311,0.47683,0.02566,9094303.20000
1270,0.71932,0.18283,0.50113,0.02510,9091825.20000
1280,0.71531,0.17862,0.50224,0.02315,8847516.90000
1290,0.71005,0.17653,0.50124,0.02180,8728518.00000
1300,0.75678,0.17253,0.54532,0.02732,8236771.20000
1310,0.54122,0.12085,0.39036,0.01905,6191688.00000
1320,0.60905,0.13775,0.44000,0.02044,6862126.50000
1330,0.56944,0.11466,0.42673,0.01755,5573805.00000
1340,0.48763,0.11254,0.34719,0.01713,6060954.00000
1350,0.58547,0.14458,0.41221,0.01716,6881545.80000
1360,0.77044,0.19778,0.53691,0.02150,9634320.90000
1370,0.76465,0.22512,0.50348,0.02562,10864779.00000
1380,0.78980,0.22378,0.52804,0.02784,10864773.60000
1390,0.84884,0.22566,0.58379,0.02968,10864773.00000
1400,0.86299,0.22450,0.59918,0.02870,10864774.80000
1410,0.85210,0.21994,0.59954,0.02268,10566703.20000
1420,0.78771,0.21642,0.54061,0.01990,10592118.60000
1430,0.83744,0.22624,0.57794,0.02282,10864791.00000
1440,0.84626,0.22594,0.58726,0.02310,10864798.20000
1450,0.85323,0.22537,0.59356,0.02398,10864803.00000
1460,0.86196,0.22488,0.60194,0.02471,10864803.00000
1470,0.86865,0.22658,0.60737,0.02488,10864803.00000
1480,0.86644,0.22820,0.60253,0.02536,10864807.80000
1490,0.87136,0.22895,0.60754,0.02486,10864813.20000
1500,0.87604,0.23076,0.61037,0.02458,10864818.60000
1510,0.87219,0.23460,0.60341,0.02390,10864824.00000
1520,0.86662,0.23512,0.59772,0.02352,10864827.00000
1530,0.84178,0.23367,0.57418,0.02351,10864822.20000
1540,0.81989,0.23079,0.55598,0.02292,10864824.00000
1550,0.82518,0.23231,0.55992,0.02270,10864827.00000
1560,0.82213,0.23400,0.55364,0.02310,10864828.20000
1570,0.80800,0.23443,0.53988,0.02366,10869039.60000
1580,0.81128,0.23962,0.53595,0.02545,10951032.60000
1590,0.79780,0.24236,0.51763,0.02774,10974487.80000
1600,0.78297,0.24182,0.50235,0.02882,10974497.40000
1610,0.76448,0.24125,0.48512,0.02771,10974504.00000
1620,0.74808,0.24088,0.47086,0.02618,10974501.00000
1630,0.73110,0.24204,0.45516,0.02379,10974495.00000
1640,0.71818,0.24223,0.44316,0.02286,10974492.00000
1650,0.71104,0.24225,0.43622,0.02246,10974492.00000
1660,0.70416,0.24321,0.42889,0.02194,10974493.80000
1670,0.69961,0.24314,0.42466,0.02170,10974916.20000
1680,0.71034,0.24524,0.43346,0.02157,11108102.10000
1690,0.69358,0.24560,0.41715,0.02088,11241013.20000
1700,0.68546,0.24596,0.40978,0.01958,11241018.60000
1710,0.67695,0.24672,0.40149,0.01856,11241024.00000
1720,0.67298,0.24888,0.39640,0.01775,11241025.80000
1730,0.66156,0.24737,0.38690,0.01714,11241037.20000
1740,0.64350,0.24486,0.37196,0.01652,11241052.20000
1750,0.63305,0.24418,0.36250,0.01635,11241054.00000
1760,0.62918,0.24471,0.35826,0.01610,11241054.00000
1770,0.62555,0.24588,0.35316,0.01599,11241054.00000
1780,0.62765,0.25021,0.35196,0.01584,11241054.00000
1790,0.62308,0.25058,0.34687,0.01580,11241054.00000
1800,0.62158,0.25068,0.34512,0.01570,11241054.00000
1810,0.62274,0.25053,0.34665,0.01556,11241049.80000
1820,0.62706,0.25081,0.35040,0.01567,11241039.60000
1830,0.63277,0.25086,0.35602,0.01567,11241032.40000
1840,0.63869,0.25060,0.36202,0.01570,11241024.00000
1850,0.64572,0.25084,0.36842,0.01616,11241018.00000
1860,0.65435,0.25052,0.37688,0.01640,11241019.80000
1870,0.66567,0.25081,0.38794,0.01687,11241019.80000
1880,0.67390,0.25046,0.39637,0.01709,11241012.60000
1890,0.70940,0.25057,0.43117,0.01740,11241006.00000
1900,0.70553,0.25038,0.42633,0.01792,11241003.00000
1910,0.72029,0.25021,0.44077,0.01868,11240994.00000
1920,0.72348,0.24962,0.44363,0.01983,11240985.60000
1930,0.74606,0.24949,0.46483,0.02156,11240971.20000
1940,0.74904,0.24886,0.46629,0.02330,11240961.00000
1950,0.75758,0.24774,0.47490,0.02506,11240949.00000
1960,0.75916,0.24676,0.47576,0.02646,11240934.60000
1970,0.76790,0.24624,0.48354,0.02798,11240930.40000
1980,0.78858,0.24438,0.50578,0.02877,11161169.70000
1990,0.77476,0.23750,0.50165,0.02504,10974408.00000
2000,0.77063,0.23432,0.50215,0.02355,10974408.00000
2010,0.78236,0.23395,0.51466,0.02371,10974408.00000
2020,0.79325,0.23370,0.52501,0.02407,10974408.00000
2030,0.79265,0.23318,0.52660,0.02261,10974408.00000
2040,0.78363,0.23177,0.52029,0.02134,10973341.80000
2050,0.80684,0.23325,0.54224,0.02116,10972275.60000
2060,0.82287,0.23498,0.55344,0.02238,10974408.00000
2070,0.83593,0.23285,0.57064,0.02329,10846963.80000
2080,0.77733,0.22261,0.52291,0.02173,10364410.50000
2090,0.71331,0.21119,0.47134,0.02063,10054158.00000
2100,0.72885,0.21027,0.48664,0.02066,10013727.00000
2110,0.76900,0.21550,0.52058,0.02264,10195232.40000
2120,0.82804,0.22424,0.56866,0.02525,10491190.80000
2130,0.82455,0.22513,0.56368,0.02511,10491226.80000
2140,0.84259,0.22786,0.57951,0.02506,10606616.40000
2150,0.83751,0.22915,0.57000,0.02788,10839546.30000
2160,0.78093,0.22338,0.52372,0.02375,10082360.10000
2170,0.56850,0.15378,0.38718,0.01722,7223112.00000
2180,0.55542,0.14153,0.38506,0.01750,6549874.20000
2190,0.52617,0.13308,0.36503,0.01751,6266152.50000
2200,0.41341,0.10659,0.27966,0.01730,5132634.90000
2210,0.23337,0.05472,0.15445,0.01441,3836330.40000
2220,0.18533,0.05038,0.11039,0.01419,3796645.80000
2230,0.14050,0.04058,0.07566,0.01422,2713873.80000
2240,0.07331,0.01660,0.03202,0.01440,1232427.90000
2250,0.04335,0.00738,0.01116,0.01437,384978.60000
2260,0.04486,0.00599,0.01402,0.01434,521978.40000
2270,0.13212,0.03655,0.07048,0.01423,2713873.80000
2280,0.08120,0.01697,0.03977,0.01436,1252506.00000
2290,0.07621,0.01687,0.03482,0.01439,1252506.00000
2300,0.03589,0.00394,0.00733,0.01474,130779.00000
2310,0.03027,0.00222,0.00305,0.01481,0.00000
2320,0.03030,0.00219,0.00305,0.01485,0.00000
2330,0.03027,0.00214,0.00305,0.01481,0.00000
2340,0.03007,0.00196,0.00304,0.01480,0.00000
2350,0.03019,0.00187,0.00305,0.01483,0.00000
2360,0.03015,0.00202,0.00305,0.01482,0.00000
2370,0.03019,0.00188,0.00305,0.01486,0.00000
2380,0.03026,0.00222,0.00304,0.01479,0.00000
2390,0.03025,0.00210,0.00307,0.01488,0.00000
