frame,total,geometry,lighting,index_count
1550,0.93764,0.89056,0.02277,10864827.00000
1560,0.89908,0.86817,0.02369,10864828.20000
1570,0.89884,0.86674,0.02464,10869039.60000
1580,0.88433,0.85088,0.02648,10951032.60000
1590,0.84625,0.80988,0.02870,10974487.80000
1600,0.81769,0.78059,0.02980,10974497.40000
1610,0.76193,0.72280,0.02915,10974504.00000
1620,0.73488,0.70068,0.02671,10974501.00000
1630,0.70605,0.67305,0.02536,10974495.00000
1640,0.68235,0.65035,0.02458,10974492.00000
1650,0.67171,0.63689,0.02475,10974492.00000
1660,0.66282,0.63184,0.02371,10974493.80000
1670,0.65808,0.62663,0.02402,10974916.20000
1680,0.65376,0.62314,0.02342,11108102.10000
1690,0.61856,0.58784,0.02334,11241013.20000
1700,0.60836,0.57930,0.02171,11241018.60000
1710,0.58904,0.56228,0.01976,11241024.00000
1720,0.57186,0.54633,0.01812,11241025.80000
1730,0.56009,0.53517,0.01750,11241037.20000
1740,0.53241,0.50853,0.01658,11241052.20000
1750,0.51844,0.49453,0.01659,11241054.00000
1760,0.50113,0.47787,0.01617,11241054.00000
1770,0.48975,0.46663,0.01603,11241054.00000
1780,0.49017,0.46726,0.01587,11241054.00000
1790,0.48858,0.46562,0.01572,11241054.00000
1800,0.48259,0.45937,0.01573,11241054.00000
1810,0.48108,0.45844,0.01542,11241049.80000
1820,0.48568,0.46314,0.01535,11241039.60000
1830,0.49132,0.46863,0.01558,11241032.40000
1840,0.49932,0.47620,0.01574,11241024.00000
1850,0.51117,0.48776,0.01597,11241018.00000
1860,0.53575,0.51158,0.01686,11241019.80000
1870,0.55764,0.53313,0.01715,11241019.80000
1880,0.57910,0.55438,0.01737,11241012.60000
1890,0.61073,0.58558,0.01776,11241006.00000
1900,0.63841,0.61141,0.01885,11241003.00000
1910,0.65736,0.63004,0.01997,11240994.00000
1920,0.67018,0.64114,0.02172,11240985.60000
1930,0.69444,0.66366,0.02338,11240971.20000
1940,0.73127,0.69908,0.02496,11240961.00000
1950,0.74484,0.71104,0.02656,11240949.00000
1960,0.75582,0.72040,0.02815,11240934.60000
1970,0.78792,0.75067,0.02981,11240930.40000
1980,0.82067,0.78297,0.03058,11161169.70000
1990,0.82233,0.78801,0.02702,10974408.00000
2000,0.82779,0.79566,0.02482,10974408.00000
2010,0.86033,0.82806,0.02493,10974408.00000
2020,0.90055,0.86804,0.02518,10974408.00000
2030,0.92818,0.89680,0.02372,10974408.00000
2040,0.89890,0.87000,0.02152,10973341.80000
2050,0.94114,0.91229,0.02177,10972275.60000
2060,1.00752,0.97690,0.02311,10974408.00000
2070,1.03433,1.00266,0.02407,10846963.80000
2080,0.92422,0.89439,0.02210,10364410.50000
2090,0.85805,0.82960,0.02083,10054158.00000
2100,0.92836,0.90036,0.02076,10013727.00000
2110,0.95801,0.92791,0.02280,10195232.40000
2120,1.06670,1.03368,0.02571,10491190.80000
2130,1.11734,1.08404,0.02611,10491226.80000
2140,1.16626,1.13217,0.02665,10606616.40000
2150,1.15855,1.12120,0.03040,10839546.30000
2160,1.05959,1.02729,0.02518,10082360.10000
2170,0.84581,0.82152,0.01696,7223112.00000
2180,0.93764,0.91323,0.01703,6549874.20000
2190,0.94792,0.92328,0.01725,6266152.50000
2200,0.64324,0.61956,0.01620,5132634.90000
2210,0.34557,0.32464,0.01424,3836330.40000
2220,0.18964,0.16876,0.01419,3796645.80000
2230,0.10482,0.08374,0.01424,2713873.80000
2240,0.05400,0.03286,0.01442,1232427.90000
2250,0.03376,0.01265,0.01432,384978.60000
2260,0.03730,0.01596,0.01432,521978.40000
2270,0.10864,0.08768,0.01423,2713873.80000
2280,0.07045,0.04929,0.01446,1252506.00000
2290,0.05816,0.03692,0.01446,1252506.00000
2300,0.03060,0.00920,0.01475,130779.00000
2310,0.02674,0.00514,0.01483,0.00000
2320,0.02676,0.00512,0.01484,0.00000
2330,0.02662,0.00506,0.01483,0.00000
2340,0.02660,0.00507,0.01485,0.00000
2350,0.02665,0.00508,0.01482,0.00000
2360,0.02660,0.00505,0.01484,0.00000
2370,0.02651,0.00484,0.01484,0.00000
2380,0.02685,0.00481,0.01484,0.00000
2390,0.02688,0.00497,0.01485,0.00000
