frame,total,visibility,resolve,index_count
1310,3.78556,0.16994,3.60306,6191688.00000
1320,3.80384,0.19318,3.60351,6862126.50000
1330,3.78068,0.17118,3.60204,5573805.00000
1340,3.79108,0.18204,3.60201,6060954.00000
1350,3.85789,0.21619,3.60313,6881545.80000
1360,3.93898,0.29504,3.60207,9634320.90000
1370,3.94643,0.33694,3.60179,10864779.00000
1380,4.01682,0.33905,3.66969,10864773.60000
1390,4.00610,0.33536,3.60296,10864773.00000
1400,3.94163,0.33707,3.59720,10864774.80000
1410,3.52111,0.31986,3.14494,10566703.20000
1420,3.06718,0.31230,2.71771,10592118.60000
1430,3.48372,0.33550,3.14060,10864791.00000
1440,3.44020,0.33714,3.09498,10864798.20000
1450,3.45340,0.33998,3.10559,10864803.00000
1460,3.59628,0.34255,3.18771,10864803.00000
1470,3.57106,0.34598,3.21332,10864803.00000
1480,3.60234,0.34732,3.24764,10864807.80000
1490,3.66301,0.35016,3.24417,10864813.20000
1500,3.68033,0.35452,3.31832,10864818.60000
1510,3.60210,0.35867,3.23493,10864824.00000
1520,3.58305,0.36080,3.15470,10864827.00000
1530,3.33934,0.35696,2.93508,10864822.20000
1540,3.10086,0.35505,2.73484,10864824.00000
1550,3.10830,0.35634,2.71453,10864827.00000
1560,3.12770,0.35887,2.75936,10864828.20000
1570,3.18680,0.35939,2.78840,10869039.60000
1580,3.22233,0.36265,2.85198,10951032.60000
1590,3.31693,0.36237,2.94666,10974487.80000
1600,3.33847,0.36164,2.97009,10974497.40000
1610,3.27109,0.36089,2.89899,10974504.00000
1620,3.16636,0.35604,2.76542,10974501.00000
1630,3.02152,0.35321,2.62482,10974495.00000
1640,2.95988,0.35249,2.57158,10974492.00000
1650,2.93620,0.35193,2.54128,10974492.00000
1660,2.85936,0.35032,2.50062,10974493.80000
1670,2.83086,0.35095,2.47100,10974916.20000
1680,2.80081,0.35552,2.43854,11108102.10000
1690,2.71832,0.35839,2.35280,11241013.20000
1700,2.61779,0.35788,2.25255,11241018.60000
1710,2.51437,0.35735,2.14979,11241024.00000
1720,2.45736,0.35720,2.06463,11241025.80000
1730,2.31804,0.35497,1.95268,11241037.20000
1740,2.19608,0.35283,1.83635,11241052.20000
1750,2.08792,0.35179,1.72804,11241054.00000
1760,2.01676,0.35239,1.65688,11241054.00000
1770,1.94995,0.35128,1.58885,11241054.00000
1780,1.90031,0.35182,1.54000,11241054.00000
1790,1.82814,0.35260,1.46301,11241054.00000
1800,1.79548,0.35232,1.43566,11241054.00000
1810,1.78209,0.35114,1.42429,11241049.80000
1820,1.79432,0.35099,1.43656,11241039.60000
1830,1.83434,0.35139,1.47563,11241032.40000
1840,1.86512,0.35180,1.50617,11241024.00000
1850,1.91702,0.35278,1.55678,11241018.00000
1860,1.99672,0.35282,1.63658,11241019.80000
1870,2.07875,0.35454,1.71734,11241019.80000
1880,2.18064,0.35587,1.81777,11241012.60000
1890,2.28618,0.35696,1.92115,11241006.00000
1900,2.36893,0.35914,2.00274,11241003.00000
1910,2.46225,0.35930,2.09605,11240994.00000
1920,2.57183,0.35993,2.20453,11240985.60000
1930,2.69018,0.36230,2.32097,11240971.20000
1940,2.80544,0.36346,2.43489,11240961.00000
1950,2.93202,0.36413,2.56042,11240949.00000
1960,3.07043,0.36493,2.69822,11240934.60000
1970,3.19272,0.36432,2.82175,11240930.40000
1980,3.28845,0.36453,2.91674,11161169.70000
1990,3.15400,0.35458,2.79262,10974408.00000
2000,3.03992,0.35444,2.67876,10974408.00000
2010,3.10632,0.35516,2.74308,10974408.00000
2020,3.21005,0.35608,2.84625,10974408.00000
2030,3.21712,0.35355,2.85639,10974408.00000
2040,3.09911,0.34799,2.74363,10973341.80000
2050,3.13128,0.34592,2.77829,10972275.60000
2060,3.40334,0.35075,3.04529,10974408.00000
2070,3.58128,0.34680,3.22696,10846963.80000
2080,3.31832,0.31872,2.99217,10364410.50000
2090,3.07682,0.29558,2.77395,10054158.00000
2100,3.11396,0.29114,2.81545,10013727.00000
2110,3.44973,0.30214,3.14066,10195232.40000
2120,3.91330,0.32314,3.58282,10491190.80000
2130,3.93677,0.32760,3.60250,10491226.80000
2140,3.90348,0.33276,3.56344,10606616.40000
2150,3.83762,0.33540,3.49526,10839546.30000
2160,3.47925,0.32218,3.14985,10082360.10000
2170,2.91736,0.21614,2.69509,7223112.00000
2180,3.02510,0.20221,2.81626,6549874.20000
2190,3.08980,0.19318,2.88955,6266152.50000
2200,2.34326,0.15603,2.18046,5132634.90000
2210,1.20899,0.10173,1.10058,3836330.40000
2220,0.72091,0.08870,0.62491,3796645.80000
2230,0.44509,0.06989,0.36836,2713873.80000
2240,0.20408,0.02938,0.16762,1232427.90000
2250,0.05203,0.01343,0.03123,384978.60000
2260,0.13665,0.01076,0.11750,521978.40000
2270,0.37847,0.06373,0.30750,2713873.80000
2280,0.29857,0.03038,0.26126,1252506.00000
2290,0.22396,0.02981,0.18704,1252506.00000
2300,0.06263,0.00742,0.04791,130779.00000
2310,0.02848,0.00381,0.01734,0.00000
2320,0.02846,0.00382,0.01734,0.00000
2330,0.02839,0.00371,0.01732,0.00000
2340,0.02795,0.00356,0.01732,0.00000
2350,0.02819,0.00369,0.01731,0.00000
2360,0.02850,0.00381,0.01734,0.00000
2370,0.02822,0.00376,0.01734,0.00000
2380,0.02835,0.00380,0.01729,0.00000
2390,0.02844,0.00387,0.01731,0.00000
