frame,total,forward,index_count
1000,3.69656,3.69195,10625328.60000
1010,3.42086,3.41640,9667551.00000
1020,3.23403,3.22972,9667551.00000
1030,3.15626,3.15101,9667551.00000
1040,3.08113,3.07668,9667551.00000
1050,2.69034,2.68547,10146439.80000
1060,2.77920,2.77486,10864773.00000
1070,3.03632,3.03182,10864773.00000
1080,3.02379,3.01938,10025094.60000
1090,3.07451,3.07000,9329834.40000
1100,3.21683,3.21200,9156234.00000
1110,3.19736,3.19295,9156234.00000
1120,3.28368,3.27915,9156234.00000
1130,3.61843,3.61415,9153888.00000
1140,3.68194,3.67732,8888382.00000
1150,2.68610,2.68157,6681090.00000
1160,3.15674,3.15254,7146947.40000
1170,3.19572,3.19096,9101922.00000
1180,3.10218,3.09783,9097980.00000
1190,3.23960,3.23498,9099990.00000
1200,3.47525,3.47060,9103005.00000
1210,3.46204,3.45769,9103881.00000
1220,3.39192,3.38698,9103005.00000
1230,3.19156,3.18702,9103013.40000
1240,3.27623,3.27128,9103039.20000
1250,3.27248,3.26794,9100531.50000
1260,3.12462,3.11994,9094303.20000
1270,3.05901,3.05464,9091825.20000
1280,3.51942,3.51513,8847516.90000
1290,3.17151,3.16690,8728518.00000
1300,2.56943,2.56499,8236771.20000
1310,2.68798,2.68412,6191688.00000
1320,2.95970,2.95562,6862126.50000
1330,2.85946,2.82688,5573805.00000
1340,2.81103,2.80703,6060954.00000
1350,3.08641,3.08210,6881545.80000
1360,4.51158,4.50672,9634320.90000
1370,3.92582,3.92136,10864779.00000
1380,3.89930,3.89500,10864773.60000
1390,3.92577,3.92108,10864773.00000
1400,4.09692,4.09193,10864774.80000
1410,3.83914,3.83457,10566703.20000
1420,3.66946,3.66455,10592118.60000
1430,3.99202,3.98719,10864791.00000
1440,3.70626,3.70173,10864798.20000
1450,3.67706,3.67267,10864803.00000
1460,3.59668,3.59229,10864803.00000
1470,3.73544,3.73074,10864803.00000
1480,3.80380,3.79918,10864807.80000
1490,3.89036,3.88571,10864813.20000
1500,3.74213,3.73776,10864818.60000
1510,3.70421,3.69962,10864824.00000
1520,3.76486,3.76062,10864827.00000
1530,3.43729,3.43286,10864822.20000
1540,3.25610,3.25154,10864824.00000
1550,3.17322,3.16878,10864827.00000
1560,3.14026,3.13576,10864828.20000
1570,3.01224,3.00775,10869039.60000
1580,2.87737,2.87277,10951032.60000
1590,2.68714,2.68273,10974487.80000
1600,2.45188,2.44763,10974497.40000
1610,2.35815,2.35384,10974504.00000
1620,2.27872,2.27420,10974501.00000
1630,2.15470,2.15060,10974495.00000
1640,2.02736,2.02301,10974492.00000
1650,1.98086,1.97646,10974492.00000
1660,1.89321,1.88894,10974493.80000
1670,1.85760,1.85339,10974916.20000
1680,1.84902,1.84461,11108102.10000
1690,1.79499,1.79075,11241013.20000
1700,1.74084,1.73675,11241018.60000
1710,1.67638,1.67184,11241024.00000
1720,1.62247,1.61802,11241025.80000
1730,1.55011,1.54526,11241037.20000
1740,1.42811,1.42396,11241052.20000
1750,1.32630,1.32179,11241054.00000
1760,1.31140,1.30673,11241054.00000
1770,1.26997,1.26560,11241054.00000
1780,1.24836,1.24403,11241054.00000
1790,1.23410,1.22990,11241054.00000
1800,1.22370,1.21936,11241054.00000
1810,1.24010,1.23522,11241049.80000
1820,1.24849,1.24418,11241039.60000
1830,1.29592,1.29152,11241032.40000
1840,1.31288,1.30826,11241024.00000
1850,1.38878,1.38437,11241018.00000
1860,1.46836,1.46396,11241019.80000
1870,1.53378,1.52954,11241019.80000
1880,1.57861,1.57411,11241012.60000
1890,1.70988,1.70567,11241006.00000
1900,1.86464,1.86016,11241003.00000
1910,1.85924,1.85504,11240994.00000
1920,2.03097,2.02663,11240985.60000
1930,2.09417,2.09002,11240971.20000
1940,2.17960,2.17519,11240961.00000
1950,2.24665,2.24243,11240949.00000
1960,2.27842,2.27378,11240934.60000
1970,2.35159,2.34688,11240930.40000
1980,2.54224,2.53804,11161169.70000
1990,2.51870,2.51425,10974408.00000
2000,2.65660,2.65228,10974408.00000
2010,2.82628,2.82134,10974408.00000
2020,2.94961,2.94511,10974408.00000
2030,3.10046,3.09559,10974408.00000
2040,3.16514,3.16058,10973341.80000
2050,3.34869,3.34426,10972275.60000
2060,3.40834,3.40368,10974408.00000
2070,3.51476,3.51001,10846963.80000
2080,3.28358,3.27870,10364410.50000
2090,2.97934,2.97461,10054158.00000
2100,3.01270,3.00816,10013727.00000
2110,3.44190,3.43736,10195232.40000
2120,3.70359,3.68178,10491190.80000
2130,3.80393,3.79939,10491226.80000
2140,4.07829,4.07364,10606616.40000
2150,3.94058,3.93628,10839546.30000
2160,3.69758,3.69334,10082360.10000
2170,2.68520,2.68105,7223112.00000
2180,2.57714,2.57309,6549874.20000
2190,3.07540,3.07096,6266152.50000
2200,2.06959,2.06560,5132634.90000
2210,1.03585,1.03198,3836330.40000
2220,0.44476,0.44076,3796645.80000
2230,0.16762,0.16193,2713873.80000
2240,0.06818,0.06434,1232427.90000
2250,0.02249,0.01846,384978.60000
2260,0.03856,0.03468,521978.40000
2270,0.19468,0.19084,2713873.80000
2280,0.12503,0.12112,1252506.00000
2290,0.08197,0.07813,1252506.00000
2300,0.02020,0.01619,130779.00000
2310,0.01044,0.00626,0.00000
2320,0.01026,0.00629,0.00000
2330,0.01027,0.00606,0.00000
2340,0.01020,0.00627,0.00000
2350,0.01012,0.00614,0.00000
2360,0.01022,0.00619,0.00000
2370,0.01010,0.00628,0.00000
2380,0.01022,0.00614,0.00000
2390,0.01027,0.00631,0.00000
