frame,total,geometry,lighting,index_count
1490,7.28528,7.24542,0.02949,10864813.20000
1500,7.51876,7.48322,0.02737,10864818.60000
1510,7.68347,7.64890,0.02679,10864824.00000
1520,7.27477,7.24105,0.02588,10864827.00000
1530,6.81558,6.78419,0.02377,10864822.20000
1540,6.27675,6.24626,0.02279,10864824.00000
1550,6.19896,6.16843,0.02296,10864827.00000
1560,6.02920,5.99762,0.02368,10864828.20000
1570,5.71893,5.65460,0.02510,10869039.60000
1580,5.41368,5.37899,0.02732,10951032.60000
1590,5.32090,5.24516,0.03116,10974487.80000
1600,4.88225,4.84262,0.03176,10974497.40000
1610,4.55882,4.51987,0.03180,10974504.00000
1620,4.28185,4.24489,0.02900,10974501.00000
1630,4.17544,4.14012,0.02740,10974495.00000
1640,3.97339,3.93772,0.02803,10974492.00000
1650,3.90282,3.83878,0.02664,10974492.00000
1660,3.72206,3.68986,0.02476,10974493.80000
1670,3.57169,3.54016,0.02421,10974916.20000
1680,3.67081,3.62193,0.02443,11108102.10000
1690,3.41120,3.37975,0.02376,11241013.20000
1700,3.33590,3.30612,0.02238,11241018.60000
1710,3.22601,3.19679,0.02200,11241024.00000
1720,3.04726,3.02024,0.01977,11241025.80000
1730,2.89730,2.87152,0.01838,11241037.20000
1740,2.79255,2.76568,0.01939,11241052.20000
1750,2.55626,2.53177,0.01696,11241054.00000
1760,2.51341,2.48923,0.01647,11241054.00000
1770,2.47586,2.45019,0.01780,11241054.00000
1780,2.42939,2.40560,0.01628,11241054.00000
1790,2.35826,2.33426,0.01597,11241054.00000
1800,2.39833,2.37345,0.01727,11241054.00000
1810,2.34262,2.31874,0.01620,11241049.80000
1820,2.48646,2.46109,0.01780,11241039.60000
1830,2.51862,2.49371,0.01664,11241032.40000
1840,2.70392,2.67862,0.01764,11241024.00000
1850,2.75780,2.73105,0.01898,11241018.00000
1860,2.97640,2.94351,0.02240,11241019.80000
1870,3.10391,3.07460,0.02103,11241019.80000
1880,3.19736,3.17026,0.01966,11241012.60000
1890,3.30162,3.27543,0.01898,11241006.00000
1900,3.57193,3.54281,0.02018,11241003.00000
1910,3.66857,3.63938,0.02115,11240994.00000
1920,3.75284,3.69040,0.02303,11240985.60000
1930,4.08763,4.05459,0.02546,11240971.20000
1940,4.17882,4.14422,0.02716,11240961.00000
1950,4.30614,4.26992,0.02841,11240949.00000
1960,4.48703,4.44959,0.02983,11240934.60000
1970,4.81559,4.74476,0.03194,11240930.40000
1980,5.06946,5.02891,0.03250,11161169.70000
1990,5.12222,5.08569,0.02829,10974408.00000
2000,5.26113,5.22694,0.02652,10974408.00000
2010,5.55176,5.51880,0.02562,10974408.00000
2020,5.89788,5.86424,0.02616,10974408.00000
2030,5.98854,5.95667,0.02404,10974408.00000
2040,6.03481,6.00426,0.02240,10973341.80000
2050,6.53376,6.49936,0.02496,10972275.60000
2060,7.23111,7.19353,0.02707,10974408.00000
2070,7.17705,7.14016,0.02697,10846963.80000
2080,6.62604,6.59341,0.02518,10364410.50000
2090,5.81670,5.78454,0.02463,10054158.00000
2100,5.86010,5.82999,0.02268,10013727.00000
2110,6.17392,6.14132,0.02460,10195232.40000
2120,7.14324,7.10760,0.02728,10491190.80000
2130,7.64601,7.60602,0.03154,10491226.80000
2140,8.36500,8.32772,0.02903,10606616.40000
2150,7.83958,7.79858,0.03254,10839546.30000
2160,7.56942,7.53544,0.02576,10082360.10000
2170,5.84706,5.82013,0.01895,7223112.00000
2180,5.87024,5.76029,0.02192,6549874.20000
2190,6.54091,6.39931,0.02602,6266152.50000
2200,4.09088,4.06669,0.01674,5132634.90000
2210,1.97802,1.95656,0.01469,3836330.40000
2220,0.80816,0.78700,0.01425,3796645.80000
2230,0.27185,0.25076,0.01421,2713873.80000
2240,0.11292,0.09190,0.01424,1232427.90000
2250,0.03802,0.01670,0.01430,384978.60000
2260,0.07944,0.05512,0.01423,521978.40000
2270,0.33509,0.31388,0.01424,2713873.80000
2280,0.22448,0.20336,0.01422,1252506.00000
2290,0.13872,0.11772,0.01419,1252506.00000
2300,0.04520,0.02123,0.01462,130779.00000
2310,0.02696,0.00499,0.01483,0.00000
2320,0.02683,0.00497,0.01483,0.00000
2330,0.02686,0.00488,0.01482,0.00000
2340,0.02678,0.00490,0.01482,0.00000
2350,0.02693,0.00488,0.01484,0.00000
2360,0.02681,0.00493,0.01482,0.00000
2370,0.02671,0.00489,0.01480,0.00000
2380,0.02685,0.00488,0.01482,0.00000
2390,0.02686,0.00484,0.01482,0.00000
