frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.59175,0.16825,0.27392,0.09069,0.04412,3553381.35000
60,0.64149,0.17985,0.30303,0.09486,0.04929,3662944.30000
120,0.56556,0.13980,0.25607,0.09778,0.05725,2176008.00000
180,0.45701,0.09534,0.19715,0.09631,0.05412,1760027.75000
240,0.48154,0.11780,0.22421,0.08951,0.03575,2911562.30000
300,0.52896,0.14487,0.24404,0.09009,0.03575,3211259.30000
360,0.54622,0.15340,0.25217,0.09093,0.03555,3197534.35000
420,0.48327,0.11350,0.22963,0.09100,0.03521,2080022.75000
480,0.48903,0.11970,0.22962,0.09050,0.03513,2143202.10000
540,0.49762,0.13065,0.22782,0.08962,0.03545,2652802.15000
