frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.49422,0.12700,0.02677,0.00217,0.03707,0.15103,0.08997,0.02814,2955774.10000
60,0.57731,0.15266,0.02865,0.00217,0.04081,0.19872,0.09032,0.03118,3390293.45000
120,0.51544,0.09581,0.02784,0.00217,0.04061,0.19543,0.09064,0.03109,1763572.05000
180,0.51010,0.08946,0.02721,0.00218,0.04025,0.19601,0.09117,0.03114,1334104.85000
240,0.51267,0.09880,0.02714,0.00219,0.04026,0.19066,0.09129,0.03105,1563999.05000
300,0.49410,0.09038,0.02683,0.00217,0.03980,0.17985,0.09115,0.03122,942806.45000
360,0.49025,0.07533,0.02706,0.00218,0.03998,0.19129,0.09118,0.03089,651664.20000
420,0.47403,0.06826,0.02712,0.00218,0.03996,0.18016,0.09338,0.03056,531526.60000
480,0.46236,0.06028,0.02695,0.00217,0.03957,0.17689,0.09348,0.03033,335265.25000
540,0.47170,0.06428,0.02688,0.00217,0.03975,0.18317,0.09211,0.03080,394504.35000
