frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64957,0.17128,0.31655,0.09999,0.04463,3553381.35000
60,0.60555,0.15591,0.29168,0.09980,0.04294,3662944.30000
120,0.46625,0.10536,0.21321,0.09494,0.03903,2176008.00000
180,0.40368,0.06932,0.18579,0.09537,0.03910,1760027.75000
240,0.50076,0.11770,0.23378,0.09578,0.03935,2911562.30000
300,0.54782,0.14491,0.25169,0.09760,0.03946,3211259.30000
360,0.56583,0.15308,0.26021,0.09929,0.03923,3197534.35000
420,0.49681,0.11376,0.23116,0.09867,0.03906,2080022.75000
480,0.50190,0.12022,0.23093,0.09784,0.03885,2143202.10000
540,0.51116,0.13016,0.23291,0.09506,0.03885,2652802.15000
