frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.39558,0.08097,1.15722,0.09968,0.04010,2955774.10000
60,1.38539,0.08287,1.15105,0.09686,0.03822,3390293.45000
120,1.30567,0.05096,1.09930,0.09698,0.03824,1763572.05000
180,1.14554,0.05175,0.93920,0.09712,0.03799,1334104.85000
240,0.97299,0.05023,0.77662,0.09177,0.03761,1563999.05000
300,0.82339,0.04220,0.64058,0.08888,0.03768,942806.45000
360,1.21805,0.03728,1.03805,0.08971,0.03802,651664.20000
420,1.26679,0.03140,1.09013,0.09082,0.03822,531526.60000
480,1.06807,0.02144,0.90265,0.09112,0.03751,335265.25000
540,0.97773,0.02537,0.80475,0.09062,0.03803,394504.35000
