frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.62255,0.20543,0.28838,0.08737,0.02726,11241054.00000
60,0.67426,0.21048,0.33023,0.08840,0.03086,11241054.00000
120,0.66719,0.20751,0.32609,0.08840,0.03093,11241054.00000
180,0.68000,0.21204,0.33236,0.08848,0.03084,11241054.00000
240,0.66204,0.20907,0.31976,0.08836,0.03077,11241054.00000
300,0.64334,0.20567,0.30508,0.08808,0.03036,11241054.00000
360,0.65801,0.20468,0.31996,0.08830,0.03092,11241054.00000
420,0.67748,0.20586,0.33802,0.08865,0.03087,11241054.00000
480,0.66504,0.20496,0.32659,0.08870,0.03032,11241054.00000
540,0.65301,0.20495,0.32165,0.08198,0.03058,11241054.00000
