frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34418,0.06900,0.14659,0.08655,0.02810,2955774.10000
60,0.41165,0.08274,0.19497,0.08893,0.03141,3390293.45000
120,0.35211,0.05094,0.16973,0.08658,0.03147,1763572.05000
180,0.35054,0.05215,0.16647,0.08635,0.03200,1334104.85000
240,0.33771,0.05068,0.15558,0.08625,0.03177,1563999.05000
300,0.30266,0.04277,0.12913,0.08591,0.03142,942806.45000
360,0.32055,0.03778,0.15148,0.08608,0.03180,651664.20000
420,0.32398,0.03188,0.15995,0.08635,0.03237,531526.60000
480,0.29543,0.02190,0.14167,0.08620,0.03244,335265.25000
540,0.29360,0.02579,0.13631,0.08613,0.03198,394504.35000
