frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.97847,0.35857,0.03035,0.00216,0.03687,1.38290,0.09419,0.03541,11241054.00000
60,2.41920,0.36969,0.03317,0.00216,0.04074,1.79782,0.09975,0.03891,11241054.00000
120,1.98996,0.35847,0.03337,0.00263,0.04073,1.39318,0.09763,0.03809,11241054.00000
180,2.08427,0.35917,0.03252,0.00302,0.04031,1.48580,0.09836,0.03849,11241054.00000
240,1.76214,0.36235,0.03240,0.00313,0.04021,1.15987,0.09816,0.03882,11241054.00000
300,1.36309,0.36439,0.03229,0.00301,0.03975,0.76298,0.09689,0.03836,11241054.00000
360,1.92553,0.35419,0.03240,0.00303,0.04000,1.33585,0.08962,0.03889,11241054.00000
420,2.18413,0.35115,0.03252,0.00301,0.03985,1.60369,0.09103,0.03834,11241054.00000
480,1.67382,0.34685,0.03244,0.00303,0.03954,1.09583,0.09119,0.03765,11241054.00000
540,1.56833,0.34946,0.03239,0.00298,0.03980,0.99158,0.08962,0.03839,11241054.00000
