frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.73281,0.35849,0.03036,0.00218,0.03693,0.15306,0.09061,0.02837,11241054.00000
60,0.80011,0.36903,0.03322,0.00218,0.04079,0.19990,0.09109,0.03117,11241054.00000
120,0.78520,0.35773,0.03302,0.00217,0.04048,0.19724,0.09105,0.03141,11241054.00000
180,0.78526,0.35905,0.03235,0.00218,0.04003,0.19649,0.09139,0.03146,11241054.00000
240,0.78598,0.36244,0.03228,0.00218,0.04006,0.19426,0.09146,0.03124,11241054.00000
300,0.77926,0.36528,0.03202,0.00218,0.03961,0.18218,0.09145,0.03125,11241054.00000
360,0.77504,0.35469,0.03222,0.00218,0.03977,0.19094,0.09137,0.03100,11241054.00000
420,0.75775,0.35137,0.03264,0.00285,0.03993,0.18120,0.09169,0.03059,11241054.00000
480,0.74207,0.34787,0.03256,0.00303,0.03960,0.17687,0.08530,0.03037,11241054.00000
540,0.74748,0.34928,0.03252,0.00303,0.03986,0.18260,0.08459,0.03112,11241054.00000
