frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.90997,0.41142,1.34958,0.09160,0.03463,18152448.10000
60,2.19904,0.43300,1.61744,0.09357,0.03857,18586967.45000
120,2.04896,0.34976,1.54867,0.09706,0.03862,13912915.15000
180,1.27040,0.07763,1.03988,0.10006,0.03862,1334104.85000
240,1.15112,0.07263,0.92540,0.10006,0.03863,1563999.05000
300,1.05514,0.06497,0.83722,0.09989,0.03859,942806.45000
360,1.42023,0.06184,1.20815,0.09697,0.03871,651664.20000
420,1.28485,0.04912,1.08909,0.09448,0.03832,531526.60000
480,1.08844,0.03556,0.90201,0.09911,0.03778,335265.25000
540,1.08316,0.04319,0.88813,0.09915,0.03853,394504.35000
600,2.48109,0.48747,1.84967,0.09026,0.03924,18946657.50000
660,2.87717,0.70511,2.02356,0.09225,0.03927,22204983.50000
720,2.87489,0.74439,1.98720,0.08917,0.03877,22048389.25000
780,2.85144,0.63116,2.07518,0.09108,0.03951,22030151.10000
840,2.30958,0.67069,1.49476,0.09021,0.03936,22933227.50000
900,2.67152,0.77597,1.74690,0.09037,0.04349,23109201.20000
960,2.44803,0.63988,1.66112,0.09133,0.04143,21561609.35000
1020,2.19657,0.53938,1.51222,0.09146,0.03900,20587357.35000
1080,2.18792,0.49715,1.54673,0.09055,0.03911,19340923.10000
1140,1.69052,0.30664,1.23950,0.09151,0.03855,11587346.20000
1200,2.00929,0.44070,1.42574,0.08952,0.03863,18118567.50000
1260,1.38404,0.39140,0.84422,0.09448,0.03931,16796927.25000
1320,1.45235,0.41729,0.88511,0.09624,0.03927,17025278.05000
1380,2.46000,0.63065,1.68478,0.08908,0.04037,20513194.45000
1440,2.94516,0.82433,1.98083,0.08687,0.03890,22738668.90000
1500,2.95897,0.88830,1.92991,0.08828,0.03777,24340029.45000
1560,2.72696,0.89551,1.69585,0.08475,0.03590,25480750.30000
1620,2.73275,0.89843,1.70423,0.08186,0.03360,25990293.40000
1680,2.88322,0.89031,1.86425,0.08137,0.03199,26398667.95000
1740,2.64415,0.86908,1.65169,0.07974,0.02926,26393518.40000
1800,2.64319,0.92256,1.59786,0.08134,0.02718,26437710.30000
1860,2.80859,0.92135,1.75882,0.08411,0.03024,26437681.00000
1920,2.96530,0.91670,1.91556,0.08411,0.03481,26437617.40000
1980,2.79848,0.87107,1.78799,0.08882,0.03582,25454451.50000
2040,2.32586,0.63855,1.54934,0.08651,0.03635,22314910.70000
2100,1.92550,0.45977,1.31949,0.08994,0.04129,16667258.70000
2160,0.68077,0.13187,0.40888,0.09106,0.03516,3680024.70000
2220,0.17211,0.01285,0.03410,0.08417,0.02743,250198.20000
2280,0.15196,0.01068,0.01905,0.08297,0.02570,81778.25000
2340,0.13368,0.00876,0.00675,0.08182,0.02315,0.00000
2400,0.13323,0.00656,0.00674,0.08358,0.02312,0.00000
2460,0.13306,0.00652,0.00676,0.08354,0.02310,0.00000
