frame,total,depth_prepass,forward,index_count
2060,1.10246,0.21981,0.87544,10974408.00000
2070,1.11245,0.21868,0.88585,10846963.80000
2080,1.02384,0.20424,0.81240,10364410.50000
2090,0.90300,0.18215,0.71386,10054158.00000
2100,0.98434,0.18156,0.79531,10013727.00000
2110,1.01952,0.19088,0.82146,10195232.40000
2120,1.11111,0.21025,0.89326,10491190.80000
2130,1.11566,0.20980,0.89800,10491226.80000
2140,1.13693,0.21071,0.91890,10606616.40000
2150,1.11362,0.21275,0.89228,10839546.30000
2160,1.02934,0.20553,0.81602,10082360.10000
2170,0.77114,0.10858,0.65518,7223112.00000
2180,0.74199,0.09986,0.63433,6549874.20000
2190,0.71649,0.09138,0.61762,6266152.50000
2200,0.54050,0.07613,0.45719,5132634.90000
2210,0.29753,0.05236,0.23834,3836330.40000
2220,0.21413,0.04957,0.15568,3796645.80000
2230,0.14870,0.04011,0.10144,2713873.80000
2240,0.07109,0.01660,0.04743,1232427.90000
2250,0.03065,0.00755,0.01625,384978.60000
2260,0.04029,0.00625,0.02541,521978.40000
2270,0.14567,0.03618,0.10243,2713873.80000
2280,0.09051,0.01674,0.06654,1252506.00000
2290,0.08244,0.01681,0.05874,1252506.00000
2300,0.02359,0.00410,0.01266,130779.00000
2310,0.01404,0.00187,0.00496,0.00000
2320,0.01400,0.00213,0.00498,0.00000
2330,0.01403,0.00187,0.00496,0.00000
2340,0.01401,0.00226,0.00498,0.00000
2350,0.01397,0.00215,0.00496,0.00000
2360,0.01411,0.00195,0.00496,0.00000
2370,0.01460,0.00221,0.00496,0.00000
2380,0.01394,0.00206,0.00496,0.00000
2390,0.01401,0.00191,0.00496,0.00000
