frame,total,depth_prepass,geometry,lighting,index_count
1890,0.59798,0.20094,0.36344,0.02380,6558870.00000
1900,0.59987,0.20003,0.36617,0.02361,6558870.00000
1910,0.60599,0.20038,0.37176,0.02380,6558870.00000
1920,0.57055,0.18790,0.35059,0.02245,6046112.40000
1930,0.57182,0.18716,0.35292,0.02228,6034722.00000
1940,0.57241,0.18742,0.35301,0.02209,6034722.00000
1950,0.56909,0.18639,0.35034,0.02231,5990710.80000
1960,0.56912,0.18619,0.35065,0.02226,5990314.80000
1970,0.56564,0.18475,0.34838,0.02252,5842207.80000
1980,0.52217,0.16278,0.32751,0.02179,5447708.70000
1990,0.52128,0.16259,0.32694,0.02180,5451609.00000
2000,0.53022,0.16245,0.33644,0.02194,5451609.00000
2010,0.52695,0.16320,0.33241,0.02166,5444671.80000
2020,0.52606,0.16237,0.33313,0.02104,5444901.00000
2030,0.51794,0.15930,0.32747,0.02084,5297904.60000
2040,0.51854,0.15663,0.33122,0.02086,5208151.80000
2050,0.50783,0.15644,0.32052,0.02088,5207691.00000
2060,0.50712,0.15640,0.31942,0.02082,5207691.00000
2070,0.44425,0.12600,0.28761,0.02072,4036655.40000
2080,0.41986,0.11450,0.27487,0.02026,3727287.00000
2090,0.42153,0.11390,0.27769,0.02008,3727287.00000
2100,0.42505,0.11374,0.28124,0.02026,3705588.60000
2110,0.41610,0.11013,0.27626,0.01986,3618915.00000
2120,0.41374,0.10968,0.27371,0.01992,3618915.00000
2130,0.41478,0.10881,0.27636,0.01987,3585544.50000
2140,0.40730,0.10691,0.27118,0.01943,3499356.00000
2150,0.40166,0.10614,0.26545,0.01934,3499356.00000
2160,0.40440,0.10446,0.27176,0.01935,3434960.40000
2170,0.39041,0.09937,0.26238,0.01916,3337312.20000
2180,0.39477,0.09881,0.26702,0.01915,3327910.80000
2190,0.39036,0.09840,0.26331,0.01893,3326756.40000
2200,0.38600,0.09718,0.26076,0.01864,3284885.40000
2210,0.39109,0.09602,0.26676,0.01868,3266988.00000
2220,0.38712,0.09562,0.26336,0.01850,3266988.00000
2230,0.38898,0.09436,0.26663,0.01847,3195621.00000
2240,0.38924,0.09127,0.26983,0.01845,3114666.00000
2250,0.37808,0.09079,0.25926,0.01825,3110658.00000
2260,0.38574,0.09086,0.26696,0.01808,3110223.60000
2270,0.39048,0.08991,0.27287,0.01812,3107632.20000
2280,0.37327,0.08831,0.25776,0.01780,3061461.60000
2290,0.34088,0.07796,0.23602,0.01714,2951409.30000
2300,0.29010,0.06709,0.19524,0.01697,2661215.40000
2310,0.24064,0.06510,0.14924,0.01662,2830292.40000
2320,0.22509,0.06405,0.13631,0.01499,2955202.80000
2330,0.23345,0.06409,0.14411,0.01522,2936598.00000
2340,0.22997,0.06360,0.14104,0.01530,2925376.80000
2350,0.32950,0.09746,0.20576,0.01658,4447362.90000
2360,0.57600,0.20705,0.33588,0.01991,6957913.50000
2370,0.61280,0.22633,0.35262,0.02387,7457976.00000
2380,0.63986,0.23474,0.37011,0.02500,7792472.10000
2390,0.66436,0.24487,0.38332,0.02642,8135277.00000
2400,0.66809,0.24583,0.38504,0.02709,8183354.70000
2410,0.67173,0.24734,0.38732,0.02724,8254320.60000
2420,0.68376,0.24935,0.39617,0.02876,8273556.00000
2430,0.67596,0.24794,0.38947,0.02900,8254764.00000
2440,0.68215,0.25132,0.39339,0.02830,8292348.00000
2450,0.68112,0.25091,0.39121,0.02863,8264740.20000
2460,0.67930,0.25122,0.38905,0.02910,8264595.00000
2470,0.67556,0.25090,0.38550,0.02880,8264595.00000
2480,0.68728,0.25173,0.39583,0.02916,8264557.20000
2490,0.68760,0.25402,0.39350,0.02951,8241388.80000
2500,0.69550,0.24995,0.40585,0.02925,8108993.40000
2510,0.68953,0.25041,0.39998,0.02896,8092652.40000
2520,0.71276,0.25029,0.42247,0.02910,8085033.00000
2530,0.71172,0.25041,0.42291,0.02819,8085033.00000
2540,0.70042,0.25196,0.41027,0.02836,8096659.20000
2550,0.69842,0.25404,0.40505,0.02937,8108604.60000
2560,0.70796,0.25601,0.41068,0.03165,8164023.00000
2570,0.70177,0.26087,0.40190,0.02932,8174460.00000
2580,0.70696,0.26221,0.40574,0.02924,8119383.90000
2590,0.70032,0.26224,0.39868,0.02925,8022754.80000
2600,0.69232,0.26041,0.39356,0.02836,7735798.80000
2610,0.65640,0.25076,0.36912,0.02652,7320041.40000
2620,0.65986,0.25148,0.37204,0.02626,7211924.40000
2630,0.66038,0.25480,0.36919,0.02644,7183030.20000
2640,0.66560,0.25425,0.37516,0.02566,7199975.40000
2650,0.67194,0.24582,0.39009,0.02644,7203627.00000
2660,0.65888,0.23240,0.38786,0.02870,7203627.00000
2670,0.66979,0.23485,0.39647,0.02836,7201927.80000
2680,0.67434,0.23791,0.39840,0.02816,7199379.00000
2690,0.66938,0.24057,0.39150,0.02759,7191180.60000
2700,0.67465,0.24257,0.39509,0.02708,7147927.20000
2710,0.66118,0.23480,0.38976,0.02663,6927421.20000
2720,0.65724,0.21921,0.40125,0.02627,6801102.00000
2730,0.63810,0.21032,0.39314,0.02476,6677148.00000
2740,0.63768,0.20835,0.39579,0.02374,6599951.40000
2750,0.62634,0.20584,0.38698,0.02318,6542559.00000
2760,0.62166,0.20316,0.38564,0.02260,6506229.60000
2770,0.60858,0.19891,0.37762,0.02275,6452277.00000
2780,0.60327,0.19679,0.37412,0.02238,6486535.80000
2790,0.59904,0.19710,0.37030,0.02187,6509119.20000
2800,0.60356,0.19726,0.37431,0.02232,6503435.40000
2810,0.60090,0.19798,0.37047,0.02259,6506247.00000
2820,0.60534,0.19709,0.37548,0.02298,6470295.00000
2830,0.60726,0.19580,0.37873,0.02309,6380098.80000
2840,0.59559,0.19472,0.36778,0.02314,6299280.00000
2850,0.60440,0.19578,0.37515,0.02347,6291247.20000
2860,0.60355,0.19837,0.37201,0.02363,6287307.00000
2870,0.60635,0.19802,0.37427,0.02375,6269037.00000
2880,0.58188,0.19868,0.34944,0.02345,6228684.00000
2890,0.58949,0.20062,0.35515,0.02330,6224199.00000
2900,0.58356,0.20434,0.34651,0.02322,6216471.00000
2910,0.59974,0.20479,0.36205,0.02375,6183156.60000
2920,0.58277,0.18984,0.35909,0.02452,6158480.40000
2930,0.61457,0.18558,0.39447,0.02434,6132285.00000
2940,0.58148,0.18773,0.36062,0.02338,6233439.00000
2950,0.58966,0.19094,0.36591,0.02267,6307221.00000
2960,0.59022,0.19102,0.36674,0.02301,6307221.00000
2970,0.60434,0.19123,0.38000,0.02273,6307221.00000
2980,0.60462,0.19171,0.38073,0.02252,6311469.00000
2990,0.60383,0.19239,0.37857,0.02250,6311469.00000
3000,0.58852,0.19415,0.36230,0.02213,6368460.90000
3010,0.58099,0.19855,0.35080,0.02232,6468307.50000
3020,0.61335,0.22843,0.35380,0.02263,7368027.00000
3030,0.69188,0.25209,0.39649,0.03119,8190630.00000
3040,0.66844,0.23575,0.39282,0.02933,7983019.20000
3050,0.66618,0.23620,0.38978,0.02900,7984668.00000
3060,0.66507,0.23566,0.39096,0.02826,7984668.00000
