frame,total,visibility,resolve,index_count
1050,0.46269,0.27899,0.17696,7889277.00000
1060,0.46258,0.27893,0.17688,7874770.80000
1070,0.47122,0.28682,0.17735,7857863.40000
1080,0.47258,0.28842,0.17727,7844651.40000
1090,0.46473,0.28037,0.17710,7767534.90000
1100,0.46330,0.27963,0.17650,7719672.60000
1110,0.44636,0.26315,0.17635,7176438.30000
1120,0.44350,0.25928,0.17647,6990166.80000
1130,0.43357,0.25086,0.17602,6758233.20000
1140,0.44734,0.26395,0.17671,7029954.30000
1150,0.47286,0.28871,0.17712,7408249.20000
1160,0.48071,0.29567,0.17786,7500250.20000
1170,0.49981,0.31456,0.17828,7953082.20000
1180,0.49927,0.31437,0.17794,7999884.00000
1190,0.49749,0.31371,0.17698,8001468.00000
1200,0.49862,0.31528,0.17633,8001468.00000
1210,0.48417,0.30255,0.17487,8001468.00000
1220,0.47669,0.29556,0.17401,8001468.00000
1230,0.47728,0.29542,0.17400,8001480.60000
1240,0.47308,0.29188,0.17411,8003038.20000
1250,0.47390,0.29299,0.17410,8001468.00000
1260,0.47250,0.29174,0.17369,8001473.40000
1270,0.46975,0.29003,0.17276,7966094.40000
1280,0.46166,0.28276,0.17186,7745203.20000
1290,0.45245,0.27700,0.16837,7579748.40000
1300,0.44930,0.27558,0.16658,7498017.00000
1310,0.45616,0.27984,0.16957,7510593.30000
1320,0.45186,0.26980,0.17525,7033727.70000
1330,0.45012,0.26867,0.17463,6970671.00000
1340,0.44586,0.26524,0.17382,6970383.00000
1350,0.44100,0.26091,0.17314,6970383.00000
1360,0.43848,0.25872,0.17282,6970383.00000
1370,0.43919,0.25966,0.17280,6970383.00000
1380,0.43706,0.25698,0.17316,6970383.00000
1390,0.44200,0.26064,0.17452,6970383.00000
1400,0.45771,0.27444,0.17622,7212977.40000
1410,0.48270,0.29865,0.17702,8001493.20000
1420,0.48147,0.29769,0.17684,8001594.00000
1430,0.47620,0.29228,0.17700,7931326.20000
1440,0.46678,0.28242,0.17749,7829976.00000
1450,0.46798,0.28344,0.17758,7834560.60000
1460,0.47162,0.28755,0.17743,7925053.80000
1470,0.47530,0.29134,0.17737,7991727.00000
1480,0.47432,0.29034,0.17722,7999516.80000
1490,0.47246,0.29056,0.17492,8090580.60000
1500,0.48670,0.30251,0.17724,8357266.20000
1510,0.49343,0.30726,0.17915,8470036.80000
1520,0.49498,0.30864,0.17926,8477401.20000
1530,0.49644,0.31061,0.17919,8489996.40000
1540,0.49729,0.31439,0.17568,8495800.80000
1550,0.50381,0.32032,0.17660,8494414.20000
1560,0.50686,0.32642,0.17382,8494104.00000
1570,0.50623,0.32566,0.17344,8494104.00000
1580,0.50667,0.32566,0.17339,8494104.00000
1590,0.50481,0.32412,0.17348,8494104.00000
1600,0.50466,0.32196,0.17613,8494104.00000
1610,0.50061,0.31793,0.17518,8494104.00000
1620,0.49675,0.31431,0.17476,8492731.20000
1630,0.50021,0.31562,0.17694,8491920.00000
1640,0.49777,0.31547,0.17493,8492370.00000
1650,0.50091,0.31746,0.17510,8449743.60000
1660,0.49931,0.31520,0.17690,8384289.00000
1670,0.49429,0.31298,0.17411,8374041.00000
1680,0.49942,0.31404,0.17802,8367843.60000
1690,0.49006,0.30486,0.17770,8358251.40000
1700,0.48576,0.30223,0.17626,8295681.00000
1710,0.48162,0.29846,0.17592,8261586.00000
1720,0.47749,0.29346,0.17660,8187317.10000
1730,0.47109,0.28654,0.17689,8043384.00000
1740,0.46990,0.28518,0.17775,8041504.80000
1750,0.46801,0.28368,0.17738,7985956.20000
1760,0.46258,0.27820,0.17750,7787619.60000
1770,0.45335,0.26856,0.17751,7530717.00000
1780,0.45189,0.26770,0.17736,7427402.40000
1790,0.43804,0.25341,0.17762,6990182.40000
1800,0.43781,0.25273,0.17766,6983793.00000
1810,0.44000,0.25514,0.17789,6983793.00000
1820,0.44168,0.25687,0.17776,6973673.70000
1830,0.44027,0.25577,0.17747,6963402.00000
1840,0.44130,0.25585,0.17769,6963356.40000
1850,0.43926,0.25496,0.17746,6962112.00000
1860,0.43852,0.25418,0.17740,6953349.00000
1870,0.44064,0.25560,0.17777,6944862.00000
1880,0.44011,0.25519,0.17771,6944862.00000
1890,0.42482,0.24140,0.17663,6558870.00000
1900,0.42648,0.24085,0.17736,6558870.00000
1910,0.42228,0.23779,0.17739,6558870.00000
1920,0.40506,0.22075,0.17739,6046112.40000
1930,0.40781,0.22297,0.17684,6034722.00000
1940,0.40464,0.22041,0.17692,6034722.00000
1950,0.40128,0.21744,0.17683,5990710.80000
1960,0.40149,0.21774,0.17702,5990314.80000
1970,0.40143,0.21742,0.17702,5842207.80000
1980,0.37534,0.19207,0.17648,5447708.70000
1990,0.37782,0.19248,0.17665,5451609.00000
2000,0.37403,0.19037,0.17675,5451609.00000
2010,0.37092,0.18796,0.17616,5444671.80000
2020,0.37061,0.18713,0.17633,5444901.00000
2030,0.36613,0.18286,0.17638,5297904.60000
2040,0.35976,0.17732,0.17516,5208151.80000
2050,0.35595,0.17642,0.17235,5207691.00000
2060,0.35916,0.17766,0.17418,5207691.00000
2070,0.32869,0.14678,0.17472,4036655.40000
2080,0.31754,0.13631,0.17414,3727287.00000
2090,0.31765,0.13765,0.17336,3727287.00000
2100,0.31900,0.13769,0.17421,3705588.60000
2110,0.31431,0.13415,0.17339,3618915.00000
2120,0.31264,0.13293,0.17262,3618915.00000
2130,0.31338,0.13300,0.17344,3585544.50000
2140,0.31324,0.13218,0.17410,3499356.00000
2150,0.31182,0.13188,0.17290,3499356.00000
2160,0.30655,0.12832,0.17155,3434960.40000
2170,0.30467,0.12392,0.17398,3337312.20000
2180,0.30352,0.12396,0.17295,3327910.80000
2190,0.30863,0.12889,0.17302,3326756.40000
2200,0.30394,0.12504,0.17219,3284885.40000
2210,0.30448,0.12300,0.17479,3266988.00000
2220,0.30152,0.12170,0.17294,3266988.00000
2230,0.29836,0.11930,0.17220,3195621.00000
2240,0.29588,0.11722,0.17196,3114666.00000
2250,0.30147,0.11896,0.17576,3110658.00000
2260,0.29959,0.11790,0.17487,3110223.60000
2270,0.29742,0.11590,0.17485,3107632.20000
2280,0.28743,0.11158,0.16908,3061461.60000
2290,0.24927,0.10076,0.14173,2951409.30000
2300,0.20339,0.08669,0.11017,2661215.40000
2310,0.17201,0.08198,0.08333,2830292.40000
2320,0.17240,0.08520,0.08046,2955202.80000
2330,0.18339,0.08674,0.08980,2936598.00000
2340,0.18055,0.08598,0.08772,2925376.80000
2350,0.26162,0.12950,0.12526,4447362.90000
2360,0.43640,0.25687,0.17262,6957913.50000
2370,0.46648,0.28334,0.17648,7457976.00000
2380,0.47894,0.29553,0.17632,7792472.10000
2390,0.49101,0.30821,0.17591,8135277.00000
2400,0.49087,0.30794,0.17577,8183354.70000
2410,0.49476,0.31219,0.17574,8254320.60000
2420,0.49487,0.31236,0.17577,8273556.00000
2430,0.49333,0.31069,0.17565,8254764.00000
2440,0.49752,0.31494,0.17532,8292348.00000
2450,0.49540,0.31322,0.17513,8264740.20000
2460,0.49304,0.31113,0.17534,8264595.00000
2470,0.49433,0.31274,0.17431,8264595.00000
2480,0.49551,0.31283,0.17549,8264557.20000
2490,0.49552,0.31246,0.17630,8241388.80000
2500,0.49434,0.30952,0.17751,8108993.40000
2510,0.49402,0.31016,0.17734,8092652.40000
2520,0.49216,0.30856,0.17647,8085033.00000
2530,0.49265,0.30808,0.17733,8085033.00000
2540,0.49490,0.31059,0.17764,8096659.20000
2550,0.49752,0.31247,0.17800,8108604.60000
2560,0.49271,0.30744,0.17811,8164023.00000
2570,0.49964,0.31467,0.17784,8174460.00000
2580,0.50074,0.31587,0.17782,8119383.90000
2590,0.49831,0.31407,0.17732,8022754.80000
2600,0.49716,0.31204,0.17776,7735798.80000
2610,0.48332,0.29911,0.17749,7320041.40000
2620,0.48136,0.29704,0.17742,7211924.40000
2630,0.48525,0.29989,0.17816,7183030.20000
2640,0.48518,0.29981,0.17853,7199975.40000
2650,0.47538,0.29002,0.17838,7203627.00000
2660,0.45794,0.27258,0.17858,7203627.00000
2670,0.45803,0.27255,0.17851,7201927.80000
2680,0.45752,0.27252,0.17841,7199379.00000
2690,0.46178,0.27599,0.17879,7191180.60000
2700,0.46270,0.27709,0.17896,7147927.20000
2710,0.45546,0.26908,0.17890,6927421.20000
2720,0.43977,0.25510,0.17817,6801102.00000
2730,0.42932,0.24485,0.17759,6677148.00000
2740,0.43256,0.24784,0.17798,6599951.40000
2750,0.42868,0.24418,0.17752,6542559.00000
2760,0.42552,0.24150,0.17721,6506229.60000
2770,0.42247,0.23828,0.17746,6452277.00000
2780,0.41809,0.23414,0.17720,6486535.80000
2790,0.41808,0.23439,0.17694,6509119.20000
2800,0.41807,0.23424,0.17706,6503435.40000
2810,0.41752,0.23388,0.17690,6506247.00000
2820,0.41787,0.23389,0.17721,6470295.00000
2830,0.41576,0.23193,0.17699,6380098.80000
2840,0.41277,0.22816,0.17753,6299280.00000
2850,0.41030,0.22565,0.17769,6291247.20000
2860,0.40787,0.22352,0.17762,6287307.00000
2870,0.40644,0.22213,0.17734,6269037.00000
2880,0.40844,0.22381,0.17766,6228684.00000
2890,0.40624,0.22265,0.17656,6224199.00000
2900,0.40637,0.22332,0.17608,6216471.00000
2910,0.41073,0.22658,0.17739,6183156.60000
2920,0.38884,0.20607,0.17605,6158480.40000
2930,0.38324,0.20160,0.17505,6132285.00000
2940,0.39068,0.20665,0.17662,6233439.00000
2950,0.39400,0.21063,0.17676,6307221.00000
2960,0.39396,0.21087,0.17651,6307221.00000
2970,0.39731,0.21252,0.17663,6307221.00000
2980,0.39542,0.21439,0.17456,6311469.00000
2990,0.38822,0.21277,0.16860,6311469.00000
3000,0.38376,0.21303,0.16403,6368460.90000
3010,0.38695,0.21593,0.16429,6468307.50000
3020,0.44291,0.26857,0.16766,7368027.00000
3030,0.49985,0.31497,0.17818,8190630.00000
3040,0.48279,0.29656,0.17915,7983019.20000
3050,0.48184,0.29522,0.17917,7984668.00000
3060,0.48138,0.29565,0.17886,7984668.00000
3070,0.48380,0.29739,0.17926,8044923.00000
3080,0.48870,0.30188,0.17986,8131549.20000
3090,0.48884,0.30200,0.17974,8141701.20000
3100,0.48782,0.30081,0.17970,8144034.00000
3110,0.49028,0.30300,0.17994,8144147.40000
3120,0.48857,0.30184,0.17976,8144160.00000
3130,0.48854,0.30185,0.17972,8144160.00000
3140,0.48963,0.30240,0.18002,8144097.00000
3150,0.48844,0.30133,0.17985,8144034.00000
3160,0.48926,0.30205,0.17987,8144034.00000
3170,0.48762,0.30081,0.17969,8144034.00000
3180,0.48646,0.30025,0.17959,8144034.00000
3190,0.48862,0.30182,0.17970,8144034.00000
3200,0.48810,0.30129,0.17970,8144034.00000
3210,0.48815,0.30156,0.17990,8144034.00000
3220,0.48783,0.30139,0.17939,8143638.00000
3230,0.48608,0.29968,0.17943,8132722.80000
3240,0.48948,0.30159,0.17962,8127407.40000
3250,0.48640,0.29988,0.17912,8126328.00000
3260,0.48423,0.29770,0.17909,8125111.20000
3270,0.48628,0.29855,0.17922,8104036.80000
3280,0.48047,0.29468,0.17870,7920713.10000
3290,0.48122,0.29436,0.17845,7903594.80000
3300,0.48054,0.29500,0.17820,7897557.60000
3310,0.47858,0.29370,0.17786,7888524.00000
3320,0.48060,0.29418,0.17815,7877561.40000
3330,0.47759,0.29246,0.17792,7861951.20000
3340,0.47620,0.29246,0.17627,7818999.60000
3350,0.47877,0.29250,0.17850,7813254.00000
3360,0.47708,0.29145,0.17836,7813254.00000
3370,0.47552,0.29056,0.17777,7806210.00000
3380,0.47507,0.28960,0.17830,7763146.80000
3390,0.47274,0.28770,0.17794,7705318.80000
3400,0.47268,0.28774,0.17796,7672203.60000
3410,0.47095,0.28581,0.17788,7634994.00000
3420,0.47029,0.28486,0.17809,7634994.00000
3430,0.47161,0.28567,0.17842,7634994.00000
3440,0.46916,0.28401,0.17800,7632596.40000
3450,0.46900,0.28361,0.17790,7632330.00000
3460,0.46962,0.28477,0.17785,7632286.80000
3470,0.46566,0.28175,0.17724,7602006.00000
3480,0.46462,0.27960,0.17791,7516605.60000
3490,0.46110,0.27609,0.17772,7377719.40000
3500,0.45432,0.27079,0.17679,7167958.50000
3510,0.45412,0.26965,0.17732,7055791.20000
3520,0.45373,0.26996,0.17684,7035301.20000
3530,0.45238,0.26859,0.17689,7009089.00000
3540,0.45484,0.27093,0.17694,7005777.00000
3550,0.45615,0.27238,0.17676,6999966.00000
3560,0.45538,0.27188,0.17656,6990720.00000
3570,0.45678,0.27320,0.17672,6989616.00000
3580,0.45594,0.27423,0.17462,6989616.00000
3590,0.45538,0.27485,0.17361,6980094.00000
3600,0.45576,0.27126,0.17734,6944433.60000
3610,0.45182,0.26980,0.17528,6930984.00000
3620,0.45387,0.27214,0.17428,6930984.00000
3630,0.45387,0.27109,0.17588,6930984.00000
3640,0.45082,0.26711,0.17681,6930984.00000
3650,0.44282,0.25974,0.17613,6651048.00000
3660,0.43425,0.25124,0.17594,6464424.00000
3670,0.42653,0.24777,0.17198,6459480.00000
3680,0.42244,0.24560,0.17020,6452777.40000
3690,0.41654,0.24112,0.16858,6452664.00000
3700,0.41263,0.23874,0.16673,6452664.00000
3710,0.40845,0.23613,0.16569,6452664.00000
3720,0.40382,0.23274,0.16440,6452664.00000
3730,0.40238,0.23158,0.16342,6452664.00000
3740,0.40029,0.23179,0.16173,6452664.00000
3750,0.39791,0.23103,0.16029,6452664.00000
3760,0.39379,0.22956,0.15703,6452664.00000
3770,0.39360,0.22983,0.15680,6448958.40000
3780,0.38699,0.22800,0.15197,6433632.00000
3790,0.38221,0.22475,0.15052,6372072.00000
3800,0.38248,0.22524,0.14960,6372072.00000
3810,0.38283,0.22515,0.15085,6372072.00000
3820,0.37770,0.22330,0.14734,6372072.00000
3830,0.37520,0.22148,0.14629,6318108.00000
3840,0.37482,0.22008,0.14782,6282132.00000
3850,0.37177,0.22043,0.14462,6282132.00000
3860,0.37126,0.22049,0.14377,6282132.00000
3870,0.37299,0.22141,0.14474,6282132.00000
3880,0.37122,0.22211,0.14234,6282132.00000
3890,0.36786,0.22128,0.13976,6276831.00000
3900,0.36474,0.21812,0.13991,6200374.80000
3910,0.35872,0.21133,0.14028,6087040.50000
3920,0.35987,0.21188,0.14137,6079239.00000
3930,0.36304,0.21268,0.14372,6079125.60000
3940,0.36440,0.21196,0.14544,6076897.80000
3950,0.36777,0.21347,0.14748,6076353.00000
3960,0.37217,0.21780,0.14767,6076353.00000
3970,0.37262,0.21658,0.14928,6076353.00000
3980,0.37084,0.21672,0.14735,6076353.00000
3990,0.37134,0.21755,0.14695,6076353.00000
4000,0.37450,0.21725,0.15029,6050476.20000
4010,0.37381,0.21704,0.15001,6033225.00000
4020,0.37386,0.21598,0.15101,6000640.20000
4030,0.38109,0.21652,0.15536,5991462.00000
4040,0.38002,0.21635,0.15693,5984371.80000
4050,0.37258,0.20772,0.15788,5635230.90000
4060,0.36378,0.19737,0.15889,5226320.40000
4070,0.36338,0.19770,0.15875,5169763.80000
4080,0.36208,0.19739,0.15799,5126148.00000
4090,0.36299,0.19490,0.16012,5126148.00000
4100,0.35526,0.18813,0.16026,5004235.20000
4110,0.34665,0.18222,0.15768,4923072.00000
4120,0.34374,0.17954,0.15730,4923072.00000
4130,0.34240,0.17814,0.15725,4923072.00000
4140,0.33783,0.17522,0.15520,4912383.60000
4150,0.32997,0.17216,0.15079,4905258.00000
4160,0.32790,0.17278,0.14816,4905258.00000
4170,0.32590,0.17066,0.14836,4905258.00000
4180,0.33097,0.17280,0.15129,4905258.00000
4190,0.34786,0.18121,0.15956,5019477.60000
4200,0.34303,0.17766,0.15761,5139870.00000
4210,0.32550,0.16951,0.14896,5139870.00000
4220,0.31876,0.16623,0.14569,5139870.00000
4230,0.31970,0.16456,0.14662,5103933.60000
4240,0.29600,0.15385,0.13504,4823736.00000
4250,0.28026,0.14810,0.12509,5099514.00000
4260,0.30605,0.17992,0.11955,6096484.20000
4270,0.29993,0.18332,0.10805,6221974.80000
4280,0.28609,0.17951,0.09960,6230358.00000
4290,0.29588,0.18934,0.09968,6476796.00000
4300,0.42193,0.28290,0.13204,8159985.90000
4310,0.48944,0.32254,0.15967,8496360.00000
4320,0.50771,0.32892,0.17155,8496360.00000
4330,0.51038,0.32842,0.17398,8496288.00000
4340,0.50876,0.32754,0.17396,8495880.00000
4350,0.50672,0.32633,0.17333,8495880.00000
4360,0.49892,0.32388,0.16819,8490503.70000
4370,0.49441,0.32724,0.15995,8442945.00000
4380,0.50787,0.33435,0.16515,8453476.80000
4390,0.51188,0.33650,0.16857,8495944.80000
4400,0.51160,0.33164,0.17286,8496360.00000
4410,0.51832,0.33414,0.17698,8496360.00000
4420,0.47034,0.30669,0.15674,7915824.30000
4430,0.36983,0.21212,0.15056,6615084.00000
4440,0.36665,0.20954,0.15015,6617215.20000
4450,0.36264,0.20556,0.15008,6452835.00000
4460,0.34776,0.18908,0.15169,5651602.20000
4470,0.29872,0.13851,0.15314,4597902.00000
4480,0.29526,0.13994,0.14816,4566676.80000
4490,0.26396,0.10763,0.14864,3067423.80000
4500,0.26546,0.10554,0.15259,3199647.00000
4510,0.28461,0.12564,0.15213,3932214.30000
4520,0.28166,0.12291,0.15248,3428912.40000
4530,0.26064,0.09086,0.16295,2159299.80000
4540,0.25343,0.08664,0.15923,2053662.00000
4550,0.24300,0.08326,0.15240,2044755.00000
4560,0.22770,0.08002,0.14069,2044755.00000
4570,0.21572,0.07594,0.13293,2044755.00000
4580,0.21374,0.07674,0.13009,2050099.20000
4590,0.22502,0.07960,0.13843,2082149.40000
4600,0.23848,0.08197,0.14946,2095203.00000
4610,0.24494,0.08620,0.15188,2226598.80000
4620,0.29335,0.13150,0.15453,4079065.50000
4630,0.30516,0.14672,0.15158,4596558.00000
4640,0.30319,0.14616,0.15049,4597722.00000
4650,0.30589,0.14982,0.14876,4583455.80000
4660,0.25462,0.10047,0.14732,2942640.30000
4670,0.30145,0.14883,0.14572,4625065.50000
4680,0.35584,0.20880,0.13972,6070687.20000
4690,0.36572,0.22152,0.13743,6354876.00000
4700,0.37285,0.22866,0.13708,6592521.90000
4710,0.38432,0.23761,0.13992,6826915.50000
4720,0.42686,0.27862,0.14088,7819448.10000
4730,0.43746,0.29086,0.13928,8158077.60000
4740,0.44307,0.29848,0.13748,8247506.40000
4750,0.44287,0.29987,0.13605,8262054.00000
4760,0.44160,0.30180,0.13284,8276838.30000
4770,0.44605,0.30835,0.13035,8383267.20000
4780,0.44336,0.30770,0.12824,8417616.30000
4790,0.44633,0.31179,0.12732,8495486.40000
4800,0.44719,0.31495,0.12539,8496360.00000
4810,0.44902,0.31835,0.12376,8496360.00000
4820,0.44796,0.31844,0.12258,8496360.00000
4830,0.44566,0.31678,0.12177,8496360.00000
4840,0.44087,0.31464,0.11941,8496252.00000
4850,0.43388,0.31192,0.11482,8496000.00000
4860,0.43071,0.31149,0.11208,8496000.00000
4870,0.42790,0.31134,0.10970,8496000.00000
4880,0.42194,0.30820,0.10711,8496000.00000
4890,0.42008,0.30888,0.10466,8496000.00000
4900,0.41528,0.30726,0.10128,8496000.00000
4910,0.41204,0.30597,0.09893,8496000.00000
4920,0.41147,0.30527,0.09918,8496000.00000
4930,0.41395,0.30752,0.09938,8496000.00000
4940,0.41492,0.30854,0.09946,8496144.00000
4950,0.41348,0.30846,0.09785,8496360.00000
4960,0.41697,0.30911,0.10075,8496360.00000
4970,0.42306,0.31094,0.10496,8496360.00000
4980,0.42345,0.31222,0.10418,8496360.00000
4990,0.42611,0.31276,0.10663,8496360.00000
5000,0.43422,0.31561,0.11146,8496360.00000
5010,0.43568,0.31713,0.11139,8496360.00000
5020,0.43308,0.31599,0.11027,8496360.00000
5030,0.43615,0.31658,0.11257,8496360.00000
5040,0.44840,0.32246,0.11880,8496360.00000
5050,0.45253,0.31768,0.12771,8474049.00000
5060,0.43418,0.30231,0.12525,8268436.80000
5070,0.42680,0.29767,0.12235,8262560.40000
5080,0.41209,0.28736,0.11778,8076999.00000
5090,0.40175,0.28147,0.11320,7987500.00000
5100,0.39886,0.28018,0.11182,7994814.00000
5110,0.41131,0.29220,0.11231,8265461.10000
5120,0.43704,0.31420,0.11596,8496297.60000
5130,0.43771,0.31457,0.11626,8496360.00000
5140,0.43417,0.31321,0.11407,8496360.00000
5150,0.43925,0.31785,0.11464,8496360.00000
5160,0.44201,0.32004,0.11498,8496360.00000
5170,0.44114,0.32064,0.11344,8496360.00000
5180,0.44164,0.32043,0.11393,8496360.00000
5190,0.43997,0.31971,0.11327,8496360.00000
5200,0.43792,0.31930,0.11160,8496360.00000
5210,0.44030,0.32015,0.11320,8496360.00000
5220,0.43724,0.31915,0.11120,8496360.00000
5230,0.43536,0.31810,0.11036,8496360.00000
5240,0.43612,0.32058,0.10883,8496360.00000
5250,0.42868,0.31632,0.10557,8496360.00000
5260,0.43039,0.31776,0.10572,8496360.00000
5270,0.43052,0.31826,0.10558,8496360.00000
5280,0.42567,0.31596,0.10298,8496360.00000
5290,0.42522,0.31747,0.09954,8496360.00000
5300,0.41796,0.31553,0.09534,8496360.00000
5310,0.41332,0.31464,0.09177,8496360.00000
5320,0.40676,0.31320,0.08681,8496360.00000
5330,0.40319,0.31099,0.08514,8496360.00000
5340,0.39439,0.30622,0.08131,8496360.00000
5350,0.38753,0.30002,0.07828,8379258.90000
5360,0.37424,0.29397,0.07330,8351670.00000
5370,0.36245,0.29006,0.06561,8350830.00000
5380,0.35322,0.28712,0.05872,8350738.80000
5390,0.33224,0.27464,0.05086,8267036.40000
5400,0.27311,0.22479,0.04160,7239257.70000
5410,0.23326,0.18907,0.03738,6466446.90000
5420,0.21311,0.17080,0.03511,6131542.20000
5430,0.19715,0.16190,0.02841,6009596.10000
5440,0.18140,0.15553,0.01895,5759880.90000
5450,0.15440,0.12999,0.01759,5172768.00000
5460,0.15410,0.12969,0.01760,5172768.00000
5470,0.15420,0.12982,0.01762,5172768.00000
5480,0.15495,0.13081,0.01734,5172768.00000
5490,0.15371,0.12975,0.01715,5172768.00000
