frame,total,forward,index_count
1150,0.67614,0.67188,7408249.20000
1160,0.66942,0.66536,7500250.20000
1170,0.71065,0.70662,7953082.20000
1180,0.71380,0.70957,7999884.00000
1190,0.73219,0.72811,8001468.00000
1200,0.73845,0.73419,8001468.00000
1210,0.70364,0.69937,8001468.00000
1220,0.67794,0.67388,8001468.00000
1230,0.67491,0.67076,8001480.60000
1240,0.67865,0.67433,8003038.20000
1250,0.67374,0.66958,8001468.00000
1260,0.67542,0.67143,8001473.40000
1270,0.66130,0.65707,7966094.40000
1280,0.63470,0.63011,7745203.20000
1290,0.62297,0.61883,7579748.40000
1300,0.61708,0.61293,7498017.00000
1310,0.63964,0.63556,7510593.30000
1320,0.67738,0.67331,7033727.70000
1330,0.70149,0.69726,6970671.00000
1340,0.67154,0.66746,6970383.00000
1350,0.64732,0.64321,6970383.00000
1360,0.63841,0.63421,6970383.00000
1370,0.63813,0.63353,6970383.00000
1380,0.64197,0.63770,6970383.00000
1390,0.65972,0.65538,6970383.00000
1400,0.68841,0.68419,7212977.40000
1410,0.70030,0.69612,8001493.20000
1420,0.69584,0.69110,8001594.00000
1430,0.67640,0.67232,7931326.20000
1440,0.65729,0.65276,7829976.00000
1450,0.66299,0.65857,7834560.60000
1460,0.66150,0.65721,7925053.80000
1470,0.67197,0.66774,7991727.00000
1480,0.66721,0.66307,7999516.80000
1490,0.65676,0.65262,8090580.60000
1500,0.64966,0.64556,8357266.20000
1510,0.64021,0.63603,8470036.80000
1520,0.62889,0.62471,8477401.20000
1530,0.63638,0.63196,8489996.40000
1540,0.63886,0.63437,8495800.80000
1550,0.64367,0.63936,8494414.20000
1560,0.67105,0.66668,8494104.00000
1570,0.67875,0.67460,8494104.00000
1580,0.68030,0.67568,8494104.00000
1590,0.68029,0.67592,8494104.00000
1600,0.65179,0.64717,8494104.00000
1610,0.61950,0.61518,8494104.00000
1620,0.62378,0.61943,8492731.20000
1630,0.61899,0.61472,8491920.00000
1640,0.62452,0.62005,8492370.00000
1650,0.63129,0.62666,8449743.60000
1660,0.63880,0.63431,8384289.00000
1670,0.62914,0.62473,8374041.00000
1680,0.62000,0.61570,8367843.60000
1690,0.64000,0.63578,8358251.40000
1700,0.63172,0.62635,8295681.00000
1710,0.62059,0.61625,8261586.00000
1720,0.62146,0.61690,8187317.10000
1730,0.63713,0.63295,8043384.00000
1740,0.62360,0.61928,8041504.80000
1750,0.62381,0.61955,7985956.20000
1760,0.59218,0.58814,7787619.60000
1770,0.59322,0.58928,7530717.00000
1780,0.60145,0.59716,7427402.40000
1790,0.59317,0.58928,6990182.40000
1800,0.61599,0.61194,6983793.00000
1810,0.63066,0.62644,6983793.00000
1820,0.62721,0.62328,6973673.70000
1830,0.63998,0.63604,6963402.00000
1840,0.63197,0.62795,6963356.40000
1850,0.63898,0.63506,6962112.00000
1860,0.64157,0.63763,6953349.00000
1870,0.64670,0.64245,6944862.00000
1880,0.64080,0.63683,6944862.00000
1890,0.62340,0.61931,6558870.00000
1900,0.61392,0.61012,6558870.00000
1910,0.60569,0.60168,6558870.00000
1920,0.59408,0.59028,6046112.40000
1930,0.59206,0.58820,6034722.00000
1940,0.58408,0.58012,6034722.00000
1950,0.57954,0.57565,5990710.80000
1960,0.58254,0.57842,5990314.80000
1970,0.57312,0.56909,5842207.80000
1980,0.55501,0.55107,5447708.70000
1990,0.56391,0.56004,5451609.00000
2000,0.57269,0.56877,5451609.00000
2010,0.55534,0.55128,5444671.80000
2020,0.53196,0.52815,5444901.00000
2030,0.51080,0.50707,5297904.60000
2040,0.50640,0.50243,5208151.80000
2050,0.50173,0.49760,5207691.00000
2060,0.49086,0.48684,5207691.00000
2070,0.45653,0.45260,4036655.40000
2080,0.44724,0.44357,3727287.00000
2090,0.45556,0.45178,3727287.00000
2100,0.46525,0.46120,3705588.60000
2110,0.45042,0.44648,3618915.00000
2120,0.46058,0.45677,3618915.00000
2130,0.45988,0.45575,3585544.50000
2140,0.46350,0.45956,3499356.00000
2150,0.45240,0.44857,3499356.00000
2160,0.43920,0.43526,3434960.40000
2170,0.43854,0.43475,3337312.20000
2180,0.43148,0.42756,3327910.80000
2190,0.43066,0.42660,3326756.40000
2200,0.43091,0.42690,3284885.40000
2210,0.45422,0.45034,3266988.00000
2220,0.43646,0.43251,3266988.00000
2230,0.41428,0.41038,3195621.00000
2240,0.42278,0.41893,3114666.00000
2250,0.40530,0.40135,3110658.00000
2260,0.41496,0.41096,3110223.60000
2270,0.43184,0.42775,3107632.20000
2280,0.38898,0.38500,3061461.60000
2290,0.33535,0.33152,2951409.30000
2300,0.25076,0.24680,2661215.40000
2310,0.19058,0.18676,2830292.40000
2320,0.16940,0.16536,2955202.80000
2330,0.18728,0.18350,2936598.00000
2340,0.18578,0.18172,2925376.80000
2350,0.32175,0.31786,4447362.90000
2360,0.58825,0.58417,6957913.50000
2370,0.63352,0.62936,7457976.00000
2380,0.64994,0.64566,7792472.10000
2390,0.67942,0.67517,8135277.00000
2400,0.65904,0.65468,8183354.70000
2410,0.65559,0.65153,8254320.60000
2420,0.64068,0.63560,8273556.00000
2430,0.64047,0.63613,8254764.00000
2440,0.65652,0.65235,8292348.00000
2450,0.66158,0.65731,8264740.20000
2460,0.66781,0.66365,8264595.00000
2470,0.66787,0.66348,8264595.00000
2480,0.66317,0.65866,8264557.20000
2490,0.66991,0.66542,8241388.80000
2500,0.68370,0.67921,8108993.40000
2510,0.67590,0.67148,8092652.40000
2520,0.68942,0.68533,8085033.00000
2530,0.67817,0.67412,8085033.00000
2540,0.68444,0.68019,8096659.20000
2550,0.67691,0.67273,8108604.60000
2560,0.66594,0.66177,8164023.00000
2570,0.69684,0.69272,8174460.00000
2580,0.75694,0.75269,8119383.90000
2590,0.74494,0.74062,8022754.80000
2600,0.79405,0.79002,7735798.80000
2610,0.77340,0.76923,7320041.40000
2620,0.82129,0.81720,7211924.40000
2630,0.80836,0.80450,7183030.20000
2640,0.85079,0.84650,7199975.40000
2650,0.79411,0.78982,7203627.00000
2660,0.65404,0.64980,7203627.00000
2670,0.63799,0.63427,7201927.80000
2680,0.66897,0.66503,7199379.00000
2690,0.68247,0.67831,7191180.60000
2700,0.68634,0.68200,7147927.20000
2710,0.69451,0.69028,6927421.20000
2720,0.62409,0.61956,6801102.00000
2730,0.57012,0.56538,6677148.00000
2740,0.56664,0.56218,6599951.40000
2750,0.57593,0.57176,6542559.00000
2760,0.58049,0.57597,6506229.60000
2770,0.58872,0.58424,6452277.00000
2780,0.55000,0.54569,6486535.80000
2790,0.54314,0.53875,6509119.20000
2800,0.54692,0.54267,6503435.40000
2810,0.57344,0.56893,6506247.00000
2820,0.58170,0.57766,6470295.00000
2830,0.59036,0.58598,6380098.80000
2840,0.59587,0.59183,6299280.00000
2850,0.60311,0.59905,6291247.20000
2860,0.57436,0.57034,6287307.00000
2870,0.59146,0.58726,6269037.00000
2880,0.56556,0.56112,6228684.00000
2890,0.56612,0.56179,6224199.00000
2900,0.58522,0.58119,6216471.00000
2910,0.60273,0.59851,6183156.60000
2920,0.55102,0.54695,6158480.40000
2930,0.52254,0.51820,6132285.00000
2940,0.51274,0.50863,6233439.00000
2950,0.53446,0.53032,6307221.00000
2960,0.53468,0.53054,6307221.00000
2970,0.54382,0.53965,6307221.00000
2980,0.55762,0.55350,6311469.00000
2990,0.53878,0.53466,6311469.00000
3000,0.50124,0.49708,6368460.90000
3010,0.50490,0.50080,6468307.50000
3020,0.63526,0.63100,7368027.00000
3030,0.58060,0.57641,8190630.00000
3040,0.53762,0.53348,7983019.20000
3050,0.53826,0.53382,7984668.00000
3060,0.54526,0.54100,7984668.00000
3070,0.53942,0.53517,8044923.00000
3080,0.53779,0.53359,8131549.20000
3090,0.52512,0.52080,8141701.20000
3100,0.54078,0.53644,8144034.00000
3110,0.55615,0.55163,8144147.40000
3120,0.56111,0.55667,8144160.00000
3130,0.55723,0.55302,8144160.00000
3140,0.55683,0.55260,8144097.00000
3150,0.54423,0.54002,8144034.00000
3160,0.56225,0.55772,8144034.00000
3170,0.54652,0.54218,8144034.00000
3180,0.54909,0.54486,8144034.00000
3190,0.55298,0.54847,8144034.00000
3200,0.55684,0.55240,8144034.00000
3210,0.55332,0.54926,8144034.00000
3220,0.57714,0.57312,8143638.00000
3230,0.56675,0.56243,8132722.80000
3240,0.55655,0.55196,8127407.40000
3250,0.55808,0.55394,8126328.00000
3260,0.54924,0.54490,8125111.20000
3270,0.56006,0.55580,8104036.80000
3280,0.55546,0.55111,7920713.10000
3290,0.55239,0.54779,7903594.80000
3300,0.54729,0.54272,7897557.60000
3310,0.55342,0.54753,7888524.00000
3320,0.54932,0.54515,7877561.40000
3330,0.55238,0.54805,7861951.20000
3340,0.56466,0.56039,7818999.60000
3350,0.56135,0.55704,7813254.00000
3360,0.55473,0.55045,7813254.00000
3370,0.53894,0.53484,7806210.00000
3380,0.53549,0.53126,7763146.80000
3390,0.54724,0.54306,7705318.80000
3400,0.53910,0.53486,7672203.60000
3410,0.53768,0.53351,7634994.00000
3420,0.54070,0.53614,7634994.00000
3430,0.54278,0.53848,7634994.00000
3440,0.54905,0.54482,7632596.40000
3450,0.54594,0.54133,7632330.00000
3460,0.55342,0.54927,7632286.80000
3470,0.56182,0.55768,7602006.00000
3480,0.57967,0.57556,7516605.60000
3490,0.57290,0.56860,7377719.40000
3500,0.58246,0.57795,7167958.50000
3510,0.58411,0.57990,7055791.20000
3520,0.59200,0.58766,7035301.20000
3530,0.58956,0.58501,7009089.00000
3540,0.58265,0.57854,7005777.00000
3550,0.59250,0.58838,6999966.00000
3560,0.59628,0.59222,6990720.00000
3570,0.59602,0.59202,6989616.00000
3580,0.61075,0.60649,6989616.00000
3590,0.62000,0.61585,6980094.00000
3600,0.61042,0.60620,6944433.60000
3610,0.60480,0.60062,6930984.00000
3620,0.60805,0.60377,6930984.00000
3630,0.62324,0.61888,6930984.00000
3640,0.61305,0.60872,6930984.00000
3650,0.60894,0.60481,6651048.00000
3660,0.60684,0.60229,6464424.00000
3670,0.58196,0.57777,6459480.00000
3680,0.56758,0.56335,6452777.40000
3690,0.55996,0.55576,6452664.00000
3700,0.53537,0.53094,6452664.00000
3710,0.52674,0.52289,6452664.00000
3720,0.52291,0.51880,6452664.00000
3730,0.52003,0.51608,6452664.00000
3740,0.51546,0.51138,6452664.00000
3750,0.52360,0.51955,6452664.00000
3760,0.52248,0.51839,6452664.00000
3770,0.52642,0.52230,6448958.40000
3780,0.53290,0.52891,6433632.00000
3790,0.52962,0.52550,6372072.00000
3800,0.52372,0.51959,6372072.00000
3810,0.53046,0.52621,6372072.00000
3820,0.53252,0.52879,6372072.00000
3830,0.52395,0.51984,6318108.00000
3840,0.50589,0.50185,6282132.00000
3850,0.50149,0.49781,6282132.00000
3860,0.48487,0.48072,6282132.00000
3870,0.48008,0.47581,6282132.00000
3880,0.47586,0.47192,6282132.00000
3890,0.46228,0.45836,6276831.00000
3900,0.45279,0.44884,6200374.80000
3910,0.44281,0.43899,6087040.50000
3920,0.44060,0.43673,6079239.00000
3930,0.43328,0.42910,6079125.60000
3940,0.45164,0.44759,6076897.80000
3950,0.45789,0.45383,6076353.00000
3960,0.47751,0.47356,6076353.00000
3970,0.48738,0.48329,6076353.00000
3980,0.49945,0.49532,6076353.00000
3990,0.50648,0.50248,6076353.00000
4000,0.51630,0.51239,6050476.20000
4010,0.51345,0.50962,6033225.00000
4020,0.52071,0.51652,6000640.20000
4030,0.54463,0.54067,5991462.00000
4040,0.53637,0.53247,5984371.80000
4050,0.52586,0.52202,5635230.90000
4060,0.50728,0.50283,5226320.40000
4070,0.51904,0.51509,5169763.80000
4080,0.53180,0.52779,5126148.00000
4090,0.52131,0.51724,5126148.00000
4100,0.50791,0.50392,5004235.20000
4110,0.49259,0.48829,4923072.00000
4120,0.48248,0.47860,4923072.00000
4130,0.47897,0.47493,4923072.00000
4140,0.47859,0.47452,4912383.60000
4150,0.46312,0.45917,4905258.00000
4160,0.45797,0.45384,4905258.00000
4170,0.45942,0.45520,4905258.00000
4180,0.45254,0.44863,4905258.00000
4190,0.51769,0.51337,5019477.60000
4200,0.44001,0.43620,5139870.00000
4210,0.40411,0.40020,5139870.00000
4220,0.40980,0.40579,5139870.00000
4230,0.42759,0.42390,5103933.60000
4240,0.38544,0.38089,4823736.00000
4250,0.31836,0.31473,5099514.00000
4260,0.31888,0.31492,6096484.20000
4270,0.30022,0.29587,6221974.80000
4280,0.28999,0.28614,6230358.00000
4290,0.29897,0.29496,6476796.00000
4300,0.43623,0.43187,8159985.90000
4310,0.53586,0.53138,8496360.00000
4320,0.58774,0.58337,8496360.00000
4330,0.58894,0.58464,8496288.00000
4340,0.59996,0.59540,8495880.00000
4350,0.58577,0.58122,8495880.00000
4360,0.55844,0.55372,8490503.70000
4370,0.53829,0.53393,8442945.00000
4380,0.56158,0.55720,8453476.80000
4390,0.59653,0.59195,8495944.80000
4400,0.58819,0.58374,8496360.00000
4410,0.59149,0.58696,8496360.00000
4420,0.52533,0.52137,7915824.30000
4430,0.45237,0.44806,6615084.00000
4440,0.43369,0.42946,6617215.20000
4450,0.45827,0.45428,6452835.00000
4460,0.50828,0.50429,5651602.20000
4470,0.38076,0.37686,4597902.00000
4480,0.37746,0.37364,4566676.80000
4490,0.34428,0.34016,3067423.80000
4500,0.34533,0.34132,3199647.00000
4510,0.36653,0.36223,3932214.30000
4520,0.37053,0.36673,3428912.40000
4530,0.34278,0.33894,2159299.80000
4540,0.32752,0.32346,2053662.00000
4550,0.31000,0.30609,2044755.00000
4560,0.28782,0.28383,2044755.00000
4570,0.26874,0.26492,2044755.00000
4580,0.26436,0.26034,2050099.20000
4590,0.28362,0.27954,2082149.40000
4600,0.30537,0.30152,2095203.00000
4610,0.31890,0.31494,2226598.80000
4620,0.37756,0.37373,4079065.50000
4630,0.38132,0.37731,4596558.00000
4640,0.37594,0.37198,4597722.00000
4650,0.36394,0.36009,4583455.80000
4660,0.27719,0.27315,2942640.30000
4670,0.38683,0.38289,4625065.50000
4680,0.52314,0.51905,6070687.20000
4690,0.51001,0.50596,6354876.00000
4700,0.51297,0.50881,6592521.90000
4710,0.47808,0.47390,6826915.50000
4720,0.49593,0.49167,7819448.10000
4730,0.50150,0.49752,8158077.60000
4740,0.50766,0.50328,8247506.40000
4750,0.51262,0.50842,8262054.00000
4760,0.48325,0.47919,8276838.30000
4770,0.48434,0.48031,8383267.20000
4780,0.48402,0.47955,8417616.30000
4790,0.48224,0.47814,8495486.40000
4800,0.48158,0.47734,8496360.00000
4810,0.47915,0.47508,8496360.00000
4820,0.47267,0.46861,8496360.00000
4830,0.46910,0.46529,8496360.00000
4840,0.45569,0.45144,8496252.00000
4850,0.44072,0.43693,8496000.00000
4860,0.43044,0.42649,8496000.00000
4870,0.42060,0.41650,8496000.00000
4880,0.41543,0.41151,8496000.00000
4890,0.40877,0.40463,8496000.00000
4900,0.40558,0.40163,8496000.00000
4910,0.40166,0.39783,8496000.00000
4920,0.39980,0.39574,8496000.00000
4930,0.39969,0.39579,8496000.00000
4940,0.39719,0.39281,8496144.00000
4950,0.39487,0.39085,8496360.00000
4960,0.40113,0.39725,8496360.00000
4970,0.41107,0.40734,8496360.00000
4980,0.40848,0.40466,8496360.00000
4990,0.41321,0.40936,8496360.00000
5000,0.42208,0.41830,8496360.00000
5010,0.42299,0.41884,8496360.00000
5020,0.41847,0.41450,8496360.00000
5030,0.41881,0.41485,8496360.00000
5040,0.43286,0.42907,8496360.00000
5050,0.43292,0.42906,8474049.00000
5060,0.40144,0.39741,8268436.80000
5070,0.39908,0.39510,8262560.40000
5080,0.39863,0.39460,8076999.00000
5090,0.39255,0.38844,7987500.00000
5100,0.38606,0.38219,7994814.00000
5110,0.38083,0.37643,8265461.10000
5120,0.40191,0.39794,8496297.60000
5130,0.40399,0.39965,8496360.00000
5140,0.40434,0.40038,8496360.00000
5150,0.40956,0.40574,8496360.00000
5160,0.41355,0.40959,8496360.00000
5170,0.41135,0.40757,8496360.00000
5180,0.41280,0.40846,8496360.00000
5190,0.41316,0.40935,8496360.00000
5200,0.40658,0.40281,8496360.00000
5210,0.41026,0.40643,8496360.00000
5220,0.41041,0.40652,8496360.00000
5230,0.40651,0.40260,8496360.00000
5240,0.40240,0.39865,8496360.00000
5250,0.40018,0.39627,8496360.00000
5260,0.39687,0.39300,8496360.00000
5270,0.39348,0.38970,8496360.00000
5280,0.38939,0.38548,8496360.00000
5290,0.38718,0.38311,8496360.00000
5300,0.38252,0.37847,8496360.00000
5310,0.37565,0.37199,8496360.00000
5320,0.36369,0.35992,8496360.00000
5330,0.35939,0.35546,8496360.00000
5340,0.35166,0.34768,8496360.00000
5350,0.34424,0.34049,8379258.90000
5360,0.33440,0.33067,8351670.00000
5370,0.31963,0.31543,8350830.00000
5380,0.30751,0.30375,8350738.80000
5390,0.29883,0.29512,8267036.40000
5400,0.25119,0.24741,7239257.70000
5410,0.21520,0.21127,6466446.90000
5420,0.20623,0.20236,6131542.20000
5430,0.19868,0.19484,6009596.10000
5440,0.18994,0.18590,5759880.90000
5450,0.15855,0.15478,5172768.00000
5460,0.16037,0.15597,5172768.00000
5470,0.15926,0.15537,5172768.00000
5480,0.15998,0.15600,5172768.00000
5490,0.15961,0.15568,5172768.00000
