frame,total,visibility,gbuffer,lighting,index_count
1090,0.60743,0.29210,0.27914,0.02622,7767534.90000
1100,0.60727,0.29275,0.27894,0.02607,7719672.60000
1110,0.59076,0.27678,0.27886,0.02555,7176438.30000
1120,0.58796,0.27428,0.27888,0.02545,6990166.80000
1130,0.57951,0.26623,0.27896,0.02472,6758233.20000
1140,0.59067,0.27709,0.27969,0.02442,7029954.30000
1150,0.61322,0.29766,0.28011,0.02548,7408249.20000
1160,0.62493,0.30684,0.28076,0.02763,7500250.20000
1170,0.64910,0.32783,0.28187,0.02937,7953082.20000
1180,0.64548,0.32565,0.28087,0.02948,7999884.00000
1190,0.64515,0.32568,0.27983,0.02983,8001468.00000
1200,0.64383,0.32591,0.27904,0.02908,8001468.00000
1210,0.62835,0.31326,0.27773,0.02747,8001468.00000
1220,0.62023,0.30743,0.27663,0.02656,8001468.00000
1230,0.62017,0.30725,0.27672,0.02612,8001480.60000
1240,0.61776,0.30624,0.27668,0.02521,8003038.20000
1250,0.61626,0.30473,0.27688,0.02486,8001468.00000
1260,0.61348,0.30348,0.27587,0.02435,8001473.40000
1270,0.60972,0.30170,0.27438,0.02406,7966094.40000
1280,0.60172,0.29516,0.27308,0.02398,7745203.20000
1290,0.59108,0.28967,0.26824,0.02354,7579748.40000
1300,0.58556,0.28741,0.26457,0.02374,7498017.00000
1310,0.59334,0.28974,0.26939,0.02484,7510593.30000
1320,0.59717,0.28306,0.27870,0.02570,7033727.70000
1330,0.59317,0.28104,0.27908,0.02361,6970671.00000
1340,0.58812,0.27747,0.27776,0.02350,6970383.00000
1350,0.58527,0.27478,0.27718,0.02371,6970383.00000
1360,0.58234,0.27134,0.27683,0.02386,6970383.00000
1370,0.58292,0.27240,0.27676,0.02402,6970383.00000
1380,0.58078,0.26998,0.27782,0.02359,6970383.00000
1390,0.58698,0.27338,0.27968,0.02390,6970383.00000
1400,0.60232,0.28579,0.28104,0.02591,7212977.40000
1410,0.62943,0.31083,0.28168,0.02725,8001493.20000
1420,0.62684,0.30872,0.28157,0.02679,8001594.00000
1430,0.62317,0.30471,0.28179,0.02691,7931326.20000
1440,0.61364,0.29574,0.28176,0.02630,7829976.00000
1450,0.61367,0.29559,0.28182,0.02638,7834560.60000
1460,0.61768,0.29968,0.28189,0.02637,7925053.80000
1470,0.62055,0.30156,0.28176,0.02708,7991727.00000
1480,0.62329,0.30275,0.28214,0.02823,7999516.80000
1490,0.62571,0.30310,0.28239,0.03052,8090580.60000
1500,0.64038,0.31419,0.28258,0.03354,8357266.20000
1510,0.64517,0.31923,0.28235,0.03383,8470036.80000
1520,0.64762,0.32124,0.28230,0.03406,8477401.20000
1530,0.64703,0.32050,0.28243,0.03431,8489996.40000
1540,0.65425,0.32649,0.28232,0.03540,8495800.80000
1550,0.65640,0.32904,0.28241,0.03522,8494414.20000
1560,0.65208,0.33391,0.28207,0.02530,8494104.00000
1570,0.65407,0.33562,0.28257,0.02609,8494104.00000
1580,0.65286,0.33419,0.28245,0.02622,8494104.00000
1590,0.65264,0.33390,0.28210,0.02655,8494104.00000
1600,0.65568,0.33095,0.28242,0.03202,8494104.00000
1610,0.65596,0.32849,0.28278,0.03470,8494104.00000
1620,0.65495,0.32705,0.28300,0.03494,8492731.20000
1630,0.65413,0.32602,0.28296,0.03485,8491920.00000
1640,0.65385,0.32670,0.28243,0.03442,8492370.00000
1650,0.65620,0.32811,0.28213,0.03502,8449743.60000
1660,0.65389,0.32634,0.28216,0.03502,8384289.00000
1670,0.65259,0.32549,0.28241,0.03457,8374041.00000
1680,0.64810,0.32394,0.28228,0.03165,8367843.60000
1690,0.63742,0.31728,0.28201,0.02769,8358251.40000
1700,0.62860,0.31150,0.28041,0.02650,8295681.00000
1710,0.62634,0.31042,0.27954,0.02625,8261586.00000
1720,0.62126,0.30520,0.28087,0.02507,8187317.10000
1730,0.61648,0.29972,0.28209,0.02477,8043384.00000
1740,0.61498,0.29839,0.28220,0.02458,8041504.80000
1750,0.61237,0.29605,0.28196,0.02467,7985956.20000
1760,0.60735,0.29104,0.28184,0.02452,7787619.60000
1770,0.59794,0.28152,0.28188,0.02462,7530717.00000
1780,0.59732,0.28103,0.28142,0.02488,7427402.40000
1790,0.58232,0.26575,0.28176,0.02505,6990182.40000
1800,0.58352,0.26719,0.28181,0.02474,6983793.00000
1810,0.58434,0.26769,0.28199,0.02469,6983793.00000
1820,0.58660,0.27031,0.28190,0.02458,6973673.70000
1830,0.58387,0.26809,0.28178,0.02415,6963402.00000
1840,0.58375,0.26818,0.28180,0.02404,6963356.40000
1850,0.58194,0.26671,0.28163,0.02392,6962112.00000
1860,0.58016,0.26546,0.28172,0.02339,6953349.00000
1870,0.58130,0.26642,0.28184,0.02325,6944862.00000
1880,0.58077,0.26650,0.28169,0.02266,6944862.00000
1890,0.56829,0.25438,0.28178,0.02216,6558870.00000
1900,0.56743,0.25384,0.28172,0.02190,6558870.00000
1910,0.56566,0.25164,0.28168,0.02215,6558870.00000
1920,0.55063,0.23687,0.28175,0.02193,6046112.40000
1930,0.55187,0.23822,0.28167,0.02206,6034722.00000
1940,0.55088,0.23727,0.28157,0.02221,6034722.00000
1950,0.54743,0.23352,0.28162,0.02240,5990710.80000
1960,0.54888,0.23428,0.28169,0.02270,5990314.80000
1970,0.54701,0.23303,0.28151,0.02285,5842207.80000
1980,0.52510,0.21060,0.28134,0.02332,5447708.70000
1990,0.52519,0.21059,0.28127,0.02350,5451609.00000
2000,0.52216,0.20830,0.28120,0.02274,5451609.00000
2010,0.52229,0.20818,0.28144,0.02254,5444671.80000
2020,0.52028,0.20704,0.28131,0.02198,5444901.00000
2030,0.51580,0.20263,0.28129,0.02190,5297904.60000
2040,0.51179,0.19882,0.28117,0.02202,5208151.80000
2050,0.51201,0.19908,0.28132,0.02166,5207691.00000
2060,0.51118,0.19826,0.28140,0.02169,5207691.00000
2070,0.47828,0.16570,0.28124,0.02144,4036655.40000
2080,0.46774,0.15524,0.28122,0.02131,3727287.00000
2090,0.46839,0.15641,0.28118,0.02104,3727287.00000
2100,0.46743,0.15556,0.28125,0.02086,3705588.60000
2110,0.46344,0.15154,0.28120,0.02094,3618915.00000
2120,0.46269,0.15097,0.28105,0.02077,3618915.00000
2130,0.46232,0.15084,0.28118,0.02064,3585544.50000
2140,0.46194,0.15022,0.28130,0.02073,3499356.00000
2150,0.46142,0.14969,0.28122,0.02043,3499356.00000
2160,0.45765,0.14654,0.28111,0.02020,3434960.40000
2170,0.45323,0.14234,0.28132,0.02011,3337312.20000
2180,0.45338,0.14248,0.28120,0.02017,3327910.80000
2190,0.45659,0.14583,0.28128,0.01990,3326756.40000
2200,0.45390,0.14334,0.28129,0.01967,3284885.40000
2210,0.45212,0.14156,0.28122,0.01951,3266988.00000
2220,0.45115,0.14070,0.28134,0.01963,3266988.00000
2230,0.44964,0.13915,0.28127,0.01958,3195621.00000
2240,0.44680,0.13618,0.28132,0.01966,3114666.00000
2250,0.44732,0.13668,0.28121,0.01981,3110658.00000
2260,0.44654,0.13590,0.28127,0.01959,3110223.60000
2270,0.44387,0.13357,0.28151,0.01933,3107632.20000
2280,0.43257,0.12912,0.27485,0.01910,3061461.60000
2290,0.36854,0.11652,0.22520,0.01744,2951409.30000
2300,0.29900,0.09614,0.17652,0.01684,2661215.40000
2310,0.25158,0.08738,0.13819,0.01654,2830292.40000
2320,0.25058,0.08762,0.13849,0.01522,2955202.80000
2330,0.27062,0.09022,0.15506,0.01560,2936598.00000
2340,0.26468,0.08880,0.15073,0.01538,2925376.80000
2350,0.37394,0.13931,0.20842,0.01649,4447362.90000
2360,0.58207,0.27187,0.28172,0.01846,6957913.50000
2370,0.60570,0.29365,0.28174,0.02011,7457976.00000
2380,0.61753,0.30543,0.28142,0.02080,7792472.10000
2390,0.62880,0.31748,0.28022,0.02144,8135277.00000
2400,0.62986,0.31790,0.28045,0.02172,8183354.70000
2410,0.63485,0.32245,0.28035,0.02217,8254320.60000
2420,0.63379,0.32188,0.27974,0.02236,8273556.00000
2430,0.63203,0.32086,0.27927,0.02234,8254764.00000
2440,0.63726,0.32538,0.27877,0.02284,8292348.00000
2450,0.63570,0.32330,0.27890,0.02362,8264740.20000
2460,0.63446,0.32126,0.27956,0.02360,8264595.00000
2470,0.63461,0.32230,0.27882,0.02372,8264595.00000
2480,0.63592,0.32223,0.27958,0.02355,8264557.20000
2490,0.64044,0.32473,0.28180,0.02386,8241388.80000
2500,0.63291,0.31729,0.28237,0.02332,8108993.40000
2510,0.63516,0.31964,0.28252,0.02324,8092652.40000
2520,0.63274,0.31724,0.28245,0.02308,8085033.00000
2530,0.63424,0.31887,0.28222,0.02325,8085033.00000
2540,0.63649,0.32090,0.28237,0.02368,8096659.20000
2550,0.63864,0.32251,0.28251,0.02389,8108604.60000
2560,0.63569,0.31996,0.28251,0.02302,8164023.00000
2570,0.64161,0.32637,0.28269,0.02275,8174460.00000
2580,0.64195,0.32648,0.28275,0.02275,8119383.90000
2590,0.64186,0.32656,0.28266,0.02283,8022754.80000
2600,0.63880,0.32386,0.28258,0.02248,7735798.80000
2610,0.62694,0.31220,0.28262,0.02205,7320041.40000
2620,0.62606,0.31160,0.28261,0.02187,7211924.40000
2630,0.62480,0.31060,0.28262,0.02147,7183030.20000
2640,0.62926,0.31418,0.28256,0.02254,7199975.40000
2650,0.61628,0.30105,0.28247,0.02286,7203627.00000
2660,0.60046,0.28551,0.28227,0.02244,7203627.00000
2670,0.60080,0.28585,0.28239,0.02278,7201927.80000
2680,0.60067,0.28572,0.28231,0.02304,7199379.00000
2690,0.60487,0.28970,0.28246,0.02296,7191180.60000
2700,0.60655,0.29154,0.28242,0.02302,7147927.20000
2710,0.59862,0.28355,0.28228,0.02325,6927421.20000
2720,0.58398,0.26892,0.28205,0.02368,6801102.00000
2730,0.57628,0.26111,0.28169,0.02373,6677148.00000
2740,0.57390,0.25999,0.28176,0.02258,6599951.40000
2750,0.57308,0.25890,0.28184,0.02257,6542559.00000
2760,0.57036,0.25707,0.28163,0.02217,6506229.60000
2770,0.56535,0.25206,0.28161,0.02202,6452277.00000
2780,0.56367,0.25004,0.28159,0.02224,6486535.80000
2790,0.56258,0.24899,0.28156,0.02200,6509119.20000
2800,0.56260,0.24911,0.28164,0.02228,6503435.40000
2810,0.56217,0.24841,0.28144,0.02272,6506247.00000
2820,0.56316,0.24895,0.28138,0.02329,6470295.00000
2830,0.56164,0.24743,0.28146,0.02333,6380098.80000
2840,0.56120,0.24623,0.28145,0.02356,6299280.00000
2850,0.55739,0.24248,0.28150,0.02377,6291247.20000
2860,0.55525,0.24132,0.28146,0.02280,6287307.00000
2870,0.55530,0.24160,0.28147,0.02268,6269037.00000
2880,0.55477,0.24200,0.28140,0.02166,6228684.00000
2890,0.55546,0.24316,0.28120,0.02176,6224199.00000
2900,0.55822,0.24510,0.28144,0.02159,6216471.00000
2910,0.55692,0.24479,0.28150,0.02084,6183156.60000
2920,0.53969,0.22848,0.28145,0.02010,6158480.40000
2930,0.53438,0.22437,0.28085,0.01981,6132285.00000
2940,0.53898,0.22762,0.28136,0.02018,6233439.00000
2950,0.54375,0.23233,0.28110,0.02082,6307221.00000
2960,0.54530,0.23359,0.28147,0.02072,6307221.00000
2970,0.54676,0.23498,0.28132,0.02084,6307221.00000
2980,0.54375,0.23503,0.27882,0.02017,6311469.00000
2990,0.53788,0.23648,0.27197,0.01965,6311469.00000
3000,0.52838,0.23550,0.26456,0.01902,6368460.90000
3010,0.52665,0.23756,0.26023,0.01918,6468307.50000
3020,0.58144,0.28460,0.26779,0.01919,7368027.00000
3030,0.64194,0.32449,0.28161,0.02549,8190630.00000
3040,0.62067,0.30690,0.28243,0.02144,7983019.20000
3050,0.62114,0.30583,0.28294,0.02184,7984668.00000
3060,0.62172,0.30604,0.28317,0.02227,7984668.00000
3070,0.62451,0.30880,0.28301,0.02209,8044923.00000
3080,0.63020,0.31256,0.28334,0.02385,8131549.20000
3090,0.63225,0.31348,0.28306,0.02556,8141701.20000
3100,0.63426,0.31369,0.28309,0.02726,8144034.00000
3110,0.63690,0.31478,0.28316,0.02851,8144147.40000
3120,0.63738,0.31458,0.28315,0.02897,8144160.00000
3130,0.63728,0.31526,0.28302,0.02894,8144160.00000
3140,0.63652,0.31406,0.28310,0.02896,8144097.00000
3150,0.63674,0.31401,0.28311,0.02878,8144034.00000
3160,0.63458,0.31367,0.28276,0.02844,8144034.00000
3170,0.63522,0.31378,0.28300,0.02838,8144034.00000
3180,0.63213,0.31151,0.28266,0.02842,8144034.00000
3190,0.63590,0.31437,0.28294,0.02856,8144034.00000
3200,0.63396,0.31297,0.28287,0.02825,8144034.00000
3210,0.63619,0.31446,0.28298,0.02851,8144034.00000
3220,0.63439,0.31298,0.28299,0.02799,8143638.00000
