frame,total,geometry,lighting,index_count
1070,0.38846,0.34997,0.03077,7857863.40000
1080,0.38907,0.35175,0.03016,7844651.40000
1090,0.37858,0.33932,0.03184,7767534.90000
1100,0.37832,0.33954,0.03164,7719672.60000
1110,0.36343,0.32530,0.03090,7176438.30000
1120,0.36203,0.32424,0.03049,6990166.80000
1130,0.35730,0.31997,0.02998,6758233.20000
1140,0.37080,0.33274,0.03054,7029954.30000
1150,0.39443,0.35560,0.03167,7408249.20000
1160,0.40636,0.36709,0.03181,7500250.20000
1170,0.42726,0.38834,0.03188,7953082.20000
1180,0.43302,0.39366,0.03202,7999884.00000
1190,0.43832,0.39916,0.03184,8001468.00000
1200,0.43654,0.39769,0.03152,8001468.00000
1210,0.42141,0.38282,0.03114,8001468.00000
1220,0.41284,0.37462,0.03095,8001468.00000
1230,0.41171,0.37343,0.03081,8001480.60000
1240,0.40974,0.37118,0.03101,8003038.20000
1250,0.40859,0.37062,0.03076,8001468.00000
1260,0.40657,0.36870,0.03041,8001473.40000
1270,0.40590,0.36843,0.03002,7966094.40000
1280,0.39893,0.36148,0.03019,7745203.20000
1290,0.39132,0.35545,0.02880,7579748.40000
1300,0.38992,0.35546,0.02740,7498017.00000
1310,0.39746,0.36122,0.02916,7510593.30000
1320,0.39610,0.36098,0.02759,7033727.70000
1330,0.39662,0.36257,0.02670,6970671.00000
1340,0.38787,0.35358,0.02681,6970383.00000
1350,0.38418,0.34961,0.02686,6970383.00000
1360,0.37964,0.34554,0.02673,6970383.00000
1370,0.38201,0.34754,0.02702,6970383.00000
1380,0.37700,0.34263,0.02703,6970383.00000
1390,0.37892,0.34446,0.02708,6970383.00000
1400,0.40105,0.36501,0.02872,7212977.40000
1410,0.42285,0.38361,0.03160,8001493.20000
1420,0.41796,0.37962,0.03139,8001594.00000
1430,0.40992,0.37109,0.03153,7931326.20000
1440,0.39053,0.35149,0.03166,7829976.00000
1450,0.39278,0.35385,0.03158,7834560.60000
1460,0.39840,0.35913,0.03179,7925053.80000
1470,0.40379,0.36390,0.03220,7991727.00000
1480,0.40052,0.36054,0.03242,7999516.80000
1490,0.40104,0.35984,0.03372,8090580.60000
1500,0.40900,0.36689,0.03467,8357266.20000
1510,0.41228,0.36902,0.03600,8470036.80000
1520,0.41387,0.36938,0.03734,8477401.20000
1530,0.41324,0.36896,0.03714,8489996.40000
1540,0.41526,0.37094,0.03711,8495800.80000
1550,0.41800,0.37253,0.03747,8494414.20000
1560,0.41538,0.37845,0.03005,8494104.00000
1570,0.41724,0.37981,0.02980,8494104.00000
1580,0.41782,0.37973,0.03096,8494104.00000
1590,0.41728,0.37889,0.03119,8494104.00000
1600,0.41719,0.37551,0.03458,8494104.00000
1610,0.41622,0.37140,0.03750,8494104.00000
1620,0.41374,0.36865,0.03783,8492731.20000
1630,0.41361,0.36856,0.03788,8491920.00000
1640,0.41854,0.37209,0.03909,8492370.00000
1650,0.41800,0.37125,0.03936,8449743.60000
1660,0.41762,0.37102,0.03934,8384289.00000
1670,0.41727,0.37022,0.03968,8374041.00000
1680,0.41454,0.36770,0.03949,8367843.60000
1690,0.41889,0.37113,0.04058,8358251.40000
1700,0.41637,0.36816,0.04058,8295681.00000
1710,0.41204,0.36492,0.04009,8261586.00000
1720,0.41198,0.36528,0.03949,8187317.10000
1730,0.40604,0.36045,0.03826,8043384.00000
1740,0.40840,0.36352,0.03770,8041504.80000
1750,0.40713,0.36290,0.03719,7985956.20000
1760,0.39749,0.35286,0.03725,7787619.60000
1770,0.39207,0.34844,0.03616,7530717.00000
1780,0.39267,0.34939,0.03550,7427402.40000
1790,0.38194,0.34059,0.03301,6990182.40000
1800,0.38214,0.34294,0.03228,6983793.00000
1810,0.38450,0.34540,0.03177,6983793.00000
1820,0.38692,0.34814,0.03144,6973673.70000
1830,0.39035,0.35255,0.03068,6963402.00000
1840,0.38917,0.35151,0.03026,6963356.40000
1850,0.39548,0.35812,0.03015,6962112.00000
1860,0.39630,0.35890,0.02972,6953349.00000
1870,0.39625,0.35973,0.02918,6944862.00000
1880,0.39607,0.35992,0.02864,6944862.00000
1890,0.38109,0.34699,0.02659,6558870.00000
1900,0.37376,0.34050,0.02588,6558870.00000
1910,0.37043,0.33741,0.02608,6558870.00000
1920,0.35612,0.32357,0.02498,6046112.40000
1930,0.35070,0.31883,0.02432,6034722.00000
1940,0.34850,0.31721,0.02399,6034722.00000
1950,0.34803,0.31611,0.02467,5990710.80000
1960,0.34875,0.31725,0.02411,5990314.80000
1970,0.34706,0.31581,0.02408,5842207.80000
1980,0.31848,0.28823,0.02289,5447708.70000
1990,0.32090,0.29090,0.02287,5451609.00000
2000,0.32111,0.29175,0.02226,5451609.00000
2010,0.31709,0.28742,0.02254,5444671.80000
2020,0.30902,0.27919,0.02243,5444901.00000
2030,0.30624,0.27735,0.02148,5297904.60000
2040,0.29841,0.26974,0.02146,5208151.80000
2050,0.29730,0.26861,0.02122,5207691.00000
2060,0.30024,0.27120,0.02162,5207691.00000
2070,0.26107,0.23245,0.02084,4036655.40000
2080,0.24442,0.21631,0.02090,3727287.00000
2090,0.24173,0.21348,0.02096,3727287.00000
2100,0.24425,0.21579,0.02089,3705588.60000
2110,0.24028,0.21191,0.02086,3618915.00000
2120,0.23898,0.21094,0.02074,3618915.00000
2130,0.23896,0.21133,0.02047,3585544.50000
2140,0.23824,0.21066,0.02028,3499356.00000
2150,0.23868,0.21132,0.02014,3499356.00000
2160,0.23285,0.20570,0.01977,3434960.40000
2170,0.22662,0.19946,0.01986,3337312.20000
2180,0.22846,0.20146,0.01990,3327910.80000
2190,0.22844,0.20132,0.01979,3326756.40000
2200,0.22652,0.19977,0.01952,3284885.40000
2210,0.22553,0.19867,0.01964,3266988.00000
2220,0.22394,0.19734,0.01923,3266988.00000
2230,0.22697,0.20052,0.01921,3195621.00000
2240,0.22491,0.19850,0.01919,3114666.00000
2250,0.22620,0.20050,0.01863,3110658.00000
2260,0.22626,0.20069,0.01840,3110223.60000
2270,0.22180,0.19628,0.01830,3107632.20000
2280,0.21264,0.18717,0.01827,3061461.60000
2290,0.18840,0.16463,0.01692,2951409.30000
2300,0.15387,0.13006,0.01673,2661215.40000
2310,0.13835,0.11509,0.01653,2830292.40000
2320,0.13355,0.11161,0.01506,2955202.80000
2330,0.14058,0.11807,0.01554,2936598.00000
2340,0.13892,0.11678,0.01531,2925376.80000
2350,0.20230,0.17903,0.01652,4447362.90000
2360,0.35173,0.32274,0.02145,6957913.50000
2370,0.37447,0.34128,0.02560,7457976.00000
2380,0.39738,0.36304,0.02696,7792472.10000
2390,0.41086,0.37508,0.02856,8135277.00000
2400,0.40501,0.36913,0.02884,8183354.70000
2410,0.41321,0.37648,0.02956,8254320.60000
2420,0.41120,0.37400,0.02993,8273556.00000
2430,0.40968,0.37213,0.03040,8254764.00000
2440,0.42111,0.38364,0.03041,8292348.00000
2450,0.42140,0.38336,0.03081,8264740.20000
2460,0.41878,0.38012,0.03124,8264595.00000
2470,0.42162,0.38336,0.03100,8264595.00000
2480,0.42038,0.38196,0.03112,8264557.20000
2490,0.41836,0.37947,0.03171,8241388.80000
2500,0.41123,0.37255,0.03147,8108993.40000
2510,0.40455,0.36585,0.03127,8092652.40000
2520,0.40246,0.36362,0.03153,8085033.00000
2530,0.40582,0.36658,0.03164,8085033.00000
2540,0.40514,0.36588,0.03168,8096659.20000
2550,0.40357,0.36312,0.03292,8108604.60000
2560,0.40741,0.36434,0.03550,8164023.00000
2570,0.41110,0.37124,0.03250,8174460.00000
2580,0.41982,0.38003,0.03243,8119383.90000
2590,0.42426,0.38458,0.03196,8022754.80000
2600,0.42301,0.38492,0.03052,7735798.80000
2610,0.41166,0.37572,0.02844,7320041.40000
2620,0.41522,0.38054,0.02725,7211924.40000
2630,0.41943,0.38526,0.02667,7183030.20000
2640,0.44056,0.40706,0.02570,7199975.40000
2650,0.41128,0.37740,0.02662,7203627.00000
2660,0.36876,0.33164,0.02987,7203627.00000
2670,0.37117,0.33326,0.03028,7201927.80000
2680,0.37296,0.33590,0.02959,7199379.00000
2690,0.37906,0.34286,0.02890,7191180.60000
2700,0.38326,0.34763,0.02838,7147927.20000
2710,0.37520,0.34025,0.02753,6927421.20000
2720,0.35540,0.32103,0.02710,6801102.00000
2730,0.34168,0.30777,0.02620,6677148.00000
2740,0.34137,0.30900,0.02503,6599951.40000
2750,0.34052,0.30863,0.02454,6542559.00000
2760,0.33768,0.30591,0.02410,6506229.60000
2770,0.33327,0.30132,0.02398,6452277.00000
2780,0.32938,0.29739,0.02454,6486535.80000
2790,0.32824,0.29661,0.02415,6509119.20000
2800,0.32794,0.29617,0.02419,6503435.40000
2810,0.32845,0.29555,0.02518,6506247.00000
2820,0.32803,0.29542,0.02510,6470295.00000
2830,0.32658,0.29408,0.02484,6380098.80000
2840,0.32581,0.29355,0.02489,6299280.00000
2850,0.32342,0.29114,0.02498,6291247.20000
2860,0.32309,0.29023,0.02583,6287307.00000
2870,0.32229,0.28914,0.02575,6269037.00000
2880,0.32169,0.28960,0.02465,6228684.00000
2890,0.32468,0.29306,0.02437,6224199.00000
2900,0.32938,0.29748,0.02430,6216471.00000
2910,0.33079,0.29895,0.02464,6183156.60000
2920,0.31268,0.28027,0.02513,6158480.40000
2930,0.30429,0.27208,0.02473,6132285.00000
2940,0.30715,0.27521,0.02462,6233439.00000
2950,0.31263,0.28006,0.02535,6307221.00000
2960,0.31364,0.28101,0.02518,6307221.00000
2970,0.31531,0.28273,0.02506,6307221.00000
2980,0.31596,0.28432,0.02455,6311469.00000
2990,0.31622,0.28514,0.02393,6311469.00000
3000,0.31658,0.28595,0.02310,6368460.90000
3010,0.32282,0.29198,0.02358,6468307.50000
3020,0.37666,0.34541,0.02392,7368027.00000
3030,0.39371,0.35339,0.03314,8190630.00000
3040,0.37306,0.33336,0.03256,7983019.20000
3050,0.37387,0.33368,0.03305,7984668.00000
3060,0.37642,0.33619,0.03305,7984668.00000
3070,0.38146,0.34050,0.03367,8044923.00000
3080,0.38675,0.34451,0.03504,8131549.20000
3090,0.39061,0.34731,0.03604,8141701.20000
3100,0.39142,0.34828,0.03576,8144034.00000
3110,0.39299,0.34970,0.03576,8144147.40000
3120,0.39716,0.35309,0.03658,8144160.00000
3130,0.39702,0.35362,0.03623,8144160.00000
3140,0.39734,0.35330,0.03697,8144097.00000
3150,0.39891,0.35320,0.03802,8144034.00000
3160,0.39597,0.35074,0.03775,8144034.00000
3170,0.39610,0.35056,0.03782,8144034.00000
3180,0.39841,0.35217,0.03888,8144034.00000
3190,0.39653,0.35026,0.03893,8144034.00000
3200,0.39662,0.35026,0.03896,8144034.00000
3210,0.39807,0.35218,0.03878,8144034.00000
3220,0.39724,0.35138,0.03830,8143638.00000
3230,0.39679,0.35110,0.03812,8132722.80000
3240,0.39785,0.35241,0.03798,8127407.40000
3250,0.39555,0.35100,0.03700,8126328.00000
3260,0.39285,0.34904,0.03618,8125111.20000
3270,0.39331,0.34985,0.03612,8104036.80000
3280,0.38822,0.34633,0.03473,7920713.10000
3290,0.38710,0.34549,0.03429,7903594.80000
3300,0.38628,0.34496,0.03404,7897557.60000
3310,0.38558,0.34382,0.03424,7888524.00000
3320,0.38364,0.34238,0.03368,7877561.40000
3330,0.38288,0.34163,0.03384,7861951.20000
3340,0.38262,0.34155,0.03371,7818999.60000
3350,0.38194,0.34044,0.03369,7813254.00000
3360,0.38086,0.33975,0.03391,7813254.00000
3370,0.38145,0.33895,0.03532,7806210.00000
3380,0.38002,0.33673,0.03545,7763146.80000
3390,0.37429,0.33390,0.03269,7705318.80000
3400,0.37402,0.33443,0.03225,7672203.60000
3410,0.37088,0.33146,0.03188,7634994.00000
3420,0.37024,0.33112,0.03170,7634994.00000
3430,0.37045,0.33138,0.03149,7634994.00000
3440,0.36982,0.33130,0.03107,7632596.40000
3450,0.36799,0.33013,0.03026,7632330.00000
3460,0.36857,0.33107,0.03018,7632286.80000
3470,0.37022,0.33224,0.03022,7602006.00000
3480,0.36862,0.33118,0.02960,7516605.60000
3490,0.36352,0.32673,0.02917,7377719.40000
3500,0.36105,0.32388,0.02918,7167958.50000
3510,0.36050,0.32406,0.02870,7055791.20000
3520,0.36255,0.32580,0.02892,7035301.20000
3530,0.35901,0.32326,0.02825,7009089.00000
3540,0.36198,0.32673,0.02736,7005777.00000
3550,0.36794,0.33286,0.02725,6999966.00000
3560,0.36839,0.33376,0.02724,6990720.00000
3570,0.36928,0.33420,0.02752,6989616.00000
3580,0.37359,0.33854,0.02756,6989616.00000
3590,0.37426,0.33879,0.02772,6980094.00000
3600,0.37306,0.33742,0.02796,6944433.60000
3610,0.36884,0.33348,0.02778,6930984.00000
3620,0.36984,0.33375,0.02825,6930984.00000
3630,0.36932,0.33319,0.02858,6930984.00000
3640,0.36482,0.32835,0.02857,6930984.00000
3650,0.35242,0.31669,0.02809,6651048.00000
3660,0.34520,0.31011,0.02760,6464424.00000
3670,0.34220,0.30772,0.02714,6459480.00000
3680,0.33441,0.30062,0.02624,6452777.40000
3690,0.33011,0.29691,0.02587,6452664.00000
3700,0.32904,0.29562,0.02592,6452664.00000
3710,0.32623,0.29277,0.02611,6452664.00000
3720,0.32400,0.29044,0.02622,6452664.00000
3730,0.32250,0.28907,0.02614,6452664.00000
3740,0.32232,0.28912,0.02594,6452664.00000
3750,0.32062,0.28795,0.02510,6452664.00000
3760,0.32042,0.28752,0.02536,6452664.00000
3770,0.32207,0.28980,0.02493,6448958.40000
3780,0.32003,0.28863,0.02414,6433632.00000
3790,0.31692,0.28580,0.02378,6372072.00000
3800,0.31744,0.28567,0.02347,6372072.00000
3810,0.31587,0.28502,0.02338,6372072.00000
3820,0.31432,0.28345,0.02330,6372072.00000
3830,0.31070,0.28040,0.02296,6318108.00000
3840,0.30918,0.27942,0.02242,6282132.00000
3850,0.30792,0.27819,0.02246,6282132.00000
3860,0.30793,0.27808,0.02255,6282132.00000
3870,0.30932,0.27912,0.02275,6282132.00000
3880,0.30906,0.27924,0.02259,6282132.00000
3890,0.30715,0.27719,0.02250,6276831.00000
3900,0.30306,0.27376,0.02219,6200374.80000
3910,0.29808,0.26870,0.02214,6087040.50000
3920,0.29742,0.26807,0.02204,6079239.00000
3930,0.29789,0.26845,0.02210,6079125.60000
3940,0.29807,0.26840,0.02219,6076897.80000
3950,0.30187,0.27142,0.02212,6076353.00000
3960,0.30482,0.27592,0.02160,6076353.00000
3970,0.30617,0.27764,0.02117,6076353.00000
3980,0.30728,0.27958,0.02044,6076353.00000
3990,0.30930,0.28196,0.02000,6076353.00000
4000,0.30891,0.28178,0.01972,6050476.20000
4010,0.31240,0.28464,0.02033,6033225.00000
4020,0.31074,0.28317,0.02026,6000640.20000
4030,0.30892,0.28006,0.02113,5991462.00000
4040,0.31537,0.28568,0.02218,5984371.80000
4050,0.31003,0.28085,0.02199,5635230.90000
4060,0.29648,0.26784,0.02130,5226320.40000
4070,0.29692,0.26955,0.02010,5169763.80000
4080,0.29953,0.27277,0.01940,5126148.00000
4090,0.29772,0.27072,0.01958,5126148.00000
4100,0.29084,0.26366,0.01988,5004235.20000
4110,0.28242,0.25483,0.02005,4923072.00000
4120,0.27962,0.25196,0.01986,4923072.00000
4130,0.27502,0.24807,0.01981,4923072.00000
4140,0.27313,0.24587,0.01975,4912383.60000
4150,0.27106,0.24332,0.01965,4905258.00000
4160,0.26833,0.24192,0.01912,4905258.00000
4170,0.27228,0.24596,0.01900,4905258.00000
4180,0.27776,0.25100,0.01954,4905258.00000
4190,0.30321,0.27506,0.02089,5019477.60000
4200,0.28468,0.25701,0.02054,5139870.00000
4210,0.26989,0.24267,0.01994,5139870.00000
4220,0.27142,0.24626,0.01815,5139870.00000
4230,0.27990,0.25495,0.01792,5103933.60000
4240,0.26112,0.23650,0.01719,4823736.00000
4250,0.23806,0.21424,0.01716,5099514.00000
4260,0.27032,0.24525,0.01758,6096484.20000
4270,0.26854,0.24422,0.01688,6221974.80000
4280,0.26202,0.23862,0.01631,6230358.00000
4290,0.27578,0.25097,0.01764,6476796.00000
4300,0.34889,0.31947,0.02215,8159985.90000
4310,0.39052,0.35466,0.02869,8496360.00000
4320,0.40542,0.36630,0.03188,8496360.00000
4330,0.40549,0.36589,0.03208,8496288.00000
4340,0.40636,0.36620,0.03270,8495880.00000
4350,0.40495,0.36394,0.03348,8495880.00000
4360,0.40031,0.35909,0.03354,8490503.70000
4370,0.39768,0.35864,0.03173,8442945.00000
4380,0.40579,0.36650,0.03179,8453476.80000
4390,0.41297,0.37289,0.03278,8495944.80000
4400,0.41131,0.36921,0.03350,8496360.00000
4410,0.41201,0.37014,0.03454,8496360.00000
4420,0.38753,0.34588,0.03400,7915824.30000
4430,0.30985,0.28411,0.01783,6615084.00000
4440,0.31034,0.28397,0.01893,6617215.20000
4450,0.30509,0.27889,0.01922,6452835.00000
4460,0.30517,0.27971,0.01813,5651602.20000
4470,0.25040,0.22568,0.01726,4597902.00000
4480,0.24734,0.22275,0.01738,4566676.80000
4490,0.19883,0.17407,0.01771,3067423.80000
4500,0.19730,0.17268,0.01768,3199647.00000
4510,0.22718,0.20277,0.01738,3932214.30000
4520,0.22411,0.19938,0.01775,3428912.40000
4530,0.18113,0.15549,0.01886,2159299.80000
4540,0.17355,0.14776,0.01884,2053662.00000
4550,0.16615,0.14108,0.01823,2044755.00000
4560,0.15739,0.13250,0.01788,2044755.00000
4570,0.14982,0.12539,0.01743,2044755.00000
4580,0.14719,0.12255,0.01759,2050099.20000
4590,0.15560,0.13137,0.01773,2082149.40000
4600,0.16496,0.13984,0.01799,2095203.00000
4610,0.17519,0.14988,0.01838,2226598.80000
4620,0.23197,0.20626,0.01835,4079065.50000
4630,0.24726,0.22183,0.01822,4596558.00000
4640,0.24483,0.21988,0.01743,4597722.00000
4650,0.24057,0.21635,0.01716,4583455.80000
4660,0.17753,0.15291,0.01760,2942640.30000
4670,0.23517,0.21023,0.01795,4625065.50000
4680,0.30401,0.27649,0.02012,6070687.20000
4690,0.31014,0.28102,0.02184,6354876.00000
4700,0.31599,0.28713,0.02177,6592521.90000
4710,0.32220,0.29234,0.02283,6826915.50000
4720,0.35752,0.32526,0.02510,7819448.10000
4730,0.36836,0.33502,0.02570,8158077.60000
4740,0.36912,0.33710,0.02484,8247506.40000
4750,0.36673,0.33531,0.02416,8262054.00000
4760,0.36458,0.33381,0.02322,8276838.30000
4770,0.36946,0.33930,0.02283,8383267.20000
4780,0.37049,0.34070,0.02254,8417616.30000
4790,0.37084,0.34116,0.02250,8495486.40000
4800,0.37305,0.34283,0.02263,8496360.00000
4810,0.37106,0.34086,0.02264,8496360.00000
4820,0.36784,0.33860,0.02196,8496360.00000
4830,0.36590,0.33708,0.02143,8496360.00000
4840,0.36328,0.33476,0.02145,8496252.00000
4850,0.35698,0.32986,0.02010,8496000.00000
4860,0.35408,0.32763,0.01916,8496000.00000
4870,0.35291,0.32712,0.01863,8496000.00000
4880,0.35083,0.32566,0.01780,8496000.00000
4890,0.34963,0.32492,0.01753,8496000.00000
4900,0.34818,0.32385,0.01719,8496000.00000
4910,0.34573,0.32131,0.01715,8496000.00000
4920,0.34686,0.32233,0.01737,8496000.00000
4930,0.34831,0.32378,0.01736,8496000.00000
4940,0.34841,0.32305,0.01750,8496144.00000
4950,0.34693,0.32230,0.01763,8496360.00000
4960,0.34905,0.32405,0.01791,8496360.00000
4970,0.35366,0.32770,0.01882,8496360.00000
4980,0.35207,0.32597,0.01862,8496360.00000
4990,0.35411,0.32744,0.01930,8496360.00000
5000,0.35751,0.33024,0.01997,8496360.00000
5010,0.35901,0.33136,0.02045,8496360.00000
5020,0.35656,0.32935,0.02006,8496360.00000
5030,0.35827,0.33046,0.02055,8496360.00000
5040,0.36530,0.33570,0.02207,8496360.00000
5050,0.36648,0.33568,0.02373,8474049.00000
5060,0.35391,0.32410,0.02174,8268436.80000
5070,0.35350,0.32492,0.02135,8262560.40000
5080,0.34453,0.31730,0.01994,8076999.00000
5090,0.33667,0.31070,0.01864,7987500.00000
5100,0.33740,0.31148,0.01860,7994814.00000
5110,0.34364,0.31716,0.01888,8265461.10000
5120,0.35784,0.32998,0.02040,8496297.60000
5130,0.35938,0.33154,0.02043,8496360.00000
5140,0.35807,0.33083,0.02002,8496360.00000
5150,0.36025,0.33269,0.02052,8496360.00000
5160,0.36185,0.33278,0.02105,8496360.00000
5170,0.36000,0.33225,0.02044,8496360.00000
5180,0.35938,0.33210,0.02003,8496360.00000
5190,0.35878,0.33156,0.02001,8496360.00000
5200,0.36008,0.33274,0.02020,8496360.00000
5210,0.35806,0.33122,0.01965,8496360.00000
5220,0.35888,0.33208,0.01964,8496360.00000
5230,0.35923,0.33272,0.01941,8496360.00000
5240,0.35689,0.33073,0.01903,8496360.00000
5250,0.35378,0.32792,0.01881,8496360.00000
5260,0.35591,0.32980,0.01902,8496360.00000
5270,0.35450,0.32832,0.01903,8496360.00000
5280,0.35366,0.32765,0.01878,8496360.00000
5290,0.35100,0.32568,0.01824,8496360.00000
5300,0.35181,0.32626,0.01803,8496360.00000
5310,0.34752,0.32221,0.01762,8496360.00000
5320,0.34622,0.32110,0.01767,8496360.00000
5330,0.34549,0.32058,0.01745,8496360.00000
5340,0.34235,0.31803,0.01674,8496360.00000
5350,0.33488,0.31208,0.01583,8379258.90000
5360,0.33276,0.31070,0.01490,8351670.00000
5370,0.32603,0.30429,0.01472,8350830.00000
5380,0.31944,0.29849,0.01433,8350738.80000
5390,0.30662,0.28571,0.01423,8267036.40000
5400,0.26064,0.23950,0.01424,7239257.70000
5410,0.22075,0.19942,0.01420,6466446.90000
5420,0.20699,0.18597,0.01420,6131542.20000
5430,0.20088,0.17975,0.01418,6009596.10000
5440,0.19629,0.17509,0.01422,5759880.90000
5450,0.16514,0.14385,0.01422,5172768.00000
5460,0.16463,0.14348,0.01420,5172768.00000
5470,0.16428,0.14312,0.01422,5172768.00000
5480,0.16424,0.14299,0.01420,5172768.00000
5490,0.16503,0.14378,0.01422,5172768.00000
