frame,total,forward,index_count
2220,0.19588,0.19200,3266988.00000
2230,0.18964,0.18551,3195621.00000
2240,0.19192,0.18793,3114666.00000
2250,0.19132,0.18741,3110658.00000
2260,0.19408,0.19016,3110223.60000
2270,0.19178,0.18792,3107632.20000
2280,0.17839,0.17456,3061461.60000
2290,0.15859,0.15462,2951409.30000
2300,0.13093,0.12701,2661215.40000
2310,0.11819,0.11420,2830292.40000
2320,0.11663,0.11273,2955202.80000
2330,0.12385,0.11979,2936598.00000
2340,0.12222,0.11836,2925376.80000
2350,0.17812,0.17425,4447362.90000
2360,0.30984,0.30586,6957913.50000
2370,0.32832,0.32444,7457976.00000
2380,0.34999,0.34588,7792472.10000
2390,0.36295,0.35886,8135277.00000
2400,0.35753,0.35342,8183354.70000
2410,0.36725,0.36314,8254320.60000
2420,0.36238,0.35835,8273556.00000
2430,0.36198,0.35787,8254764.00000
2440,0.37085,0.36677,8292348.00000
2450,0.37101,0.36690,8264740.20000
2460,0.36799,0.36374,8264595.00000
2470,0.36722,0.36302,8264595.00000
2480,0.36788,0.36389,8264557.20000
2490,0.36675,0.36272,8241388.80000
2500,0.35936,0.35487,8108993.40000
2510,0.35532,0.35125,8092652.40000
2520,0.35478,0.35042,8085033.00000
2530,0.35415,0.34993,8085033.00000
2540,0.35452,0.35019,8096659.20000
2550,0.34922,0.34506,8108604.60000
2560,0.34742,0.34338,8164023.00000
2570,0.35395,0.34989,8174460.00000
2580,0.36696,0.36220,8119383.90000
2590,0.36993,0.36590,8022754.80000
2600,0.37196,0.36798,7735798.80000
2610,0.36166,0.35774,7320041.40000
2620,0.36816,0.36395,7211924.40000
2630,0.37143,0.36716,7183030.20000
2640,0.39446,0.39040,7199975.40000
2650,0.36588,0.36171,7203627.00000
2660,0.31359,0.30945,7203627.00000
2670,0.31374,0.30968,7201927.80000
2680,0.31500,0.31105,7199379.00000
2690,0.32361,0.31934,7191180.60000
2700,0.32853,0.32450,7147927.20000
2710,0.32388,0.31978,6927421.20000
2720,0.30170,0.29767,6801102.00000
2730,0.28832,0.28427,6677148.00000
2740,0.28936,0.28546,6599951.40000
2750,0.28708,0.28292,6542559.00000
2760,0.28540,0.28141,6506229.60000
2770,0.28346,0.27926,6452277.00000
2780,0.27690,0.27252,6486535.80000
2790,0.27506,0.27099,6509119.20000
2800,0.27485,0.27075,6503435.40000
2810,0.27482,0.27070,6506247.00000
2820,0.27292,0.26896,6470295.00000
2830,0.27040,0.26634,6380098.80000
2840,0.27009,0.26590,6299280.00000
2850,0.26857,0.26432,6291247.20000
2860,0.26938,0.26544,6287307.00000
2870,0.27072,0.26641,6269037.00000
2880,0.26806,0.26384,6228684.00000
2890,0.27138,0.26716,6224199.00000
2900,0.27572,0.27175,6216471.00000
2910,0.27791,0.27408,6183156.60000
2920,0.25615,0.25195,6158480.40000
2930,0.24917,0.24518,6132285.00000
2940,0.24818,0.24390,6233439.00000
2950,0.25472,0.25046,6307221.00000
2960,0.25407,0.25006,6307221.00000
2970,0.25682,0.25289,6307221.00000
2980,0.26247,0.25858,6311469.00000
2990,0.25913,0.25527,6311469.00000
3000,0.25949,0.25547,6368460.90000
3010,0.26110,0.25718,6468307.50000
3020,0.33692,0.33257,7368027.00000
3030,0.34805,0.34369,8190630.00000
3040,0.32271,0.31850,7983019.20000
3050,0.32795,0.32382,7984668.00000
3060,0.32974,0.32519,7984668.00000
3070,0.33022,0.32596,8044923.00000
3080,0.33237,0.32808,8131549.20000
3090,0.33292,0.32846,8141701.20000
3100,0.33325,0.32901,8144034.00000
3110,0.33309,0.32855,8144147.40000
3120,0.33028,0.32596,8144160.00000
3130,0.33213,0.32770,8144160.00000
3140,0.33246,0.32784,8144097.00000
3150,0.33008,0.32574,8144034.00000
3160,0.33026,0.32594,8144034.00000
3170,0.32903,0.32476,8144034.00000
3180,0.33075,0.32656,8144034.00000
3190,0.33337,0.32896,8144034.00000
3200,0.32940,0.32508,8144034.00000
3210,0.32959,0.32534,8144034.00000
3220,0.33241,0.32822,8143638.00000
3230,0.33361,0.32928,8132722.80000
3240,0.33056,0.32627,8127407.40000
3250,0.32721,0.32313,8126328.00000
3260,0.32860,0.32427,8125111.20000
3270,0.32880,0.32463,8104036.80000
3280,0.32523,0.32098,7920713.10000
3290,0.32410,0.31972,7903594.80000
3300,0.32466,0.32048,7897557.60000
3310,0.32441,0.32008,7888524.00000
3320,0.32512,0.32061,7877561.40000
3330,0.32368,0.31950,7861951.20000
3340,0.31918,0.31502,7818999.60000
3350,0.31943,0.31521,7813254.00000
3360,0.32053,0.31637,7813254.00000
3370,0.31796,0.31368,7806210.00000
3380,0.31706,0.31278,7763146.80000
3390,0.31724,0.31284,7705318.80000
3400,0.31840,0.31416,7672203.60000
3410,0.31633,0.31211,7634994.00000
3420,0.31836,0.31386,7634994.00000
3430,0.31658,0.31212,7634994.00000
3440,0.31390,0.30936,7632596.40000
3450,0.31577,0.31125,7632330.00000
3460,0.31641,0.31207,7632286.80000
3470,0.31670,0.31235,7602006.00000
3480,0.31739,0.31283,7516605.60000
3490,0.31498,0.31052,7377719.40000
3500,0.30790,0.30340,7167958.50000
3510,0.30797,0.30326,7055791.20000
3520,0.31155,0.30706,7035301.20000
3530,0.30866,0.30430,7009089.00000
3540,0.31133,0.30703,7005777.00000
3550,0.31733,0.31286,6999966.00000
3560,0.31729,0.31297,6990720.00000
3570,0.31784,0.31382,6989616.00000
3580,0.31972,0.31548,6989616.00000
3590,0.32306,0.31871,6980094.00000
3600,0.31967,0.31493,6944433.60000
3610,0.31470,0.31041,6930984.00000
3620,0.31586,0.31160,6930984.00000
3630,0.31586,0.31174,6930984.00000
3640,0.31011,0.30573,6930984.00000
3650,0.29829,0.29390,6651048.00000
3660,0.28995,0.28562,6464424.00000
3670,0.28484,0.28053,6459480.00000
3680,0.27822,0.27386,6452777.40000
3690,0.27688,0.27253,6452664.00000
3700,0.27337,0.26894,6452664.00000
3710,0.26918,0.26475,6452664.00000
3720,0.26318,0.25881,6452664.00000
3730,0.26154,0.25722,6452664.00000
3740,0.25968,0.25531,6452664.00000
3750,0.26168,0.25694,6452664.00000
3760,0.26206,0.25764,6452664.00000
3770,0.26277,0.25841,6448958.40000
3780,0.26245,0.25824,6433632.00000
3790,0.25998,0.25597,6372072.00000
3800,0.26142,0.25722,6372072.00000
3810,0.26024,0.25614,6372072.00000
3820,0.25852,0.25416,6372072.00000
3830,0.25512,0.25066,6318108.00000
3840,0.25125,0.24632,6282132.00000
3850,0.25154,0.24716,6282132.00000
3860,0.24932,0.24513,6282132.00000
3870,0.24886,0.24472,6282132.00000
3880,0.24774,0.24348,6282132.00000
3890,0.24634,0.24226,6276831.00000
3900,0.24382,0.23964,6200374.80000
3910,0.23935,0.23498,6087040.50000
3920,0.23753,0.23351,6079239.00000
3930,0.23797,0.23403,6079125.60000
3940,0.23991,0.23589,6076897.80000
3950,0.24252,0.23824,6076353.00000
3960,0.24813,0.24413,6076353.00000
3970,0.25087,0.24666,6076353.00000
3980,0.25714,0.25293,6076353.00000
3990,0.26139,0.25724,6076353.00000
4000,0.25851,0.25437,6050476.20000
4010,0.26030,0.25617,6033225.00000
4020,0.26145,0.25742,6000640.20000
4030,0.26279,0.25857,5991462.00000
4040,0.26155,0.25743,5984371.80000
4050,0.25398,0.24998,5635230.90000
4060,0.24564,0.24172,5226320.40000
4070,0.24949,0.24504,5169763.80000
4080,0.25468,0.25069,5126148.00000
4090,0.25288,0.24879,5126148.00000
4100,0.24534,0.24134,5004235.20000
4110,0.23736,0.23335,4923072.00000
4120,0.23512,0.23105,4923072.00000
4130,0.23122,0.22726,4923072.00000
4140,0.23083,0.22671,4912383.60000
4150,0.22276,0.21878,4905258.00000
4160,0.22232,0.21844,4905258.00000
4170,0.22563,0.22132,4905258.00000
4180,0.22800,0.22377,4905258.00000
4190,0.25572,0.25156,5019477.60000
4200,0.23415,0.23022,5139870.00000
4210,0.22073,0.21666,5139870.00000
4220,0.22382,0.21979,5139870.00000
4230,0.22982,0.22603,5103933.60000
4240,0.21040,0.20650,4823736.00000
4250,0.18963,0.18576,5099514.00000
4260,0.21504,0.21078,6096484.20000
4270,0.21365,0.20954,6221974.80000
4280,0.21268,0.20872,6230358.00000
4290,0.21841,0.21447,6476796.00000
4300,0.29619,0.29199,8159985.90000
4310,0.34375,0.33936,8496360.00000
4320,0.35989,0.35546,8496360.00000
4330,0.35770,0.35332,8496288.00000
4340,0.35947,0.35502,8495880.00000
4350,0.35421,0.34976,8495880.00000
4360,0.34663,0.34220,8490503.70000
4370,0.34106,0.33668,8442945.00000
4380,0.35124,0.34692,8453476.80000
4390,0.35742,0.35312,8495944.80000
4400,0.35905,0.35468,8496360.00000
4410,0.35857,0.35400,8496360.00000
4420,0.32311,0.31886,7915824.30000
4430,0.25563,0.25182,6615084.00000
4440,0.25726,0.25340,6617215.20000
4450,0.25615,0.25198,6452835.00000
4460,0.25749,0.25350,5651602.20000
4470,0.20210,0.19808,4597902.00000
4480,0.20149,0.19744,4566676.80000
4490,0.16640,0.16245,3067423.80000
4500,0.16332,0.15934,3199647.00000
4510,0.18834,0.18435,3932214.30000
4520,0.18620,0.18213,3428912.40000
4530,0.15321,0.14922,2159299.80000
4540,0.14726,0.14326,2053662.00000
4550,0.14104,0.13713,2044755.00000
4560,0.13218,0.12825,2044755.00000
4570,0.12490,0.12116,2044755.00000
4580,0.12307,0.11905,2050099.20000
4590,0.13016,0.12611,2082149.40000
4600,0.13864,0.13466,2095203.00000
4610,0.14618,0.14222,2226598.80000
4620,0.19416,0.19012,4079065.50000
4630,0.20384,0.19990,4596558.00000
4640,0.20148,0.19758,4597722.00000
4650,0.19932,0.19524,4583455.80000
4660,0.14268,0.13872,2942640.30000
4670,0.19390,0.18991,4625065.50000
4680,0.25683,0.25278,6070687.20000
4690,0.25793,0.25386,6354876.00000
4700,0.26031,0.25620,6592521.90000
4710,0.26340,0.25920,6826915.50000
4720,0.29596,0.29188,7819448.10000
4730,0.30896,0.30456,8158077.60000
4740,0.31326,0.30922,8247506.40000
4750,0.31400,0.30996,8262054.00000
4760,0.31154,0.30742,8276838.30000
4770,0.31632,0.31211,8383267.20000
4780,0.31912,0.31498,8417616.30000
4790,0.32412,0.31977,8495486.40000
4800,0.32320,0.31877,8496360.00000
4810,0.32194,0.31764,8496360.00000
4820,0.32047,0.31635,8496360.00000
4830,0.31897,0.31494,8496360.00000
4840,0.31483,0.31105,8496252.00000
4850,0.31073,0.30657,8496000.00000
4860,0.30960,0.30564,8496000.00000
4870,0.30637,0.30230,8496000.00000
4880,0.30452,0.30048,8496000.00000
4890,0.30335,0.29932,8496000.00000
4900,0.30107,0.29722,8496000.00000
4910,0.29995,0.29602,8496000.00000
4920,0.29957,0.29561,8496000.00000
4930,0.30170,0.29770,8496000.00000
4940,0.30069,0.29678,8496144.00000
4950,0.30003,0.29586,8496360.00000
4960,0.30156,0.29736,8496360.00000
4970,0.30544,0.30151,8496360.00000
4980,0.30566,0.30118,8496360.00000
4990,0.30566,0.30129,8496360.00000
5000,0.30735,0.30318,8496360.00000
5010,0.30998,0.30595,8496360.00000
5020,0.30657,0.30252,8496360.00000
5030,0.30758,0.30358,8496360.00000
5040,0.31154,0.30756,8496360.00000
5050,0.31380,0.30977,8474049.00000
5060,0.30043,0.29633,8268436.80000
5070,0.29684,0.29272,8262560.40000
5080,0.28993,0.28572,8076999.00000
5090,0.28388,0.27980,7987500.00000
5100,0.28297,0.27899,7994814.00000
5110,0.29228,0.28817,8265461.10000
5120,0.30599,0.30162,8496297.60000
5130,0.30779,0.30377,8496360.00000
5140,0.30721,0.30325,8496360.00000
5150,0.30987,0.30562,8496360.00000
5160,0.30960,0.30564,8496360.00000
5170,0.31156,0.30736,8496360.00000
5180,0.31006,0.30599,8496360.00000
5190,0.30917,0.30522,8496360.00000
5200,0.30974,0.30580,8496360.00000
5210,0.31002,0.30595,8496360.00000
5220,0.30970,0.30587,8496360.00000
5230,0.30860,0.30441,8496360.00000
5240,0.30716,0.30334,8496360.00000
5250,0.30588,0.30188,8496360.00000
5260,0.30533,0.30131,8496360.00000
5270,0.30430,0.30030,8496360.00000
5280,0.30388,0.30001,8496360.00000
5290,0.30225,0.29822,8496360.00000
5300,0.30123,0.29671,8496360.00000
5310,0.29732,0.29337,8496360.00000
5320,0.29539,0.29109,8496360.00000
5330,0.29267,0.28845,8496360.00000
5340,0.28994,0.28578,8496360.00000
5350,0.28384,0.27976,8379258.90000
5360,0.28144,0.27740,8351670.00000
5370,0.27703,0.27302,8350830.00000
5380,0.27045,0.26632,8350738.80000
5390,0.26295,0.25904,8267036.40000
5400,0.23489,0.23106,7239257.70000
5410,0.21014,0.20605,6466446.90000
5420,0.19725,0.19336,6131542.20000
5430,0.19384,0.18988,6009596.10000
5440,0.18948,0.18560,5759880.90000
5450,0.15932,0.15541,5172768.00000
5460,0.16041,0.15653,5172768.00000
5470,0.16011,0.15616,5172768.00000
5480,0.16043,0.15631,5172768.00000
5490,0.16003,0.15613,5172768.00000
