frame,total,visibility,resolve,index_count
2780,0.34136,0.23341,0.10104,6486535.80000
2790,0.33935,0.23271,0.09996,6509119.20000
2800,0.34112,0.23358,0.10087,6503435.40000
2810,0.34071,0.23408,0.10012,6506247.00000
2820,0.33852,0.23261,0.09925,6470295.00000
2830,0.33828,0.23089,0.10093,6380098.80000
2840,0.33345,0.22820,0.09845,6299280.00000
2850,0.32896,0.22543,0.09667,6291247.20000
2860,0.33062,0.22278,0.10087,6287307.00000
2870,0.32999,0.22328,0.10006,6269037.00000
2880,0.32868,0.22214,0.09990,6228684.00000
2890,0.32829,0.22127,0.10068,6224199.00000
2900,0.33144,0.22416,0.10108,6216471.00000
2910,0.32762,0.22410,0.09672,6183156.60000
2920,0.31009,0.20604,0.09732,6158480.40000
2930,0.30613,0.20149,0.09793,6132285.00000
2940,0.31286,0.20620,0.10003,6233439.00000
2950,0.31625,0.21102,0.09846,6307221.00000
2960,0.31640,0.21161,0.09822,6307221.00000
2970,0.31662,0.21249,0.09758,6307221.00000
2980,0.31904,0.21418,0.09807,6311469.00000
2990,0.31322,0.21346,0.09293,6311469.00000
3000,0.31313,0.21344,0.09316,6368460.90000
3010,0.31521,0.21527,0.09358,6468307.50000
3020,0.36925,0.26760,0.09504,7368027.00000
3030,0.42522,0.31335,0.10500,8190630.00000
3040,0.40586,0.29481,0.10426,7983019.20000
3050,0.40524,0.29429,0.10399,7984668.00000
3060,0.40106,0.29410,0.10016,7984668.00000
3070,0.40732,0.29768,0.10268,8044923.00000
3080,0.41341,0.30116,0.10520,8131549.20000
3090,0.41301,0.30125,0.10478,8141701.20000
3100,0.41084,0.30045,0.10324,8144034.00000
3110,0.41696,0.30379,0.10594,8144147.40000
3120,0.41346,0.30080,0.10556,8144160.00000
3130,0.41265,0.30238,0.10308,8144160.00000
3140,0.41425,0.30216,0.10533,8144097.00000
3150,0.41176,0.30130,0.10347,8144034.00000
3160,0.41319,0.30108,0.10522,8144034.00000
3170,0.41228,0.29997,0.10540,8144034.00000
3180,0.40994,0.29985,0.10281,8144034.00000
3190,0.41020,0.29943,0.10397,8144034.00000
3200,0.41331,0.30090,0.10550,8144034.00000
3210,0.41274,0.30037,0.10531,8144034.00000
3220,0.41270,0.30042,0.10519,8143638.00000
3230,0.41236,0.30045,0.10507,8132722.80000
3240,0.41170,0.29991,0.10480,8127407.40000
3250,0.41097,0.29945,0.10450,8126328.00000
3260,0.40886,0.29775,0.10408,8125111.20000
3270,0.40790,0.29676,0.10405,8104036.80000
3280,0.40624,0.29498,0.10398,7920713.10000
3290,0.40622,0.29520,0.10362,7903594.80000
3300,0.40387,0.29377,0.10316,7897557.60000
3310,0.40312,0.29313,0.10291,7888524.00000
3320,0.40310,0.29302,0.10290,7877561.40000
3330,0.40217,0.29216,0.10266,7861951.20000
3340,0.40071,0.29048,0.10299,7818999.60000
3350,0.40328,0.29259,0.10339,7813254.00000
3360,0.40200,0.29152,0.10325,7813254.00000
3370,0.39920,0.28894,0.10306,7806210.00000
3380,0.39918,0.28920,0.10297,7763146.80000
3390,0.39731,0.28768,0.10280,7705318.80000
3400,0.39650,0.28668,0.10242,7672203.60000
3410,0.39612,0.28649,0.10276,7634994.00000
3420,0.39376,0.28440,0.10249,7634994.00000
3430,0.39195,0.28242,0.10245,7634994.00000
3440,0.39386,0.28399,0.10270,7632596.40000
3450,0.39288,0.28321,0.10256,7632330.00000
3460,0.39147,0.28216,0.10209,7632286.80000
3470,0.39171,0.28231,0.10228,7602006.00000
3480,0.38726,0.27850,0.10145,7516605.60000
3490,0.38125,0.27430,0.09992,7377719.40000
3500,0.38011,0.27122,0.10184,7167958.50000
3510,0.37842,0.26929,0.10194,7055791.20000
3520,0.37786,0.26947,0.10156,7035301.20000
3530,0.37646,0.26822,0.10126,7009089.00000
3540,0.37823,0.27030,0.10074,7005777.00000
3550,0.38075,0.27299,0.10080,6999966.00000
3560,0.38121,0.27328,0.10069,6990720.00000
3570,0.38045,0.27254,0.10083,6989616.00000
3580,0.38123,0.27334,0.10074,6989616.00000
3590,0.38306,0.27441,0.10158,6980094.00000
3600,0.37962,0.27109,0.10137,6944433.60000
3610,0.37844,0.27008,0.10122,6930984.00000
3620,0.37971,0.27142,0.10131,6930984.00000
3630,0.38062,0.27136,0.10234,6930984.00000
3640,0.37738,0.26791,0.10260,6930984.00000
3650,0.36859,0.25900,0.10248,6651048.00000
3660,0.35944,0.25169,0.10114,6464424.00000
3670,0.35315,0.24751,0.09831,6459480.00000
3680,0.34552,0.24314,0.09491,6452777.40000
3690,0.34377,0.24163,0.09492,6452664.00000
3700,0.34267,0.23881,0.09695,6452664.00000
3710,0.33829,0.23554,0.09633,6452664.00000
3720,0.33552,0.23268,0.09609,6452664.00000
3730,0.33430,0.23143,0.09588,6452664.00000
3740,0.33392,0.23208,0.09488,6452664.00000
3750,0.33212,0.23094,0.09430,6452664.00000
3760,0.33116,0.23013,0.09421,6452664.00000
3770,0.32909,0.22965,0.09278,6448958.40000
3780,0.32534,0.22762,0.09093,6433632.00000
3790,0.32150,0.22528,0.08952,6372072.00000
3800,0.32107,0.22442,0.08978,6372072.00000
3810,0.32045,0.22405,0.08954,6372072.00000
3820,0.31852,0.22281,0.08860,6372072.00000
3830,0.31795,0.22234,0.08859,6318108.00000
3840,0.31431,0.21937,0.08785,6282132.00000
3850,0.31352,0.21890,0.08754,6282132.00000
3860,0.31329,0.21926,0.08702,6282132.00000
3870,0.31449,0.22072,0.08691,6282132.00000
3880,0.31428,0.22100,0.08640,6282132.00000
3890,0.31129,0.22060,0.08353,6276831.00000
3900,0.30832,0.21666,0.08451,6200374.80000
3910,0.30238,0.21206,0.08338,6087040.50000
3920,0.30133,0.21196,0.08226,6079239.00000
3930,0.30333,0.21196,0.08483,6079125.60000
3940,0.30552,0.21336,0.08526,6076897.80000
3950,0.30620,0.21458,0.08482,6076353.00000
3960,0.30742,0.21526,0.08549,6076353.00000
3970,0.31104,0.21613,0.08830,6076353.00000
3980,0.31364,0.21781,0.08893,6076353.00000
3990,0.31002,0.21721,0.08571,6076353.00000
4000,0.31010,0.21710,0.08640,6050476.20000
4010,0.31465,0.21823,0.08975,6033225.00000
4020,0.31333,0.21559,0.09114,6000640.20000
4030,0.31200,0.21476,0.09021,5991462.00000
4040,0.31439,0.21608,0.09147,5984371.80000
4050,0.30697,0.20806,0.09186,5635230.90000
4060,0.29386,0.19444,0.09277,5226320.40000
4070,0.29622,0.19695,0.09272,5169763.80000
4080,0.29412,0.19715,0.09035,5126148.00000
4090,0.29445,0.19516,0.09300,5126148.00000
4100,0.28767,0.18830,0.09290,5004235.20000
4110,0.27829,0.18231,0.08908,4923072.00000
4120,0.27513,0.17932,0.08899,4923072.00000
4130,0.27483,0.17679,0.09126,4923072.00000
4140,0.27150,0.17564,0.08876,4912383.60000
4150,0.26436,0.17180,0.08565,4905258.00000
4160,0.26146,0.17162,0.08246,4905258.00000
4170,0.26424,0.17073,0.08642,4905258.00000
4180,0.26600,0.17330,0.08597,4905258.00000
4190,0.27889,0.18167,0.09019,5019477.60000
4200,0.27317,0.17654,0.08988,5139870.00000
4210,0.26284,0.16970,0.08603,5139870.00000
4220,0.25616,0.16680,0.08274,5139870.00000
4230,0.25486,0.16424,0.08383,5103933.60000
4240,0.23691,0.15401,0.07622,4823736.00000
4250,0.22863,0.14800,0.07357,5099514.00000
4260,0.25572,0.18067,0.06845,6096484.20000
4270,0.25152,0.18206,0.06263,6221974.80000
4280,0.24585,0.17980,0.05934,6230358.00000
4290,0.25668,0.18990,0.06002,6476796.00000
4300,0.36764,0.28368,0.07699,8159985.90000
4310,0.41882,0.32231,0.08941,8496360.00000
4320,0.43338,0.32825,0.09801,8496360.00000
4330,0.43428,0.32788,0.09985,8496288.00000
4340,0.43239,0.32712,0.09792,8495880.00000
4350,0.43447,0.32719,0.10020,8495880.00000
4360,0.42886,0.32411,0.09761,8490503.70000
4370,0.42720,0.32607,0.09436,8442945.00000
4380,0.43672,0.33395,0.09601,8453476.80000
4390,0.44136,0.33531,0.09905,8495944.80000
4400,0.44114,0.33243,0.10151,8496360.00000
4410,0.44124,0.33443,0.09953,8496360.00000
4420,0.40354,0.30631,0.09053,7915824.30000
4430,0.30416,0.21008,0.08681,6615084.00000
4440,0.30420,0.21052,0.08680,6617215.20000
4450,0.29988,0.20608,0.08687,6452835.00000
4460,0.27676,0.18395,0.08581,5651602.20000
4470,0.22961,0.13859,0.08417,4597902.00000
4480,0.23080,0.13962,0.08424,4566676.80000
4490,0.19903,0.10788,0.08419,3067423.80000
4500,0.19644,0.10444,0.08476,3199647.00000
4510,0.21689,0.12566,0.08427,3932214.30000
4520,0.21424,0.12275,0.08489,3428912.40000
4530,0.19007,0.09072,0.09271,2159299.80000
4540,0.18131,0.08622,0.08824,2053662.00000
4550,0.17628,0.08352,0.08570,2044755.00000
4560,0.16597,0.07992,0.07911,2044755.00000
4570,0.15786,0.07602,0.07508,2044755.00000
4580,0.15760,0.07675,0.07360,2050099.20000
4590,0.16700,0.07998,0.08003,2082149.40000
4600,0.17109,0.08169,0.08248,2095203.00000
4610,0.17858,0.08661,0.08512,2226598.80000
4620,0.22389,0.13094,0.08614,4079065.50000
4630,0.23798,0.14654,0.08455,4596558.00000
4640,0.23944,0.14604,0.08642,4597722.00000
4650,0.24040,0.14959,0.08379,4583455.80000
4660,0.18843,0.10119,0.08040,2942640.30000
4670,0.23907,0.14825,0.08382,4625065.50000
4680,0.29778,0.20888,0.08213,6070687.20000
4690,0.30940,0.22149,0.08089,6354876.00000
4700,0.31697,0.22884,0.08092,6592521.90000
4710,0.32587,0.23754,0.08127,6826915.50000
4720,0.37073,0.27938,0.08398,7819448.10000
4730,0.38203,0.29107,0.08408,8158077.60000
4740,0.38814,0.29791,0.08326,8247506.40000
4750,0.39038,0.30146,0.08188,8262054.00000
4760,0.38640,0.30194,0.07740,8276838.30000
4770,0.39056,0.30715,0.07632,8383267.20000
4780,0.39326,0.30921,0.07695,8417616.30000
4790,0.39450,0.31150,0.07618,8495486.40000
4800,0.39452,0.31471,0.07278,8496360.00000
4810,0.39974,0.31905,0.07339,8496360.00000
4820,0.39933,0.31760,0.07469,8496360.00000
4830,0.39683,0.31597,0.07393,8496360.00000
4840,0.39537,0.31467,0.07354,8496252.00000
4850,0.39019,0.31182,0.07120,8496000.00000
4860,0.38690,0.31179,0.06804,8496000.00000
4870,0.38728,0.31196,0.06832,8496000.00000
4880,0.38276,0.30868,0.06708,8496000.00000
4890,0.38189,0.30954,0.06506,8496000.00000
4900,0.37904,0.30815,0.06408,8496000.00000
4910,0.37613,0.30605,0.06293,8496000.00000
4920,0.37601,0.30579,0.06318,8496000.00000
4930,0.37832,0.30822,0.06312,8496000.00000
4940,0.37910,0.30939,0.06260,8496144.00000
4950,0.37679,0.30839,0.06149,8496360.00000
4960,0.37931,0.30860,0.06369,8496360.00000
4970,0.38432,0.31167,0.06584,8496360.00000
4980,0.38480,0.31138,0.06640,8496360.00000
4990,0.38805,0.31319,0.06793,8496360.00000
5000,0.39290,0.31554,0.06982,8496360.00000
5010,0.39305,0.31638,0.06911,8496360.00000
5020,0.39222,0.31615,0.06886,8496360.00000
5030,0.39541,0.31805,0.07001,8496360.00000
5040,0.40132,0.32209,0.07213,8496360.00000
5050,0.40144,0.31800,0.07634,8474049.00000
5060,0.38619,0.30256,0.07636,8268436.80000
5070,0.37867,0.29814,0.07328,8262560.40000
5080,0.36618,0.28788,0.07132,8076999.00000
5090,0.35863,0.28132,0.06989,7987500.00000
5100,0.35532,0.27896,0.06941,7994814.00000
5110,0.36926,0.29224,0.07018,8265461.10000
5120,0.39259,0.31294,0.07261,8496297.60000
5130,0.39358,0.31418,0.07260,8496360.00000
5140,0.39170,0.31292,0.07156,8496360.00000
5150,0.39772,0.31768,0.07306,8496360.00000
5160,0.39820,0.31979,0.07138,8496360.00000
5170,0.39874,0.32051,0.07091,8496360.00000
5180,0.39906,0.32152,0.07049,8496360.00000
5190,0.39832,0.31975,0.07180,8496360.00000
5200,0.39649,0.32001,0.06957,8496360.00000
5210,0.39728,0.31976,0.07055,8496360.00000
5220,0.39788,0.31984,0.07091,8496360.00000
5230,0.39443,0.31878,0.06876,8496360.00000
5240,0.39316,0.31858,0.06756,8496360.00000
5250,0.39286,0.31707,0.06873,8496360.00000
5260,0.39126,0.31785,0.06634,8496360.00000
5270,0.39052,0.31724,0.06634,8496360.00000
5280,0.39072,0.31718,0.06615,8496360.00000
5290,0.38613,0.31612,0.06313,8496360.00000
5300,0.38443,0.31576,0.06165,8496360.00000
5310,0.38279,0.31597,0.05984,8496360.00000
5320,0.37583,0.31194,0.05680,8496360.00000
5330,0.37365,0.31034,0.05642,8496360.00000
5340,0.36790,0.30640,0.05469,8496360.00000
5350,0.35678,0.29747,0.05260,8379258.90000
5360,0.34874,0.29336,0.04878,8351670.00000
5370,0.34296,0.29107,0.04523,8350830.00000
5380,0.33609,0.28734,0.04198,8350738.80000
5390,0.31988,0.27554,0.03768,8267036.40000
5400,0.26294,0.22406,0.03202,7239257.70000
5410,0.22603,0.18919,0.02976,6466446.90000
5420,0.20529,0.17059,0.02799,6131542.20000
5430,0.19295,0.16131,0.02479,6009596.10000
5440,0.18091,0.15529,0.01873,5759880.90000
5450,0.15356,0.12984,0.01700,5172768.00000
5460,0.15353,0.13007,0.01680,5172768.00000
5470,0.15405,0.13030,0.01682,5172768.00000
5480,0.15406,0.13028,0.01683,5172768.00000
5490,0.15458,0.13055,0.01712,5172768.00000
