frame,total,depth_prepass,geometry,lighting,index_count
1090,0.89455,0.23679,0.61789,0.02954,7767534.90000
1100,0.87276,0.23914,0.59382,0.02980,7719672.60000
1110,0.81996,0.22458,0.55501,0.02875,7176438.30000
1120,0.78697,0.22455,0.52432,0.02834,6990166.80000
1130,0.81713,0.21930,0.55983,0.02816,6758233.20000
1140,0.82214,0.22785,0.55661,0.02814,7029954.30000
1150,0.86140,0.24563,0.57744,0.02931,7408249.20000
1160,0.83640,0.25153,0.54538,0.02960,7500250.20000
1170,0.85125,0.26340,0.54942,0.02934,7953082.20000
1180,0.84651,0.25924,0.54854,0.02920,7999884.00000
1190,0.83798,0.25853,0.53954,0.02957,8001468.00000
1200,0.84114,0.25859,0.54271,0.02974,8001468.00000
1210,0.83070,0.24793,0.54389,0.02900,8001468.00000
1220,0.82765,0.24654,0.54312,0.02828,8001468.00000
1230,0.83570,0.24760,0.54932,0.02830,8001480.60000
1240,0.83444,0.24652,0.54977,0.02833,8003038.20000
1250,0.82166,0.24645,0.53680,0.02836,8001468.00000
1260,0.82036,0.24508,0.53783,0.02826,8001473.40000
1270,0.82448,0.24156,0.54594,0.02743,7966094.40000
1280,0.79999,0.23492,0.52887,0.02699,7745203.20000
1290,0.77933,0.22788,0.51542,0.02605,7579748.40000
1300,0.77028,0.22378,0.51124,0.02536,7498017.00000
1310,0.78056,0.22839,0.51582,0.02647,7510593.30000
1320,0.77027,0.22064,0.51373,0.02562,7033727.70000
1330,0.77999,0.22579,0.51951,0.02460,6970671.00000
1340,0.77473,0.22292,0.51729,0.02466,6970383.00000
1350,0.76323,0.21980,0.50919,0.02446,6970383.00000
1360,0.76010,0.21787,0.50762,0.02446,6970383.00000
1370,0.76634,0.21858,0.51315,0.02462,6970383.00000
1380,0.77816,0.21705,0.52640,0.02470,6970383.00000
1390,0.78250,0.21984,0.52718,0.02504,6970383.00000
1400,0.79250,0.22461,0.53144,0.02620,7212977.40000
1410,0.84394,0.24414,0.56120,0.02870,8001493.20000
1420,0.84376,0.24354,0.56130,0.02877,8001594.00000
1430,0.84360,0.24286,0.56142,0.02929,7931326.20000
1440,0.83818,0.23948,0.55889,0.02956,7829976.00000
1450,0.82937,0.23822,0.55168,0.02959,7834560.60000
1460,0.83641,0.23942,0.55679,0.02972,7925053.80000
1470,0.85618,0.24096,0.57526,0.03020,7991727.00000
1480,0.85886,0.24124,0.57740,0.03011,7999516.80000
1490,0.85430,0.24442,0.56916,0.03040,8090580.60000
1500,0.86684,0.25214,0.57310,0.03115,8357266.20000
1510,0.88511,0.25477,0.58789,0.03224,8470036.80000
1520,0.89987,0.25253,0.60464,0.03296,8477401.20000
1530,0.89817,0.25301,0.60190,0.03314,8489996.40000
1540,0.89954,0.25442,0.60192,0.03340,8495800.80000
1550,0.89174,0.25284,0.59545,0.03325,8494414.20000
1560,0.84162,0.25243,0.55336,0.02678,8494104.00000
1570,0.86722,0.25290,0.57650,0.02745,8494104.00000
1580,0.87387,0.25254,0.58289,0.02830,8494104.00000
1590,0.84834,0.25249,0.55688,0.02894,8494104.00000
1600,0.87478,0.25298,0.57968,0.03208,8494104.00000
1610,0.87822,0.25440,0.57980,0.03352,8494104.00000
1620,0.90165,0.25360,0.60337,0.03412,8492731.20000
1630,0.88844,0.25306,0.59107,0.03389,8491920.00000
1640,0.88684,0.25257,0.58907,0.03468,8492370.00000
1650,0.87166,0.25232,0.57359,0.03566,8449743.60000
1660,0.87892,0.25058,0.58222,0.03587,8384289.00000
1670,0.88978,0.24951,0.59338,0.03606,8374041.00000
1680,0.88432,0.24874,0.58861,0.03662,8367843.60000
1690,0.88595,0.24721,0.58899,0.03777,8358251.40000
1700,0.86918,0.24551,0.57579,0.03775,8295681.00000
1710,0.87017,0.24431,0.57845,0.03710,8261586.00000
1720,0.84445,0.24396,0.55255,0.03714,8187317.10000
1730,0.84290,0.23765,0.55876,0.03614,8043384.00000
1740,0.85004,0.23809,0.56586,0.03545,8041504.80000
1750,0.84295,0.23772,0.56012,0.03509,7985956.20000
1760,0.83286,0.23157,0.55715,0.03435,7787619.60000
1770,0.81512,0.22454,0.54696,0.03343,7530717.00000
1780,0.82216,0.22189,0.55714,0.03298,7427402.40000
1790,0.78044,0.21017,0.52881,0.03031,6990182.40000
1800,0.79212,0.21044,0.54224,0.02975,6983793.00000
1810,0.79601,0.21091,0.54567,0.02919,6983793.00000
