frame,total,geometry,lighting,tonemap,index_count
1770,4.70740,4.06599,0.56637,0.05944,26437728.00000
1780,4.62403,3.98394,0.56596,0.05869,26437728.00000
1790,4.49614,3.85863,0.56530,0.05705,26437728.00000
1800,4.46517,3.82883,0.56526,0.05570,26437728.00000
1810,4.48787,3.85287,0.56509,0.05472,26437723.80000
1820,4.49074,3.85486,0.56528,0.05535,26437713.60000
1830,4.57339,3.93729,0.56557,0.05554,26437706.40000
1840,4.63904,3.99687,0.57062,0.05701,26437698.00000
1850,4.70732,4.06298,0.57106,0.05766,26437692.00000
1860,4.85294,4.16800,0.57173,0.05838,26437693.80000
1870,4.93584,4.28892,0.57207,0.05938,26437693.80000
1880,5.13210,4.48320,0.57277,0.06060,26437686.60000
1890,5.25668,4.60629,0.57335,0.06163,26437678.80000
1900,5.42389,4.77141,0.57429,0.06294,26437671.00000
1910,5.65154,4.99767,0.57482,0.06332,26437662.00000
1920,5.81193,5.15558,0.57588,0.06488,26437653.60000
1930,6.05516,5.39697,0.57667,0.06583,26437639.20000
1940,6.26854,5.60783,0.57772,0.06722,26437625.40000
1950,6.37961,5.71679,0.57820,0.06874,26437611.00000
1960,4.61866,3.98644,0.56865,0.04805,26437594.80000
1970,4.59898,3.96533,0.56900,0.04895,26437580.40000
1980,4.69570,4.06203,0.56942,0.04882,26245041.60000
1990,4.76419,4.13298,0.56866,0.04724,25570368.60000
2000,4.72384,4.09356,0.56824,0.04668,25420224.60000
2010,5.37152,4.70442,0.57242,0.05450,25374571.20000
2020,6.92871,6.27079,0.57486,0.06754,25355345.40000
2030,4.99872,4.36854,0.56522,0.04973,24761157.60000
2040,4.58791,3.96294,0.56320,0.04681,23847528.90000
2050,4.62340,3.99822,0.56327,0.04702,23515125.60000
2060,4.86178,4.23408,0.56454,0.04819,23862561.00000
2070,4.75582,4.12624,0.56511,0.04944,23077973.40000
2080,4.16243,3.53570,0.56393,0.04813,20593693.20000
2090,3.66638,3.04226,0.56292,0.04722,18992582.10000
2100,3.34318,2.71825,0.56320,0.04803,4590594.60000
2110,3.75634,3.08815,0.56440,0.04964,12734513.40000
2120,4.29304,3.65938,0.56632,0.05264,20215755.60000
2130,4.53401,3.89926,0.56655,0.05338,20427870.00000
2140,8.07680,7.39506,0.58181,0.08495,20832835.80000
2150,5.38247,4.74425,0.56797,0.05572,21201982.80000
2160,4.21530,3.54637,0.56481,0.04978,16232291.70000
2170,2.48475,1.86100,0.56331,0.04688,1575881.40000
2180,2.26992,1.64143,0.56385,0.04792,1637140.20000
