frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.48707,0.12294,0.02716,0.00215,0.03713,0.14462,0.09083,0.02863,2842974.48000
50,0.57380,0.15903,0.02912,0.00214,0.04127,0.18553,0.09336,0.03069,3656259.24000
100,0.52790,0.11135,0.02808,0.00214,0.04076,0.19031,0.09079,0.03086,2180549.58000
150,0.52250,0.10112,0.02771,0.00216,0.04063,0.19645,0.09097,0.03099,1941672.24000
200,0.49718,0.08128,0.02709,0.00216,0.04023,0.18854,0.09417,0.03096,1019535.66000
250,0.51687,0.09861,0.02721,0.00216,0.04042,0.18817,0.09128,0.03092,1568301.00000
300,0.50209,0.08968,0.02680,0.00216,0.03981,0.18640,0.09116,0.03069,955470.54000
350,0.49813,0.08148,0.02744,0.00216,0.04049,0.18842,0.09138,0.03079,775589.04000
400,0.48509,0.07135,0.02727,0.00216,0.04036,0.18840,0.09184,0.03089,597380.28000
450,0.47280,0.06119,0.02718,0.00217,0.03991,0.18729,0.09211,0.03023,354781.56000
500,0.47798,0.06161,0.02713,0.00216,0.03998,0.18869,0.09222,0.03036,338163.78000
550,0.47696,0.06478,0.02700,0.00215,0.03995,0.18567,0.09153,0.03066,405535.02000
600,0.62806,0.19588,0.02994,0.00215,0.04116,0.19722,0.09203,0.03121,4624560.90000
650,0.71150,0.26587,0.03312,0.00216,0.04208,0.20486,0.09327,0.03191,6494196.72000
700,0.72319,0.28863,0.03199,0.00215,0.04143,0.19839,0.09314,0.03154,7128570.12000
750,0.73178,0.28783,0.03112,0.00217,0.04185,0.20495,0.09305,0.03224,6900722.82000
800,0.74493,0.30079,0.03081,0.00216,0.04229,0.20577,0.09296,0.03219,6827939.22000
850,0.77966,0.35664,0.02892,0.00216,0.04077,0.18874,0.09345,0.03130,7855790.76000
900,0.80420,0.36171,0.02863,0.00216,0.04082,0.20368,0.09396,0.03191,7999168.32000
950,0.76415,0.31939,0.02933,0.00215,0.04163,0.20557,0.09372,0.03210,6966210.90000
1000,0.67881,0.24900,0.02882,0.00216,0.04158,0.19647,0.09303,0.03218,5114077.32000
1050,0.67419,0.24106,0.02940,0.00216,0.04171,0.19928,0.09557,0.03204,5496524.88000
1100,0.60505,0.17547,0.02804,0.00216,0.04093,0.19458,0.09272,0.03220,3469015.14000
1150,0.55568,0.13461,0.02778,0.00216,0.04101,0.19186,0.09213,0.03175,2493087.60000
1200,0.57361,0.14564,0.02794,0.00215,0.04110,0.19423,0.09219,0.03178,2831303.94000
1250,0.55380,0.12971,0.02748,0.00216,0.04053,0.19051,0.09267,0.03182,2143493.76000
1300,0.50565,0.09477,0.02675,0.00216,0.03962,0.18551,0.09210,0.03170,828716.10000
1350,0.64575,0.21674,0.02801,0.00216,0.04088,0.19377,0.09572,0.03213,3981126.96000
1400,0.67947,0.26794,0.02726,0.00217,0.03886,0.18292,0.09316,0.03051,5491852.38000
1450,0.77245,0.34938,0.02824,0.00216,0.03932,0.19231,0.09317,0.03060,7774626.24000
1500,0.81459,0.40135,0.02765,0.00217,0.03838,0.18838,0.09300,0.03058,9101418.36000
1550,0.81602,0.42040,0.02739,0.00216,0.03661,0.16929,0.09244,0.02898,9937097.52000
1600,0.82258,0.43984,0.02840,0.00216,0.03634,0.16014,0.09131,0.02845,10709429.10000
1650,0.80504,0.44308,0.02804,0.00216,0.03541,0.13864,0.09092,0.02831,10966888.02000
1700,0.78186,0.44978,0.02714,0.00216,0.03375,0.11492,0.09062,0.02799,11224708.32000
1750,0.75117,0.44734,0.02548,0.00215,0.03154,0.09104,0.08985,0.02824,11204326.08000
1800,0.75378,0.45120,0.02513,0.00216,0.03109,0.08665,0.08960,0.02906,11241039.96000
1850,0.76887,0.45559,0.02574,0.00216,0.03225,0.10120,0.09023,0.02865,11241015.00000
1900,0.80200,0.45491,0.02694,0.00216,0.03431,0.12952,0.09086,0.02807,11240976.24000
1950,0.83453,0.45133,0.02821,0.00216,0.03640,0.16084,0.09147,0.02888,11028965.28000
2000,0.79929,0.41058,0.02693,0.00216,0.03616,0.16271,0.09246,0.02875,9755091.54000
2050,0.70058,0.30362,0.02666,0.00217,0.03732,0.16926,0.09293,0.02969,6811713.06000
2100,0.64127,0.22714,0.02716,0.00217,0.03928,0.18523,0.09355,0.03121,4533965.76000
2150,0.56329,0.18008,0.02568,0.00216,0.03713,0.15698,0.09467,0.03006,2936297.94000
2200,0.30191,0.03996,0.02139,0.00215,0.02795,0.05843,0.08767,0.02924,432007.56000
2250,0.23995,0.01411,0.02026,0.00216,0.02510,0.03229,0.08559,0.02775,211567.20000
2300,0.22076,0.00566,0.01981,0.00216,0.02453,0.02583,0.08581,0.02349,4294.37500
