frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.49225,0.12325,0.02710,0.00216,0.03724,0.14789,0.09053,0.02839,2842974.48000
50,0.58106,0.15974,0.02904,0.00216,0.04164,0.19475,0.09048,0.03069,3656259.24000
100,0.55586,0.11186,0.02817,0.00216,0.04203,0.19976,0.09074,0.03326,2180549.58000
150,0.52543,0.10118,0.02799,0.00215,0.04092,0.19712,0.09047,0.03111,1941672.24000
200,0.50410,0.08130,0.02737,0.00216,0.04058,0.19480,0.09111,0.03094,1019535.66000
250,0.51903,0.09853,0.02743,0.00216,0.04065,0.19320,0.09087,0.03075,1568301.00000
300,0.49829,0.08982,0.02683,0.00216,0.03981,0.18463,0.09101,0.03071,955470.54000
350,0.49584,0.08147,0.02749,0.00216,0.04059,0.18913,0.09116,0.03081,775589.04000
400,0.48664,0.07126,0.02733,0.00216,0.04049,0.18589,0.09221,0.03082,597380.28000
450,0.46864,0.06112,0.02713,0.00215,0.03989,0.18211,0.09299,0.03011,354781.56000
500,0.47285,0.06152,0.02714,0.00216,0.04000,0.18267,0.09605,0.03037,338163.78000
550,0.47587,0.06478,0.02705,0.00216,0.04002,0.18685,0.09179,0.03061,405535.02000
600,0.63913,0.19589,0.03006,0.00216,0.04132,0.20937,0.09116,0.03128,4624560.90000
650,0.71896,0.26217,0.03321,0.00215,0.04233,0.21633,0.09223,0.03211,6494196.72000
700,0.73573,0.28842,0.03210,0.00216,0.04161,0.20889,0.09220,0.03163,7128570.12000
750,0.74233,0.28735,0.03115,0.00216,0.04194,0.21960,0.09193,0.03222,6900722.82000
800,0.75565,0.29693,0.03072,0.00216,0.04208,0.21833,0.09488,0.03202,6827939.22000
850,0.78983,0.35716,0.02885,0.00216,0.04058,0.19771,0.09299,0.03133,7855790.76000
900,0.79270,0.36204,0.02858,0.00216,0.04081,0.19641,0.09735,0.03192,7999168.32000
950,0.75893,0.32159,0.02923,0.00216,0.04141,0.20196,0.09350,0.03297,6966210.90000
1000,0.68901,0.24812,0.02876,0.00216,0.04140,0.20822,0.09220,0.03218,5114077.32000
1050,0.68807,0.24196,0.02938,0.00216,0.04157,0.21082,0.09200,0.03203,5496524.88000
1100,0.61495,0.17607,0.02813,0.00216,0.04104,0.20455,0.09190,0.03206,3469015.14000
1150,0.56668,0.13437,0.02806,0.00216,0.04131,0.20366,0.09135,0.03192,2493087.60000
1200,0.58217,0.14652,0.02795,0.00216,0.04107,0.20281,0.09138,0.03196,2831303.94000
1250,0.55533,0.13006,0.02736,0.00216,0.04029,0.19956,0.09175,0.03173,2143493.76000
1300,0.51661,0.09440,0.02674,0.00216,0.03954,0.19421,0.09181,0.03153,828716.10000
1350,0.64759,0.21784,0.02790,0.00216,0.04068,0.19907,0.09229,0.03241,3981126.96000
1400,0.67298,0.26175,0.02729,0.00216,0.03891,0.17906,0.09361,0.03074,5491852.38000
1450,0.77455,0.35142,0.02839,0.00216,0.03960,0.18704,0.09373,0.03064,7774626.24000
1500,0.81158,0.40076,0.02779,0.00216,0.03871,0.18242,0.09392,0.03053,9101418.36000
1550,0.80663,0.41654,0.02753,0.00216,0.03693,0.16522,0.09246,0.02946,9937097.52000
1600,0.81818,0.43869,0.02847,0.00215,0.03645,0.15670,0.09024,0.02937,10709429.10000
1650,0.80204,0.44234,0.02811,0.00215,0.03554,0.13884,0.09047,0.02865,10966888.02000
1700,0.78271,0.44919,0.02724,0.00216,0.03386,0.11579,0.09032,0.02807,11224708.32000
1750,0.75184,0.44751,0.02556,0.00216,0.03168,0.09198,0.08990,0.02822,11204326.08000
1800,0.75582,0.45396,0.02515,0.00216,0.03122,0.08909,0.08954,0.02914,11241039.96000
1850,0.77211,0.44946,0.02584,0.00216,0.03241,0.10446,0.09005,0.02878,11241015.00000
1900,0.80532,0.45860,0.02708,0.00216,0.03451,0.13068,0.09061,0.02834,11240976.24000
1950,0.83351,0.45219,0.02831,0.00216,0.03658,0.15874,0.09127,0.02941,11028965.28000
2000,0.79832,0.40950,0.02705,0.00216,0.03634,0.16082,0.09226,0.02943,9755091.54000
2050,0.69814,0.31009,0.02674,0.00216,0.03741,0.16578,0.09359,0.02974,6811713.06000
2100,0.63590,0.22447,0.02713,0.00216,0.03933,0.18129,0.09706,0.03124,4533965.76000
2150,0.56465,0.17878,0.02572,0.00216,0.03717,0.15434,0.09500,0.03001,2936297.94000
2200,0.30250,0.03989,0.02136,0.00216,0.02796,0.05891,0.08778,0.02905,432007.56000
2250,0.23852,0.01384,0.02023,0.00215,0.02507,0.03240,0.08563,0.02699,211567.20000
2300,0.23002,0.00565,0.01978,0.00211,0.02451,0.02592,0.08583,0.02363,4294.37500
