frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.47649,0.12335,0.02632,0.00215,0.03563,0.13155,0.09152,0.02807,2842974.48000
50,0.55679,0.15974,0.02807,0.00216,0.03924,0.17085,0.09168,0.03014,3656259.24000
100,0.51158,0.11132,0.02753,0.00215,0.03952,0.17475,0.09191,0.03043,2180549.58000
150,0.50496,0.10127,0.02725,0.00216,0.03957,0.17619,0.09219,0.03056,1941672.24000
200,0.48521,0.08101,0.02678,0.00216,0.03932,0.17653,0.09244,0.03052,1019535.66000
250,0.49521,0.09809,0.02686,0.00215,0.03943,0.17268,0.09204,0.03049,1568301.00000
300,0.48572,0.08945,0.02667,0.00215,0.03911,0.16920,0.09213,0.03039,955470.54000
350,0.48562,0.08129,0.02703,0.00216,0.03969,0.17548,0.09267,0.03040,775589.04000
400,0.47180,0.07150,0.02688,0.00216,0.03949,0.17440,0.09315,0.03059,597380.28000
450,0.46034,0.06107,0.02703,0.00217,0.03923,0.17193,0.09305,0.03000,354781.56000
500,0.45796,0.06153,0.02692,0.00216,0.03924,0.17162,0.09327,0.03009,338163.78000
550,0.46364,0.06483,0.02682,0.00215,0.03927,0.17117,0.09267,0.03022,405535.02000
600,0.61148,0.19585,0.02937,0.00216,0.03987,0.18192,0.09286,0.03095,4624560.90000
650,0.68619,0.26207,0.03236,0.00216,0.04047,0.18775,0.09423,0.03178,6494196.72000
700,0.71408,0.28882,0.03134,0.00216,0.04016,0.18471,0.09439,0.03140,7128570.12000
750,0.71052,0.28717,0.03030,0.00216,0.04035,0.18860,0.09422,0.03189,6900722.82000
800,0.71969,0.29645,0.02992,0.00215,0.04040,0.18660,0.09377,0.03186,6827939.22000
850,0.76828,0.35780,0.02838,0.00216,0.03963,0.17737,0.09404,0.03124,7855790.76000
900,0.78491,0.36517,0.02814,0.00216,0.03987,0.18724,0.09527,0.03184,7999168.32000
950,0.74370,0.31815,0.02866,0.00215,0.04049,0.18914,0.09517,0.03203,6966210.90000
1000,0.65507,0.24876,0.02815,0.00216,0.04013,0.17755,0.09385,0.03183,5114077.32000
1050,0.65627,0.24228,0.02872,0.00216,0.04013,0.17983,0.09379,0.03190,5496524.88000
1100,0.58161,0.17512,0.02752,0.00215,0.03977,0.17908,0.09337,0.03172,3469015.14000
1150,0.54177,0.13430,0.02718,0.00216,0.03969,0.17660,0.09302,0.03146,2493087.60000
1200,0.55112,0.14518,0.02731,0.00215,0.03981,0.17599,0.09310,0.03150,2831303.94000
1250,0.53633,0.12963,0.02707,0.00216,0.03950,0.17383,0.09352,0.03153,2143493.76000
1300,0.49605,0.09450,0.02665,0.00216,0.03908,0.16920,0.09340,0.03138,828716.10000
1350,0.62585,0.21937,0.02755,0.00215,0.03972,0.17590,0.09375,0.03177,3981126.96000
1400,0.65644,0.26120,0.02687,0.00216,0.03818,0.16793,0.09466,0.03040,5491852.38000
1450,0.75142,0.34830,0.02788,0.00216,0.03864,0.17551,0.09475,0.03047,7774626.24000
1500,0.79436,0.39831,0.02731,0.00216,0.03781,0.17135,0.09464,0.03028,9101418.36000
1550,0.79849,0.41697,0.02718,0.00216,0.03624,0.15559,0.09377,0.02892,9937097.52000
1600,0.81032,0.43686,0.02826,0.00216,0.03617,0.14742,0.09283,0.02842,10709429.10000
1650,0.79481,0.44217,0.02801,0.00217,0.03528,0.12683,0.09249,0.02864,10966888.02000
1700,0.77603,0.44986,0.02707,0.00215,0.03360,0.10559,0.09154,0.02799,11224708.32000
1750,0.74397,0.44623,0.02539,0.00216,0.03138,0.08563,0.08995,0.02798,11204326.08000
1800,0.74865,0.44891,0.02499,0.00215,0.03086,0.08137,0.09237,0.02911,11241039.96000
1850,0.75357,0.44790,0.02560,0.00216,0.03201,0.09384,0.09045,0.02862,11241015.00000
1900,0.78936,0.45369,0.02683,0.00215,0.03406,0.11712,0.09183,0.02786,11240976.24000
1950,0.81674,0.45033,0.02804,0.00215,0.03608,0.14352,0.09275,0.02859,11028965.28000
2000,0.78401,0.41109,0.02672,0.00216,0.03578,0.15088,0.09351,0.02852,9755091.54000
2050,0.68886,0.30242,0.02639,0.00215,0.03966,0.15501,0.09412,0.02938,6811713.06000
2100,0.61943,0.22394,0.02679,0.00215,0.03869,0.16667,0.09471,0.03095,4533965.76000
2150,0.55071,0.17805,0.02557,0.00215,0.03690,0.14956,0.09521,0.02993,2936297.94000
2200,0.29958,0.04014,0.02139,0.00215,0.02801,0.05776,0.08769,0.02935,432007.56000
2250,0.23826,0.01392,0.02025,0.00214,0.02510,0.03147,0.08558,0.02742,211567.20000
2300,0.21896,0.00559,0.01980,0.00214,0.02454,0.02504,0.08576,0.02343,4294.37500
