frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34359,0.06730,0.14574,0.08761,0.02912,2842974.48000
50,0.42080,0.08762,0.19898,0.08947,0.03105,3656259.24000
100,0.36716,0.05859,0.17606,0.08728,0.03150,2180549.58000
150,0.36244,0.05708,0.17094,0.08659,0.03136,1941672.24000
200,0.34302,0.04465,0.16336,0.08907,0.03200,1019535.66000
250,0.34041,0.05150,0.15733,0.08660,0.03144,1568301.00000
300,0.30310,0.04133,0.13035,0.08627,0.03130,955470.54000
350,0.33475,0.04405,0.15856,0.08645,0.03148,775589.04000
400,0.32801,0.03473,0.16119,0.08666,0.03203,597380.28000
450,0.29917,0.02316,0.14345,0.08653,0.03217,354781.56000
500,0.29820,0.02263,0.14328,0.08657,0.03227,338163.78000
550,0.29388,0.02633,0.13580,0.08645,0.03189,405535.02000
600,0.49184,0.12255,0.23389,0.08983,0.03181,4624560.90000
650,0.59989,0.17276,0.28755,0.08981,0.03266,6494196.72000
700,0.63040,0.19217,0.29950,0.08961,0.03214,7128570.12000
750,0.62510,0.19744,0.28572,0.08950,0.03255,6900722.82000
800,0.65778,0.21186,0.30389,0.09458,0.03289,6827939.22000
850,0.74476,0.25661,0.34844,0.08756,0.03246,7855790.76000
900,0.80367,0.26447,0.39727,0.08915,0.03329,7999168.32000
950,0.70577,0.21981,0.34694,0.08874,0.03348,6966210.90000
1000,0.54528,0.15486,0.25280,0.08768,0.03276,5114077.32000
1050,0.55027,0.15484,0.25720,0.08880,0.03297,5496524.88000
1100,0.45855,0.10536,0.21714,0.08870,0.03264,3469015.14000
1150,0.41623,0.07824,0.19695,0.08740,0.03267,2493087.60000
1200,0.42538,0.08333,0.20581,0.08724,0.03240,2831303.94000
1250,0.38067,0.07197,0.17348,0.08724,0.03249,2143493.76000
1300,0.29866,0.03537,0.13004,0.08677,0.03279,828716.10000
1350,0.50837,0.13507,0.23712,0.08718,0.03298,3981126.96000
1400,0.64708,0.17975,0.32535,0.08885,0.03208,5491852.38000
1450,0.80033,0.25321,0.41120,0.08997,0.03209,7774626.24000
1500,0.89738,0.30622,0.45586,0.08961,0.03207,9101418.36000
1550,0.91496,0.33479,0.44416,0.08824,0.03065,9937097.52000
1600,0.92042,0.35651,0.42703,0.08775,0.02997,10709429.10000
1650,0.91413,0.36125,0.41840,0.08801,0.02947,10966888.02000
1700,0.91230,0.37622,0.40593,0.08771,0.02884,11224708.32000
1750,0.90392,0.37295,0.39983,0.08681,0.02768,11204326.08000
1800,0.92659,0.39309,0.40247,0.08657,0.02770,11241039.96000
1850,0.91471,0.38125,0.40427,0.08713,0.02797,11241015.00000
1900,0.93839,0.37591,0.42550,0.08731,0.02892,11240976.24000
1950,0.94012,0.36238,0.44334,0.08779,0.02984,11028965.28000
2000,0.86613,0.30801,0.42198,0.08810,0.03023,9755091.54000
2050,0.68824,0.21246,0.33919,0.08826,0.03105,6811713.06000
2100,0.54421,0.13792,0.26703,0.09123,0.03293,4533965.76000
2150,0.44846,0.09645,0.21706,0.08717,0.03153,2936297.94000
2200,0.18976,0.01752,0.04186,0.08576,0.02830,432007.56000
2250,0.14665,0.00902,0.01263,0.08565,0.02603,211567.20000
2300,0.13205,0.00344,0.00682,0.08551,0.02322,4294.37500
