frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.51141,0.12351,0.02766,0.00217,0.03793,0.16481,0.09017,0.02884,2842974.48000
50,0.60090,0.15972,0.02962,0.00216,0.04210,0.21118,0.09004,0.03082,3656259.24000
100,0.56201,0.11183,0.02855,0.00216,0.04132,0.21730,0.09002,0.03117,2180549.58000
150,0.54703,0.10126,0.02815,0.00216,0.04120,0.21981,0.09009,0.03136,1941672.24000
200,0.52156,0.08152,0.02743,0.00217,0.04378,0.20927,0.09073,0.03124,1019535.66000
250,0.53911,0.09837,0.02752,0.00216,0.04074,0.21665,0.09020,0.03108,1568301.00000
300,0.51755,0.08961,0.02689,0.00217,0.03986,0.20574,0.09016,0.03072,955470.54000
350,0.52106,0.08150,0.02760,0.00217,0.04072,0.21569,0.09005,0.03088,775589.04000
400,0.51194,0.07152,0.02748,0.00217,0.04067,0.21608,0.09038,0.03107,597380.28000
450,0.49099,0.06123,0.02727,0.00216,0.04005,0.20702,0.09077,0.03019,354781.56000
500,0.49608,0.06154,0.02729,0.00216,0.04017,0.20552,0.09116,0.03038,338163.78000
550,0.49609,0.06472,0.02712,0.00217,0.04015,0.20539,0.09335,0.03064,405535.02000
600,0.66251,0.19608,0.03029,0.00217,0.04172,0.23084,0.09054,0.03147,4624560.90000
650,0.74047,0.26213,0.03362,0.00217,0.04309,0.23971,0.09154,0.03217,6494196.72000
700,0.75121,0.28870,0.03249,0.00217,0.04239,0.22619,0.09172,0.03179,7128570.12000
750,0.76093,0.28749,0.03150,0.00216,0.04256,0.23746,0.09139,0.03255,6900722.82000
800,0.77429,0.29744,0.03120,0.00217,0.04296,0.23811,0.09129,0.03235,6827939.22000
850,0.80590,0.35800,0.02912,0.00216,0.04108,0.21279,0.09250,0.03140,7855790.76000
900,0.82656,0.36241,0.02890,0.00217,0.04133,0.22673,0.09276,0.03196,7999168.32000
950,0.78664,0.32407,0.02959,0.00217,0.04206,0.23124,0.09238,0.03227,6966210.90000
1000,0.70390,0.24809,0.02908,0.00217,0.04198,0.22692,0.09138,0.03207,5114077.32000
1050,0.70876,0.24160,0.02975,0.00216,0.04218,0.23399,0.09143,0.03212,5496524.88000
1100,0.63182,0.17672,0.02841,0.00217,0.04139,0.21922,0.09132,0.03248,3469015.14000
1150,0.57951,0.13451,0.02830,0.00217,0.04163,0.21690,0.09081,0.03212,2493087.60000
1200,0.60358,0.14641,0.02821,0.00217,0.04147,0.22063,0.09091,0.03223,2831303.94000
1250,0.57764,0.12997,0.02758,0.00216,0.04061,0.22099,0.09116,0.03205,2143493.76000
1300,0.51999,0.09445,0.02683,0.00217,0.03974,0.20020,0.09143,0.03170,828716.10000
1350,0.66575,0.21674,0.02818,0.00217,0.04103,0.21796,0.09148,0.03206,3981126.96000
1400,0.69378,0.26145,0.02746,0.00217,0.03923,0.20440,0.09241,0.03070,5491852.38000
1450,0.79578,0.34951,0.02860,0.00217,0.03994,0.21470,0.09201,0.03086,7774626.24000
1500,0.83787,0.39809,0.02800,0.00218,0.03901,0.20971,0.09199,0.03070,9101418.36000
1550,0.83624,0.41628,0.02763,0.00217,0.03726,0.19491,0.09178,0.02957,9937097.52000
1600,0.83536,0.43686,0.02849,0.00217,0.03663,0.17559,0.09028,0.02905,10709429.10000
1650,0.83063,0.44617,0.02818,0.00217,0.03569,0.16116,0.09003,0.02864,10966888.02000
1700,0.80975,0.45292,0.02726,0.00217,0.03398,0.13962,0.08963,0.02816,11224708.32000
1750,0.77147,0.44686,0.02559,0.00217,0.03172,0.11507,0.08913,0.02838,11204326.08000
1800,0.77571,0.45663,0.02520,0.00217,0.03130,0.10922,0.08895,0.02909,11241039.96000
1850,0.78703,0.44886,0.02586,0.00216,0.03249,0.12443,0.08948,0.02858,11241015.00000
1900,0.83123,0.45762,0.02714,0.00217,0.03460,0.15011,0.09001,0.02828,11240976.24000
1950,0.85386,0.45732,0.02841,0.00217,0.03670,0.17291,0.09055,0.02929,11028965.28000
2000,0.81474,0.40854,0.02712,0.00217,0.03647,0.18325,0.09153,0.02931,9755091.54000
2050,0.72288,0.30401,0.02687,0.00216,0.03760,0.18698,0.09201,0.02984,6811713.06000
2100,0.66080,0.22408,0.02733,0.00217,0.03949,0.20771,0.09231,0.03117,4533965.76000
2150,0.58109,0.17799,0.02583,0.00217,0.03731,0.17752,0.09357,0.03019,2936297.94000
2200,0.30608,0.03995,0.02136,0.00217,0.02801,0.06540,0.08743,0.02933,432007.56000
2250,0.24657,0.01408,0.02030,0.00217,0.02517,0.03858,0.08560,0.02783,211567.20000
2300,0.22824,0.00573,0.01983,0.00217,0.02458,0.03401,0.08584,0.02350,4294.37500
