frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.57746,0.16606,0.02792,0.00224,0.03741,0.17000,0.09722,0.04298,2842974.48000
50,0.70096,0.21393,0.03029,0.00224,0.04125,0.22806,0.09713,0.04812,3656259.24000
100,0.63191,0.14981,0.02915,0.00225,0.04085,0.22838,0.09744,0.04875,2180549.58000
150,0.53806,0.10786,0.02788,0.00217,0.04064,0.19403,0.09238,0.03426,1941672.24000
200,0.50406,0.08261,0.02706,0.00216,0.04119,0.18929,0.09246,0.03204,1019535.66000
250,0.51256,0.09842,0.02716,0.00216,0.04030,0.18941,0.09156,0.03085,1568301.00000
300,0.49460,0.08945,0.02676,0.00215,0.03974,0.17844,0.09182,0.03063,955470.54000
350,0.49531,0.08154,0.02734,0.00216,0.04034,0.18560,0.09193,0.03063,775589.04000
400,0.48640,0.07113,0.02718,0.00216,0.04024,0.18404,0.09252,0.03081,597380.28000
450,0.47171,0.06100,0.02708,0.00215,0.03975,0.18338,0.09261,0.03010,354781.56000
500,0.47275,0.06150,0.02703,0.00216,0.03989,0.18371,0.09283,0.03018,338163.78000
550,0.47052,0.06463,0.02697,0.00216,0.03990,0.18157,0.09214,0.03055,405535.02000
600,0.62399,0.19567,0.02976,0.00215,0.04080,0.19320,0.09196,0.03132,4624560.90000
650,0.69887,0.26235,0.03298,0.00216,0.04179,0.19840,0.09385,0.03188,6494196.72000
700,0.71661,0.28914,0.03199,0.00216,0.04142,0.19070,0.09396,0.03147,7128570.12000
750,0.73188,0.28736,0.03107,0.00215,0.04177,0.20503,0.09345,0.03211,6900722.82000
800,0.73706,0.29645,0.03064,0.00216,0.04204,0.20743,0.09338,0.03202,6827939.22000
850,0.77893,0.35748,0.02887,0.00216,0.04069,0.18726,0.09623,0.03120,7855790.76000
900,0.79565,0.36215,0.02864,0.00216,0.04085,0.19409,0.09785,0.03190,7999168.32000
950,0.74829,0.31781,0.02930,0.00216,0.04157,0.19747,0.09445,0.03230,6966210.90000
1000,0.68079,0.25130,0.02876,0.00216,0.04140,0.19473,0.09300,0.03204,5114077.32000
1050,0.66685,0.24100,0.02925,0.00216,0.04145,0.19477,0.09326,0.03192,5496524.88000
1100,0.60322,0.17560,0.02800,0.00216,0.04081,0.19102,0.09257,0.03235,3469015.14000
1150,0.55667,0.13459,0.02802,0.00216,0.04129,0.19039,0.09235,0.03184,2493087.60000
1200,0.56651,0.14582,0.02794,0.00216,0.04104,0.19208,0.09226,0.03182,2831303.94000
1250,0.55121,0.13006,0.02733,0.00216,0.04026,0.19003,0.09246,0.03192,2143493.76000
1300,0.50362,0.09467,0.02676,0.00216,0.03961,0.18334,0.09219,0.03158,828716.10000
1350,0.64253,0.21694,0.02786,0.00216,0.04061,0.19244,0.09294,0.03201,3981126.96000
1400,0.67022,0.26124,0.02726,0.00216,0.03888,0.17977,0.09393,0.03066,5491852.38000
1450,0.76291,0.34822,0.02831,0.00215,0.03944,0.18283,0.09456,0.03070,7774626.24000
1500,0.80289,0.39513,0.02768,0.00216,0.03846,0.18149,0.09403,0.03054,9101418.36000
1550,0.81345,0.41790,0.02736,0.00216,0.03658,0.16320,0.09593,0.02915,9937097.52000
1600,0.80944,0.43647,0.02840,0.00216,0.03630,0.14978,0.09215,0.02834,10709429.10000
1650,0.79905,0.44126,0.03078,0.00215,0.03524,0.13444,0.09136,0.02801,10966888.02000
1700,0.77800,0.45451,0.02710,0.00216,0.03361,0.10893,0.09066,0.02783,11224708.32000
1750,0.74887,0.44871,0.02544,0.00215,0.03138,0.08830,0.08966,0.02799,11204326.08000
1800,0.75107,0.45207,0.02505,0.00216,0.03091,0.08363,0.08942,0.02905,11241039.96000
1850,0.76294,0.45154,0.02565,0.00217,0.03209,0.09735,0.09021,0.02857,11241015.00000
1900,0.79088,0.45082,0.02689,0.00215,0.03419,0.12144,0.09141,0.02794,11240976.24000
1950,0.82618,0.45138,0.02820,0.00217,0.03635,0.14880,0.09263,0.02867,11028965.28000
2000,0.79044,0.41223,0.02694,0.00216,0.03614,0.15488,0.09316,0.02868,9755091.54000
2050,0.69066,0.30361,0.02667,0.00216,0.03733,0.16311,0.09369,0.02968,6811713.06000
2100,0.62490,0.22423,0.02713,0.00216,0.03929,0.17413,0.09466,0.03110,4533965.76000
2150,0.55758,0.17850,0.02568,0.00216,0.03725,0.15364,0.09497,0.02985,2936297.94000
2200,0.30200,0.04008,0.02134,0.00216,0.02794,0.05820,0.08785,0.02940,432007.56000
2250,0.23933,0.01405,0.02025,0.00216,0.02510,0.03178,0.08563,0.02763,211567.20000
2300,0.21995,0.00596,0.01981,0.00214,0.02450,0.02530,0.08580,0.02344,4294.37500
