frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.39426,0.09712,0.15432,0.08854,0.03991,2842974.48000
50,0.52801,0.13881,0.23033,0.09654,0.04760,3656259.24000
100,0.43077,0.08649,0.18575,0.09105,0.04855,2180549.58000
150,0.40653,0.08156,0.17304,0.08878,0.04846,1941672.24000
200,0.34990,0.04533,0.16389,0.08626,0.03229,1019535.66000
250,0.33816,0.05133,0.15588,0.08616,0.03127,1568301.00000
300,0.30280,0.04095,0.13049,0.08583,0.03115,955470.54000
350,0.33351,0.04383,0.15811,0.08601,0.03132,775589.04000
400,0.32660,0.03463,0.16037,0.08623,0.03183,597380.28000
450,0.29759,0.02295,0.14299,0.08620,0.03199,354781.56000
500,0.29706,0.02262,0.14280,0.08622,0.03201,338163.78000
550,0.29275,0.02633,0.13538,0.08611,0.03157,405535.02000
600,0.48791,0.12225,0.23045,0.08955,0.03172,4624560.90000
650,0.60591,0.17528,0.28788,0.08979,0.03263,6494196.72000
700,0.62565,0.19226,0.29762,0.08950,0.03206,7128570.12000
750,0.62117,0.19760,0.28483,0.08939,0.03248,6900722.82000
800,0.65894,0.21189,0.30402,0.08905,0.03291,6827939.22000
850,0.73897,0.25655,0.34849,0.08746,0.03236,7855790.76000
900,0.79985,0.26410,0.39648,0.08901,0.03338,7999168.32000
950,0.70476,0.22270,0.34593,0.08863,0.03343,6966210.90000
1000,0.54745,0.15459,0.25314,0.08767,0.03282,5114077.32000
1050,0.55079,0.15412,0.25816,0.08872,0.03302,5496524.88000
1100,0.46305,0.10487,0.21698,0.09131,0.03245,3469015.14000
1150,0.40712,0.07725,0.19661,0.08721,0.03227,2493087.60000
1200,0.42396,0.08324,0.20431,0.08718,0.03232,2831303.94000
1250,0.38082,0.07202,0.17353,0.08710,0.03234,2143493.76000
1300,0.30247,0.03515,0.12987,0.08676,0.03258,828716.10000
1350,0.50479,0.13442,0.23607,0.08717,0.03288,3981126.96000
1400,0.64696,0.18053,0.32944,0.08872,0.03193,5491852.38000
1450,0.79753,0.25301,0.40302,0.09269,0.03210,7774626.24000
1500,0.89034,0.30597,0.44536,0.08941,0.03211,9101418.36000
1550,0.90751,0.33842,0.43406,0.08801,0.03060,9937097.52000
1600,0.92621,0.35982,0.43125,0.08770,0.02994,10709429.10000
1650,0.91267,0.36680,0.41218,0.08787,0.02934,10966888.02000
1700,0.91183,0.37068,0.40783,0.08772,0.02879,11224708.32000
1750,0.90550,0.37918,0.39531,0.08675,0.02753,11204326.08000
1800,0.92205,0.38430,0.40960,0.08667,0.02774,11241039.96000
1850,0.91924,0.38142,0.40606,0.08713,0.02796,11241015.00000
1900,0.93504,0.37572,0.42370,0.08725,0.02890,11240976.24000
1950,0.93925,0.36398,0.43878,0.08742,0.02975,11028965.28000
2000,0.86313,0.30733,0.41842,0.08744,0.03009,9755091.54000
2050,0.68764,0.21163,0.34274,0.08813,0.03096,6811713.06000
2100,0.54609,0.13949,0.26657,0.08821,0.03295,4533965.76000
2150,0.44835,0.09673,0.21660,0.08687,0.03147,2936297.94000
2200,0.19093,0.01739,0.04181,0.08580,0.02823,432007.56000
2250,0.14621,0.00889,0.01254,0.08547,0.02601,211567.20000
2300,0.13213,0.00336,0.00673,0.08541,0.02319,4294.37500
