frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34333,0.06712,0.14557,0.08769,0.02915,2842974.48000
50,0.42152,0.08738,0.19748,0.08911,0.03089,3656259.24000
100,0.36843,0.05831,0.17640,0.08744,0.03161,2180549.58000
150,0.35972,0.05715,0.17049,0.08646,0.03136,1941672.24000
200,0.33995,0.04478,0.16343,0.08617,0.03198,1019535.66000
250,0.34773,0.05118,0.16122,0.08654,0.03148,1568301.00000
300,0.30010,0.04132,0.12761,0.08599,0.03122,955470.54000
350,0.33229,0.04383,0.15673,0.08632,0.03158,775589.04000
400,0.32722,0.03468,0.16030,0.08655,0.03189,597380.28000
450,0.30160,0.02283,0.14342,0.08649,0.03205,354781.56000
500,0.29806,0.02257,0.14343,0.08650,0.03212,338163.78000
550,0.29437,0.02630,0.13603,0.08637,0.03179,405535.02000
600,0.49209,0.12464,0.23043,0.08976,0.03177,4624560.90000
650,0.60300,0.17333,0.29091,0.08985,0.03257,6494196.72000
700,0.62783,0.19214,0.29991,0.08953,0.03205,7128570.12000
750,0.62192,0.19741,0.28560,0.08940,0.03248,6900722.82000
800,0.65396,0.21227,0.30343,0.08893,0.03283,6827939.22000
850,0.74014,0.25659,0.34974,0.08757,0.03242,7855790.76000
900,0.80660,0.26448,0.39998,0.08903,0.03329,7999168.32000
950,0.70888,0.21952,0.34814,0.08869,0.03348,6966210.90000
1000,0.54520,0.15489,0.25339,0.08761,0.03277,5114077.32000
1050,0.54868,0.15512,0.25691,0.08873,0.03292,5496524.88000
1100,0.45903,0.10488,0.21637,0.08839,0.03249,3469015.14000
1150,0.40639,0.07743,0.19573,0.08722,0.03228,2493087.60000
1200,0.43104,0.08339,0.20853,0.08997,0.03231,2831303.94000
1250,0.38103,0.07200,0.17299,0.08967,0.03245,2143493.76000
1300,0.29889,0.03509,0.13063,0.08663,0.03266,828716.10000
1350,0.52034,0.13485,0.23555,0.08716,0.03293,3981126.96000
1400,0.64591,0.17980,0.32856,0.08864,0.03198,5491852.38000
1450,0.80118,0.25294,0.40697,0.08986,0.03212,7774626.24000
1500,0.89037,0.30591,0.44909,0.08936,0.03222,9101418.36000
1550,0.90699,0.33498,0.43329,0.08804,0.03064,9937097.52000
1600,0.92653,0.35653,0.43320,0.08764,0.02997,10709429.10000
1650,0.91430,0.36400,0.41305,0.08787,0.02946,10966888.02000
1700,0.91160,0.37662,0.40442,0.08773,0.02885,11224708.32000
1750,0.90264,0.37272,0.39862,0.08679,0.02766,11204326.08000
1800,0.91935,0.38726,0.40114,0.08650,0.02769,11241039.96000
1850,0.92226,0.38143,0.40838,0.08712,0.02811,11241015.00000
1900,0.94052,0.37607,0.42710,0.08727,0.02891,11240976.24000
1950,0.94227,0.36542,0.43995,0.08757,0.02982,11028965.28000
2000,0.86424,0.30830,0.41885,0.08761,0.03008,9755091.54000
2050,0.68977,0.20896,0.33875,0.08816,0.03108,6811713.06000
2100,0.54387,0.13842,0.26680,0.08835,0.03301,4533965.76000
2150,0.44983,0.09654,0.21768,0.08730,0.03155,2936297.94000
2200,0.18999,0.01740,0.04186,0.08589,0.02831,432007.56000
2250,0.14672,0.00907,0.01261,0.08563,0.02599,211567.20000
2300,0.13261,0.00345,0.00680,0.08559,0.02340,4294.37500
