frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34526,0.06715,0.14846,0.08732,0.02871,2842974.48000
50,0.42017,0.08728,0.19914,0.08909,0.03096,3656259.24000
100,0.36846,0.05839,0.17661,0.08735,0.03146,2180549.58000
150,0.36298,0.05697,0.17109,0.08656,0.03128,1941672.24000
200,0.34000,0.04468,0.16272,0.08623,0.03180,1019535.66000
250,0.33989,0.05138,0.15767,0.08619,0.03126,1568301.00000
300,0.29920,0.04113,0.12726,0.08580,0.03102,955470.54000
350,0.33210,0.04377,0.15603,0.08604,0.03128,775589.04000
400,0.32600,0.03454,0.15977,0.08630,0.03179,597380.28000
450,0.29778,0.02302,0.14300,0.08624,0.03185,354781.56000
500,0.29688,0.02254,0.14280,0.08627,0.03190,338163.78000
550,0.29281,0.02633,0.13534,0.08618,0.03162,405535.02000
600,0.49016,0.12256,0.23050,0.08959,0.03170,4624560.90000
650,0.59968,0.17246,0.28728,0.08978,0.03256,6494196.72000
700,0.63108,0.19206,0.29772,0.09246,0.03201,7128570.12000
750,0.61867,0.19763,0.28522,0.08943,0.03250,6900722.82000
800,0.65744,0.21199,0.30680,0.08900,0.03286,6827939.22000
850,0.74030,0.25652,0.34696,0.08759,0.03248,7855790.76000
900,0.80324,0.26732,0.39743,0.08908,0.03326,7999168.32000
950,0.71058,0.22020,0.34840,0.08877,0.03344,6966210.90000
1000,0.54590,0.15491,0.25351,0.08766,0.03275,5114077.32000
1050,0.55718,0.15505,0.26560,0.08882,0.03299,5496524.88000
1100,0.45835,0.10502,0.21671,0.08903,0.03254,3469015.14000
1150,0.41058,0.07814,0.19675,0.08722,0.03225,2493087.60000
1200,0.42566,0.08332,0.20578,0.08725,0.03216,2831303.94000
1250,0.37962,0.07195,0.17363,0.08718,0.03235,2143493.76000
1300,0.30121,0.03510,0.12982,0.08703,0.03258,828716.10000
1350,0.50755,0.13482,0.23561,0.08722,0.03287,3981126.96000
1400,0.64372,0.17972,0.32745,0.08874,0.03192,5491852.38000
1450,0.80306,0.25318,0.41077,0.08997,0.03208,7774626.24000
1500,0.89809,0.30604,0.45333,0.08952,0.03200,9101418.36000
1550,0.91006,0.34100,0.43375,0.08810,0.03056,9937097.52000
1600,0.91905,0.35686,0.43082,0.08771,0.02990,10709429.10000
1650,0.91003,0.36398,0.41514,0.08789,0.02937,10966888.02000
1700,0.91803,0.37337,0.41147,0.08761,0.02884,11224708.32000
1750,0.90300,0.37266,0.39689,0.08676,0.02761,11204326.08000
1800,0.91753,0.38425,0.40247,0.08656,0.02767,11241039.96000
1850,0.92369,0.38142,0.41038,0.08719,0.02792,11241015.00000
1900,0.93127,0.37578,0.42565,0.08730,0.02891,11240976.24000
1950,0.94188,0.36507,0.44091,0.08771,0.02984,11028965.28000
2000,0.86477,0.31097,0.41834,0.08746,0.02997,9755091.54000
2050,0.68273,0.20812,0.34165,0.08797,0.03100,6811713.06000
2100,0.54222,0.13739,0.26656,0.08817,0.03284,4533965.76000
2150,0.45003,0.09649,0.21709,0.08702,0.03141,2936297.94000
2200,0.19276,0.01735,0.04183,0.08588,0.02816,432007.56000
2250,0.14624,0.00894,0.01256,0.08554,0.02583,211567.20000
2300,0.13248,0.00356,0.00676,0.08540,0.02314,4294.37500
