frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.48784,0.12331,0.02737,0.00217,0.03757,0.14486,0.09119,0.02870,2842974.48000
50,0.58530,0.15998,0.02932,0.00217,0.04164,0.19072,0.09061,0.03094,3656259.24000
100,0.53692,0.11267,0.02824,0.00217,0.04097,0.19421,0.09042,0.03100,2180549.58000
150,0.52952,0.10167,0.02787,0.00217,0.04152,0.19780,0.09065,0.03121,1941672.24000
200,0.49981,0.08152,0.02736,0.00217,0.04056,0.19331,0.09100,0.03094,1019535.66000
250,0.52011,0.09832,0.02740,0.00217,0.04062,0.19138,0.09085,0.03072,1568301.00000
300,0.49846,0.08963,0.02685,0.00217,0.03985,0.18568,0.09100,0.03063,955470.54000
350,0.49718,0.08139,0.02741,0.00217,0.04044,0.19080,0.09145,0.03072,775589.04000
400,0.48673,0.07131,0.02726,0.00218,0.04043,0.18700,0.09183,0.03085,597380.28000
450,0.46813,0.06102,0.02717,0.00217,0.03987,0.18195,0.09325,0.03015,354781.56000
500,0.47031,0.06142,0.02714,0.00217,0.04002,0.18000,0.09334,0.03025,338163.78000
550,0.47661,0.06464,0.02703,0.00218,0.04000,0.18490,0.09171,0.03050,405535.02000
600,0.63275,0.19556,0.03008,0.00217,0.04145,0.20197,0.09128,0.03141,4624560.90000
650,0.71172,0.26196,0.03339,0.00217,0.04258,0.20810,0.09269,0.03202,6494196.72000
700,0.72612,0.28895,0.03231,0.00218,0.04204,0.20098,0.09279,0.03179,7128570.12000
750,0.73869,0.28721,0.03137,0.00217,0.04236,0.21277,0.09219,0.03229,6900722.82000
800,0.74848,0.29735,0.03110,0.00217,0.04275,0.21282,0.09209,0.03214,6827939.22000
850,0.78225,0.35746,0.02906,0.00218,0.04096,0.19293,0.09282,0.03120,7855790.76000
900,0.81099,0.36186,0.02884,0.00217,0.04115,0.20779,0.09363,0.03187,7999168.32000
950,0.76808,0.31793,0.02949,0.00217,0.04188,0.20966,0.09315,0.03235,6966210.90000
1000,0.69052,0.24806,0.02902,0.00217,0.04178,0.20587,0.09215,0.03202,5114077.32000
1050,0.68427,0.24101,0.02959,0.00217,0.04200,0.20721,0.09217,0.03202,5496524.88000
1100,0.60719,0.17508,0.02830,0.00217,0.04124,0.20010,0.09184,0.03230,3469015.14000
1150,0.57009,0.13456,0.02811,0.00218,0.04136,0.20465,0.09120,0.03201,2493087.60000
1200,0.58112,0.14584,0.02812,0.00218,0.04130,0.20206,0.09131,0.03212,2831303.94000
1250,0.56362,0.13076,0.02756,0.00218,0.04060,0.19982,0.09146,0.03212,2143493.76000
1300,0.51337,0.09439,0.02682,0.00217,0.03981,0.19488,0.09117,0.03158,828716.10000
1350,0.65273,0.21706,0.02798,0.00218,0.04087,0.20638,0.09191,0.03185,3981126.96000
1400,0.68483,0.26105,0.02739,0.00217,0.03911,0.18874,0.09285,0.03075,5491852.38000
1450,0.77334,0.34820,0.02850,0.00218,0.03985,0.19510,0.09276,0.03080,7774626.24000
1500,0.81376,0.39493,0.02793,0.00217,0.03891,0.19002,0.09285,0.03077,9101418.36000
1550,0.81512,0.41707,0.02754,0.00218,0.03701,0.17069,0.09227,0.02943,9937097.52000
1600,0.81675,0.44092,0.02851,0.00218,0.03657,0.15415,0.09203,0.02853,10709429.10000
1650,0.80037,0.44565,0.02810,0.00218,0.03554,0.13303,0.09158,0.02823,10966888.02000
1700,0.78194,0.45264,0.02719,0.00218,0.03384,0.11132,0.09073,0.02791,11224708.32000
1750,0.75303,0.45015,0.02553,0.00217,0.03161,0.09012,0.08981,0.02813,11204326.08000
1800,0.75248,0.45012,0.02514,0.00217,0.03117,0.08587,0.08958,0.02905,11241039.96000
1850,0.76655,0.45484,0.02579,0.00217,0.03240,0.09907,0.09036,0.02865,11241015.00000
1900,0.80002,0.45203,0.02703,0.00217,0.03452,0.12642,0.09137,0.02813,11240976.24000
1950,0.83545,0.45418,0.02829,0.00218,0.03658,0.15334,0.09204,0.02881,11028965.28000
2000,0.79503,0.41207,0.02705,0.00217,0.03644,0.16089,0.09213,0.02903,9755091.54000
2050,0.70074,0.30360,0.02678,0.00218,0.03757,0.17030,0.09261,0.02972,6811713.06000
2100,0.64197,0.22510,0.02724,0.00217,0.03953,0.18802,0.09329,0.03101,4533965.76000
2150,0.57318,0.17827,0.02588,0.00217,0.03727,0.16628,0.09374,0.03010,2936297.94000
2200,0.30122,0.03994,0.02134,0.00217,0.02795,0.06058,0.08731,0.02942,432007.56000
2250,0.23862,0.01394,0.02020,0.00217,0.02501,0.03234,0.08516,0.02777,211567.20000
2300,0.21937,0.00560,0.01976,0.00216,0.02447,0.02592,0.08545,0.02352,4294.37500
