frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34329,0.06696,0.14575,0.08753,0.02901,2842974.48000
50,0.42118,0.08741,0.19918,0.08947,0.03113,3656259.24000
100,0.36681,0.05834,0.17585,0.08730,0.03152,2180549.58000
150,0.36326,0.05712,0.17170,0.08661,0.03131,1941672.24000
200,0.34311,0.04466,0.16352,0.08619,0.03198,1019535.66000
250,0.34008,0.05132,0.15700,0.08635,0.03140,1568301.00000
300,0.30256,0.04122,0.13059,0.08592,0.03099,955470.54000
350,0.33745,0.04366,0.15946,0.08639,0.03145,775589.04000
400,0.32768,0.03464,0.16085,0.08662,0.03189,597380.28000
450,0.29832,0.02275,0.14343,0.08655,0.03202,354781.56000
500,0.29809,0.02249,0.14334,0.08661,0.03213,338163.78000
550,0.29507,0.02623,0.13597,0.08643,0.03170,405535.02000
600,0.49085,0.12348,0.23096,0.08983,0.03175,4624560.90000
650,0.60302,0.17265,0.28827,0.08983,0.03262,6494196.72000
700,0.63170,0.19211,0.30061,0.08956,0.03209,7128570.12000
750,0.61898,0.19720,0.28584,0.08946,0.03254,6900722.82000
800,0.66191,0.21287,0.30432,0.08898,0.03294,6827939.22000
850,0.74044,0.25648,0.34840,0.08750,0.03237,7855790.76000
900,0.79995,0.26403,0.39651,0.09192,0.03328,7999168.32000
950,0.70939,0.21953,0.34893,0.08864,0.03389,6966210.90000
1000,0.54285,0.15461,0.25237,0.08763,0.03276,5114077.32000
1050,0.54993,0.15394,0.25737,0.08871,0.03301,5496524.88000
1100,0.45699,0.10515,0.21678,0.08842,0.03240,3469015.14000
1150,0.41024,0.07777,0.19647,0.08719,0.03233,2493087.60000
1200,0.42477,0.08328,0.20599,0.08720,0.03229,2831303.94000
1250,0.38112,0.07201,0.17362,0.08706,0.03243,2143493.76000
1300,0.29913,0.03514,0.12976,0.08670,0.03259,828716.10000
1350,0.50908,0.13447,0.23525,0.08719,0.03295,3981126.96000
1400,0.64360,0.17973,0.32585,0.08880,0.03203,5491852.38000
1450,0.79620,0.25301,0.40455,0.08990,0.03202,7774626.24000
1500,0.89637,0.30590,0.45522,0.08960,0.03220,9101418.36000
1550,0.91390,0.33786,0.43715,0.08811,0.03065,9937097.52000
1600,0.91921,0.35648,0.42766,0.08794,0.02991,10709429.10000
1650,0.91616,0.36569,0.41585,0.08797,0.02936,10966888.02000
1700,0.92005,0.37396,0.40948,0.08784,0.02892,11224708.32000
1750,0.90679,0.37302,0.40272,0.08685,0.02762,11204326.08000
1800,0.92289,0.38434,0.40729,0.08668,0.02774,11241039.96000
1850,0.92002,0.38477,0.40337,0.08717,0.02800,11241015.00000
1900,0.93487,0.37602,0.42594,0.08742,0.02894,11240976.24000
1950,0.94234,0.36514,0.43998,0.08769,0.02983,11028965.28000
2000,0.86438,0.30798,0.42161,0.08770,0.03012,9755091.54000
2050,0.68822,0.20855,0.34342,0.08823,0.03110,6811713.06000
2100,0.54356,0.13817,0.26676,0.08816,0.03284,4533965.76000
2150,0.45293,0.09631,0.21628,0.08689,0.03141,2936297.94000
2200,0.18658,0.01736,0.04181,0.08589,0.02813,432007.56000
2250,0.14653,0.00891,0.01259,0.08575,0.02588,211567.20000
2300,0.13265,0.00344,0.00678,0.08575,0.02330,4294.37500
