frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34112,0.06674,0.14458,0.08725,0.02875,2842974.48000
50,0.41823,0.08713,0.19706,0.08904,0.03102,3656259.24000
100,0.37335,0.05836,0.17879,0.08741,0.03136,2180549.58000
150,0.35899,0.05736,0.17026,0.08654,0.03129,1941672.24000
200,0.34149,0.04456,0.16240,0.08619,0.03186,1019535.66000
250,0.33727,0.05108,0.15532,0.08634,0.03135,1568301.00000
300,0.29794,0.04107,0.12622,0.08595,0.03115,955470.54000
350,0.33656,0.04352,0.15543,0.08613,0.03146,775589.04000
400,0.32683,0.03442,0.15974,0.08628,0.03172,597380.28000
450,0.29717,0.02275,0.14293,0.08621,0.03190,354781.56000
500,0.29649,0.02233,0.14266,0.08627,0.03192,338163.78000
550,0.29634,0.02614,0.13519,0.08628,0.03168,405535.02000
600,0.48683,0.12231,0.22944,0.08954,0.03166,4624560.90000
650,0.59527,0.17175,0.28729,0.08949,0.03253,6494196.72000
700,0.62643,0.19208,0.29583,0.08949,0.03198,7128570.12000
750,0.62408,0.19749,0.28487,0.08946,0.03239,6900722.82000
800,0.65749,0.21549,0.30289,0.08896,0.03279,6827939.22000
850,0.74760,0.25685,0.34827,0.08761,0.03245,7855790.76000
900,0.80637,0.26420,0.39995,0.08909,0.03320,7999168.32000
950,0.70545,0.21960,0.34704,0.08876,0.03335,6966210.90000
1000,0.54633,0.15466,0.25337,0.08772,0.03277,5114077.32000
1050,0.55651,0.15509,0.25816,0.08882,0.03292,5496524.88000
1100,0.46020,0.10537,0.21647,0.08857,0.03240,3469015.14000
1150,0.41436,0.07671,0.19860,0.08876,0.03257,2493087.60000
1200,0.42378,0.08393,0.20384,0.08712,0.03230,2831303.94000
1250,0.37938,0.07194,0.17348,0.08706,0.03239,2143493.76000
1300,0.29815,0.03498,0.12910,0.08670,0.03263,828716.10000
1350,0.50713,0.13456,0.23544,0.08730,0.03295,3981126.96000
1400,0.64139,0.18013,0.32609,0.08871,0.03195,5491852.38000
1450,0.79598,0.25295,0.40349,0.08992,0.03206,7774626.24000
1500,0.89827,0.30591,0.44861,0.08953,0.03215,9101418.36000
1550,0.91116,0.33494,0.43688,0.08805,0.03062,9937097.52000
1600,0.92068,0.35633,0.42733,0.08769,0.02993,10709429.10000
1650,0.91625,0.36127,0.41817,0.08790,0.02932,10966888.02000
1700,0.91999,0.37624,0.41031,0.08761,0.02879,11224708.32000
1750,0.90991,0.38159,0.39700,0.08675,0.02751,11204326.08000
1800,0.92661,0.38676,0.40530,0.08661,0.02776,11241039.96000
1850,0.92050,0.38119,0.40718,0.08703,0.02786,11241015.00000
1900,0.93794,0.37446,0.42458,0.08696,0.02882,11240976.24000
1950,0.93822,0.36095,0.44606,0.08742,0.02980,11028965.28000
2000,0.85933,0.30725,0.41841,0.08744,0.02994,9755091.54000
2050,0.68993,0.20826,0.34505,0.08813,0.03096,6811713.06000
2100,0.54409,0.13739,0.26605,0.09095,0.03289,4533965.76000
2150,0.45060,0.09623,0.21679,0.08702,0.03146,2936297.94000
2200,0.18597,0.01737,0.04178,0.08556,0.02790,432007.56000
2250,0.14605,0.00893,0.01260,0.08550,0.02559,211567.20000
2300,0.13239,0.00336,0.00675,0.08538,0.02327,4294.37500
