frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.34715,0.06710,0.14638,0.08748,0.02887,2842974.48000
50,0.42038,0.08749,0.19877,0.08926,0.03095,3656259.24000
100,0.37068,0.05879,0.17790,0.08732,0.03141,2180549.58000
150,0.36386,0.05764,0.17169,0.08655,0.03130,1941672.24000
200,0.34215,0.04468,0.16257,0.08898,0.03183,1019535.66000
250,0.34161,0.05167,0.15574,0.08629,0.03122,1568301.00000
300,0.29864,0.04124,0.12661,0.08587,0.03113,955470.54000
350,0.33098,0.04383,0.15556,0.08598,0.03135,775589.04000
400,0.32765,0.03463,0.15976,0.08620,0.03179,597380.28000
450,0.30064,0.02292,0.14294,0.08616,0.03179,354781.56000
500,0.29675,0.02249,0.14276,0.08623,0.03189,338163.78000
550,0.29386,0.02631,0.13528,0.08613,0.03157,405535.02000
600,0.49080,0.12226,0.23065,0.08949,0.03166,4624560.90000
650,0.59677,0.17222,0.28794,0.08964,0.03254,6494196.72000
700,0.63430,0.19257,0.29728,0.08953,0.03207,7128570.12000
750,0.62536,0.19761,0.28577,0.09223,0.03235,6900722.82000
800,0.65630,0.21285,0.30406,0.08891,0.03281,6827939.22000
850,0.75313,0.25689,0.35336,0.08747,0.03240,7855790.76000
900,0.80498,0.26499,0.39774,0.08898,0.03323,7999168.32000
950,0.70396,0.21960,0.34801,0.08865,0.03342,6966210.90000
1000,0.54635,0.15519,0.25376,0.08763,0.03271,5114077.32000
1050,0.55476,0.15428,0.25843,0.08870,0.03291,5496524.88000
1100,0.46102,0.10516,0.21766,0.08865,0.03236,3469015.14000
1150,0.41219,0.07725,0.19654,0.08718,0.03225,2493087.60000
1200,0.42125,0.08339,0.20469,0.08723,0.03233,2831303.94000
1250,0.38479,0.07202,0.17397,0.08701,0.03232,2143493.76000
1300,0.29822,0.03525,0.12986,0.08665,0.03254,828716.10000
1350,0.51330,0.13506,0.23798,0.08718,0.03294,3981126.96000
1400,0.64676,0.17968,0.32664,0.08867,0.03198,5491852.38000
1450,0.80374,0.25356,0.40817,0.08980,0.03213,7774626.24000
1500,0.89724,0.30888,0.45049,0.08948,0.03208,9101418.36000
1550,0.91196,0.33806,0.43841,0.08804,0.03056,9937097.52000
1600,0.92248,0.35649,0.42798,0.08767,0.02992,10709429.10000
1650,0.91021,0.36123,0.41483,0.08784,0.02929,10966888.02000
1700,0.91224,0.37039,0.40881,0.08768,0.02880,11224708.32000
1750,0.90022,0.37284,0.39653,0.08675,0.02749,11204326.08000
1800,0.92343,0.38720,0.40527,0.08658,0.02769,11241039.96000
1850,0.91974,0.38142,0.40963,0.08710,0.02795,11241015.00000
1900,0.94074,0.37593,0.43480,0.08733,0.02891,11240976.24000
1950,0.93921,0.36234,0.44316,0.08749,0.02972,11028965.28000
2000,0.86707,0.31034,0.41941,0.08740,0.03004,9755091.54000
2050,0.68688,0.20834,0.34287,0.08795,0.03091,6811713.06000
2100,0.54313,0.13740,0.26703,0.08806,0.03291,4533965.76000
2150,0.44883,0.09648,0.21738,0.08675,0.03154,2936297.94000
2200,0.18576,0.01745,0.04169,0.08547,0.02773,432007.56000
2250,0.14639,0.00885,0.01250,0.08555,0.02594,211567.20000
2300,0.13330,0.00343,0.00682,0.08565,0.02364,4294.37500
