frame,total,geometry,lighting,index_count
790,12.60371,12.52513,0.03939,9787313.40000
800,12.91497,12.86801,0.03890,9664446.60000
810,12.68016,12.63407,0.03689,9667598.40000
820,12.92265,12.87806,0.03674,9667593.00000
830,13.31852,13.27609,0.03450,9667602.00000
840,13.81406,13.77217,0.03418,9667602.60000
850,14.29278,14.19307,0.03266,9667603.20000
860,14.23775,14.19910,0.03004,9667607.40000
870,13.89185,13.84303,0.03307,10385949.00000
880,15.63329,15.60519,0.02085,10864839.00000
890,16.41811,16.39046,0.01917,10864839.00000
900,16.51912,16.48749,0.02332,10864835.40000
910,17.26157,17.22622,0.02723,10864828.20000
920,16.74202,16.70187,0.03256,10864825.20000
930,16.62597,16.58500,0.03124,10864821.00000
940,16.47160,16.43161,0.03179,10864821.00000
950,16.42540,16.38475,0.03205,10864821.00000
960,16.33630,16.29323,0.03469,10864818.00000
970,16.11693,16.07313,0.03549,10864786.20000
980,14.91416,14.86704,0.03838,10864773.00000
990,14.99158,14.94543,0.03759,10864773.00000
1000,14.33747,14.29503,0.03338,10625328.60000
1010,13.35952,13.32106,0.02969,9667551.00000
1020,12.82712,12.78457,0.03447,9667551.00000
1030,12.43791,12.39478,0.03491,9667551.00000
1040,11.59866,11.55594,0.03482,9667551.00000
1050,10.88016,10.83603,0.03699,10146439.80000
1060,11.06065,11.01053,0.03812,10864773.00000
1070,11.82058,11.77367,0.03881,10864773.00000
1080,11.97689,11.93226,0.03679,10025094.60000
1090,11.74318,11.69675,0.03728,9329834.40000
1100,12.01852,11.97343,0.03715,9156234.00000
1110,12.42651,12.38244,0.03705,9156234.00000
1120,12.65793,12.61175,0.03879,9156234.00000
1130,13.84236,13.80104,0.03548,9153888.00000
1140,13.19627,13.12214,0.03424,8888382.00000
1150,10.13689,10.10059,0.02840,6681090.00000
1160,10.93982,10.87452,0.02766,7146947.40000
1170,11.93364,11.89160,0.03447,9101922.00000
1180,11.95205,11.90800,0.03532,9097980.00000
1190,11.58170,11.52008,0.03562,9099990.00000
1200,12.91370,12.84263,0.03258,9103005.00000
1210,13.38145,13.31688,0.03382,9103881.00000
1220,12.68935,12.61395,0.03620,9103005.00000
1230,12.67858,12.63695,0.03397,9103013.40000
1240,12.96465,12.92360,0.03287,9103039.20000
1250,12.84830,12.80775,0.03307,9100531.50000
1260,11.58771,11.50893,0.03331,9094303.20000
1270,12.56258,12.52102,0.03356,9091825.20000
1280,13.11720,13.08012,0.02926,8847516.90000
1290,11.12184,11.08162,0.03204,8728518.00000
1300,9.31671,9.24688,0.03041,8236771.20000
1310,9.78890,9.72904,0.02225,6191688.00000
1320,10.83058,10.79882,0.02422,6862126.50000
1330,11.70072,11.67239,0.02000,5573805.00000
1340,11.31934,11.27507,0.01880,6060954.00000
1350,12.62209,12.59382,0.02008,6881545.80000
1360,16.50566,16.46916,0.02760,9634320.90000
1370,14.64981,14.60727,0.03429,10864779.00000
1380,15.00454,14.96063,0.03554,10864773.60000
1390,15.72952,15.68497,0.03619,10864773.00000
1400,16.51480,16.47250,0.03414,10864774.80000
1410,14.39630,14.36135,0.02696,10566703.20000
1420,13.52412,13.49448,0.02173,10592118.60000
1430,13.97183,13.93370,0.02710,10864791.00000
1440,14.06163,13.99577,0.02651,10864798.20000
1450,14.46465,14.42804,0.02873,10864803.00000
1460,14.56844,14.53129,0.02962,10864803.00000
1470,14.41844,14.38059,0.02967,10864803.00000
1480,14.37002,14.33110,0.03074,10864807.80000
1490,14.71906,14.67925,0.03011,10864813.20000
1500,14.70476,14.65019,0.02820,10864818.60000
1510,14.93591,14.90158,0.02672,10864824.00000
1520,14.44606,14.41258,0.02565,10864827.00000
1530,13.54043,13.50829,0.02392,10864822.20000
1540,12.34156,12.31061,0.02307,10864824.00000
1550,12.54866,12.51799,0.02288,10864827.00000
1560,11.79221,11.72443,0.02475,10864828.20000
1570,11.35686,11.32336,0.02552,10869039.60000
1580,10.71182,10.67584,0.02794,10951032.60000
1590,10.27300,10.23442,0.03128,10974487.80000
1600,9.69318,9.65277,0.03291,10974497.40000
1610,8.94482,8.87403,0.03197,10974504.00000
1620,8.63723,8.59934,0.03061,10974501.00000
1630,8.18258,8.09348,0.02828,10974495.00000
1640,7.84208,7.80648,0.02795,10974492.00000
1650,7.55754,7.52198,0.02735,10974492.00000
1660,7.48448,7.44930,0.02734,10974493.80000
1670,7.15176,7.12030,0.02443,10974916.20000
1680,7.14125,7.10954,0.02448,11108102.10000
1690,6.66439,6.63176,0.02448,11241013.20000
1700,6.50512,6.47253,0.02420,11241018.60000
1710,6.34948,6.31891,0.02280,11241024.00000
1720,5.97916,5.94998,0.02126,11241025.80000
1730,5.82620,5.79868,0.01958,11241037.20000
1740,5.38438,5.35822,0.01855,11241052.20000
1750,4.93178,4.90698,0.01729,11241054.00000
1760,4.66778,4.64322,0.01663,11241054.00000
1770,4.71172,4.68722,0.01682,11241054.00000
1780,4.61116,4.58772,0.01622,11241054.00000
1790,4.54553,4.52213,0.01629,11241054.00000
1800,4.46990,4.44682,0.01585,11241054.00000
1810,4.52419,4.50033,0.01586,11241049.80000
1820,4.55803,4.53429,0.01616,11241039.60000
1830,4.71719,4.69392,0.01598,11241032.40000
1840,4.96144,4.93614,0.01717,11241024.00000
1850,5.10578,5.08083,0.01729,11241018.00000
1860,5.35099,5.32623,0.01750,11241019.80000
1870,5.79261,5.76708,0.01795,11241019.80000
1880,6.20234,6.17570,0.01896,11241012.60000
1890,6.49758,6.46975,0.02021,11241006.00000
1900,6.83972,6.81101,0.02087,11241003.00000
1910,7.12668,7.06694,0.02249,11240994.00000
1920,7.31440,7.28285,0.02352,11240985.60000
1930,7.92252,7.88822,0.02644,11240971.20000
1940,8.34513,8.30927,0.02806,11240961.00000
1950,8.73364,8.69604,0.02968,11240949.00000
1960,8.87290,8.83420,0.03128,11240934.60000
1970,9.19145,9.15067,0.03284,11240930.40000
1980,9.89624,9.82223,0.03407,11161169.70000
1990,9.82090,9.78353,0.02919,10974408.00000
2000,10.28986,10.24364,0.03025,10974408.00000
2010,11.26289,11.22733,0.02661,10974408.00000
2020,12.01412,11.97787,0.02766,10974408.00000
2030,11.99544,11.96208,0.02512,10974408.00000
2040,12.17681,12.14586,0.02300,10973341.80000
2050,12.61197,12.58057,0.02378,10972275.60000
2060,13.52292,13.49125,0.02385,10974408.00000
2070,13.46631,13.43211,0.02602,10846963.80000
2080,12.25327,12.22006,0.02539,10364410.50000
2090,11.07724,11.04359,0.02523,10054158.00000
2100,12.36672,12.33411,0.02495,10013727.00000
2110,12.37085,12.33835,0.02496,10195232.40000
2120,14.15278,14.11716,0.02775,10491190.80000
2130,14.40366,14.36849,0.02717,10491226.80000
2140,16.32768,16.27230,0.02952,10606616.40000
2150,14.91022,14.86990,0.03277,10839546.30000
2160,13.79053,13.72560,0.02596,10082360.10000
2170,10.97615,10.92116,0.01742,7223112.00000
2180,11.08697,10.99844,0.01937,6549874.20000
2190,13.60158,13.55561,0.01779,6266152.50000
2200,8.17514,8.14660,0.01872,5132634.90000
2210,3.93805,3.91468,0.01481,3836330.40000
2220,1.54966,1.49579,0.01438,3796645.80000
2230,0.46423,0.44289,0.01436,2713873.80000
2240,0.18083,0.15820,0.01423,1232427.90000
2250,0.05100,0.02160,0.01434,384978.60000
2260,0.11868,0.09728,0.01429,521978.40000
2270,0.59438,0.57321,0.01432,2713873.80000
2280,0.39959,0.37845,0.01420,1252506.00000
2290,0.22860,0.20757,0.01421,1252506.00000
2300,0.05555,0.03374,0.01462,130779.00000
2310,0.02688,0.00499,0.01480,0.00000
2320,0.02704,0.00508,0.01494,0.00000
2330,0.02654,0.00471,0.01492,0.00000
2340,0.02677,0.00491,0.01482,0.00000
2350,0.02694,0.00497,0.01480,0.00000
2360,0.02694,0.00501,0.01476,0.00000
2370,0.02673,0.00488,0.01480,0.00000
2380,0.02693,0.00499,0.01480,0.00000
2390,0.02695,0.00501,0.01479,0.00000
