frame,total,visibility,gbuffer,lighting,index_count
1950,1.70936,0.36968,1.31180,0.01815,11240949.00000
1960,1.76823,0.36973,1.36998,0.01861,11240934.60000
1970,1.82422,0.36991,1.42545,0.01903,11240930.40000
1980,1.87469,0.36882,1.47750,0.01958,11161169.70000
1990,1.80585,0.36053,1.41594,0.01874,10974408.00000
2000,1.74930,0.35979,1.36039,0.01856,10974408.00000
2010,1.78010,0.36110,1.39060,0.01856,10974408.00000
2020,1.83722,0.36266,1.44502,0.01899,10974408.00000
2030,1.83812,0.36052,1.44851,0.01893,10974408.00000
2040,1.77648,0.35470,1.39284,0.01834,10973341.80000
2050,1.78998,0.35312,1.40838,0.01858,10972275.60000
2060,1.92902,0.35723,1.54188,0.01985,10974408.00000
2070,2.01406,0.35195,1.63124,0.02071,10846963.80000
2080,1.87103,0.32694,1.51497,0.01876,10364410.50000
2090,1.73772,0.30472,1.40542,0.01754,10054158.00000
2100,1.75723,0.30101,1.42804,0.01780,10013727.00000
2110,1.92806,0.31310,1.58576,0.01886,10195232.40000
2120,2.16832,0.33258,1.80266,0.02236,10491190.80000
2130,2.18292,0.33662,1.81233,0.02388,10491226.80000
2140,2.17194,0.34243,1.79521,0.02441,10606616.40000
2150,2.14110,0.34561,1.76034,0.02470,10839546.30000
2160,1.95242,0.33107,1.59096,0.01994,10082360.10000
2170,1.61148,0.22871,1.35662,0.01735,7223112.00000
2180,1.65754,0.21654,1.41291,0.01754,6549874.20000
2190,1.68436,0.20716,1.44986,0.01766,6266152.50000
2200,1.29443,0.16710,1.10019,0.01736,5132634.90000
2210,0.70192,0.10270,0.57484,0.01488,3836330.40000
2220,0.45331,0.08936,0.33996,0.01427,3796645.80000
2230,0.31003,0.07004,0.21590,0.01429,2713873.80000
2240,0.17238,0.02942,0.11892,0.01428,1232427.90000
2250,0.08558,0.01330,0.04827,0.01426,384978.60000
2260,0.12245,0.01081,0.08776,0.01427,521978.40000
2270,0.26896,0.06389,0.18090,0.01431,2713873.80000
2280,0.21108,0.03035,0.15658,0.01428,1252506.00000
2290,0.17702,0.03011,0.12280,0.01426,1252506.00000
2300,0.08655,0.00730,0.05521,0.01427,130779.00000
2310,0.07019,0.00374,0.04208,0.01426,0.00000
2320,0.07032,0.00381,0.04239,0.01426,0.00000
2330,0.07015,0.00385,0.04222,0.01424,0.00000
2340,0.07014,0.00376,0.04224,0.01425,0.00000
2350,0.06950,0.00386,0.04152,0.01425,0.00000
2360,0.06806,0.00392,0.04016,0.01426,0.00000
2370,0.07021,0.00377,0.04227,0.01424,0.00000
2380,0.07014,0.00373,0.04222,0.01422,0.00000
2390,0.07048,0.00374,0.04255,0.01422,0.00000
