frame,total,geometry,lighting,index_count
610,1.29977,1.26543,0.02770,9154439.10000
620,1.40402,1.36356,0.03303,9521362.20000
630,1.38480,1.34097,0.03668,9517167.00000
640,1.37642,1.33139,0.03754,9459631.80000
650,1.39840,1.35182,0.03896,9421272.60000
660,1.51016,1.45794,0.04443,10768835.40000
670,1.49732,1.44552,0.04448,10858999.20000
680,1.45455,1.40404,0.04333,10858885.50000
690,1.44031,1.39039,0.04238,10855368.00000
700,1.49094,1.44215,0.04146,10855368.00000
710,1.46714,1.41960,0.04014,10855368.00000
720,1.47216,1.42573,0.03897,10673067.00000
730,1.41383,1.37046,0.03614,10593060.00000
740,1.39770,1.35790,0.03272,10404744.00000
750,1.46828,1.42850,0.03237,10279200.00000
760,1.61683,1.57584,0.03361,10437937.50000
770,1.65691,1.61328,0.03634,10766673.60000
780,1.68502,1.63921,0.03844,10864798.80000
790,1.67243,1.62858,0.03632,9787313.40000
800,1.69829,1.65534,0.03570,9664446.60000
810,1.67192,1.63018,0.03442,9667598.40000
820,1.64418,1.60343,0.03340,9667593.00000
830,1.72488,1.68506,0.03236,9667602.00000
840,1.78836,1.74918,0.03186,9667602.60000
850,1.84743,1.81035,0.02970,9667603.20000
860,1.85133,1.81561,0.02810,9667607.40000
870,1.73898,1.70301,0.02870,10385949.00000
880,1.97646,1.95085,0.01845,10864839.00000
890,2.05526,2.02980,0.01824,10864839.00000
900,2.15315,2.12604,0.01948,10864835.40000
910,2.27624,2.24065,0.02851,10864828.20000
920,2.03034,1.99304,0.03010,10864825.20000
930,2.04295,2.00614,0.02956,10864821.00000
940,2.05358,2.01598,0.03003,10864821.00000
950,2.03732,1.99914,0.03044,10864821.00000
960,2.06688,2.02712,0.03250,10864818.00000
970,2.05671,2.01661,0.03271,10864786.20000
980,1.95652,1.91636,0.03286,10864773.00000
990,1.96800,1.92882,0.03173,10864773.00000
1000,1.92373,1.88897,0.02729,10625328.60000
1010,1.81540,1.78257,0.02536,9667551.00000
1020,1.72416,1.68792,0.02884,9667551.00000
1030,1.67505,1.63645,0.03081,9667551.00000
1040,1.57617,1.53852,0.03001,9667551.00000
1050,1.46849,1.42793,0.03302,10146439.80000
1060,1.50987,1.46836,0.03414,10864773.00000
1070,1.60130,1.55884,0.03518,10864773.00000
1080,1.57558,1.53483,0.03328,10025094.60000
1090,1.57948,1.54075,0.03133,9329834.40000
1100,1.61280,1.57260,0.03276,9156234.00000
1110,1.61679,1.57746,0.03208,9156234.00000
1120,1.66042,1.61974,0.03341,9156234.00000
1130,1.77348,1.73555,0.03072,9153888.00000
1140,1.64442,1.60812,0.02889,8888382.00000
1150,1.44462,1.41194,0.02567,6681090.00000
1160,1.53752,1.50682,0.02290,7146947.40000
1170,1.64139,1.60430,0.02980,9101922.00000
1180,1.59210,1.55316,0.03157,9097980.00000
1190,1.58605,1.54658,0.03200,9099990.00000
1200,1.69881,1.66279,0.02883,9103005.00000
1210,1.74268,1.70622,0.02930,9103881.00000
1220,1.80270,1.76393,0.03094,9103005.00000
1230,1.67834,1.64241,0.02840,9103013.40000
1240,1.65231,1.61923,0.02587,9103039.20000
1250,1.67050,1.63569,0.02744,9100531.50000
1260,1.58238,1.54688,0.02833,9094303.20000
1270,1.72999,1.69460,0.02782,9091825.20000
1280,1.60772,1.57612,0.02386,8847516.90000
1290,1.63839,1.60774,0.02232,8728518.00000
1300,1.32863,1.29404,0.02709,8236771.20000
1310,1.40086,1.37392,0.01933,6191688.00000
1320,1.49237,1.46398,0.02110,6862126.50000
1330,1.49406,1.46949,0.01724,5573805.00000
1340,1.54560,1.52149,0.01667,6060954.00000
1350,1.63715,1.61184,0.01752,6881545.80000
1360,1.99718,1.96787,0.02210,9634320.90000
1370,1.93954,1.90438,0.02763,10864779.00000
1380,1.92929,1.89252,0.02967,10864773.60000
1390,1.97457,1.93516,0.03202,10864773.00000
1400,2.01628,1.97801,0.03098,10864774.80000
1410,1.96860,1.93748,0.02382,10566703.20000
1420,1.72556,1.69729,0.02103,10592118.60000
1430,1.92712,1.89506,0.02468,10864791.00000
1440,1.86788,1.83576,0.02471,10864798.20000
1450,1.84084,1.80776,0.02577,10864803.00000
1460,1.81217,1.77752,0.02672,10864803.00000
1470,1.81587,1.78147,0.02688,10864803.00000
1480,1.83104,1.79626,0.02740,10864807.80000
1490,1.91110,1.87604,0.02741,10864813.20000
1500,1.95357,1.91958,0.02675,10864818.60000
1510,1.95240,1.91994,0.02503,10864824.00000
1520,1.92640,1.89468,0.02437,10864827.00000
1530,1.80248,1.77122,0.02381,10864822.20000
1540,1.66560,1.63502,0.02313,10864824.00000
1550,1.62571,1.59538,0.02314,10864827.00000
1560,1.60325,1.57236,0.02359,10864828.20000
1570,1.56456,1.53238,0.02465,10869039.60000
1580,1.48500,1.45141,0.02637,10951032.60000
1590,1.42511,1.38870,0.02914,10974487.80000
1600,1.37089,1.33325,0.03026,10974497.40000
1610,1.28892,1.25245,0.02925,10974504.00000
1620,1.24021,1.20549,0.02745,10974501.00000
1630,1.17630,1.14349,0.02563,10974495.00000
1640,1.12332,1.09082,0.02501,10974492.00000
1650,1.11359,1.08153,0.02486,10974492.00000
1660,1.04720,1.01588,0.02398,10974493.80000
1670,1.06984,1.03878,0.02383,10974916.20000
1680,1.05776,1.02656,0.02394,11108102.10000
1690,1.01014,0.97973,0.02334,11241013.20000
1700,0.97094,0.94176,0.02185,11241018.60000
1710,0.93490,0.90664,0.02072,11241024.00000
1720,0.92244,0.89616,0.01903,11241025.80000
1730,0.87859,0.85346,0.01778,11241037.20000
1740,0.81647,0.79194,0.01718,11241052.20000
1750,0.77205,0.74834,0.01656,11241054.00000
1760,0.74271,0.71889,0.01626,11241054.00000
1770,0.72990,0.70607,0.01622,11241054.00000
1780,0.72430,0.70083,0.01605,11241054.00000
1790,0.72326,0.70012,0.01590,11241054.00000
1800,0.71100,0.68777,0.01579,11241054.00000
1810,0.70916,0.68565,0.01586,11241049.80000
1820,0.72205,0.69892,0.01587,11241039.60000
1830,0.74404,0.72084,0.01586,11241032.40000
1840,0.77513,0.75174,0.01592,11241024.00000
1850,0.76793,0.74435,0.01634,11241018.00000
1860,0.82452,0.80038,0.01670,11241019.80000
1870,0.87178,0.84730,0.01722,11241019.80000
1880,0.91235,0.88692,0.01788,11241012.60000
1890,0.95456,0.92885,0.01837,11241006.00000
1900,1.00448,0.97785,0.01933,11241003.00000
1910,1.03179,1.00383,0.02060,11240994.00000
1920,1.12346,1.09366,0.02256,11240985.60000
1930,1.12452,1.09287,0.02384,11240971.20000
1940,1.17899,1.14645,0.02539,11240961.00000
1950,1.23180,1.19742,0.02700,11240949.00000
1960,1.24573,1.20934,0.02872,11240934.60000
1970,1.30916,1.27153,0.03046,11240930.40000
1980,1.37364,1.33534,0.03078,11161169.70000
1990,1.37562,1.34117,0.02708,10974408.00000
2000,1.40484,1.37238,0.02486,10974408.00000
2010,1.47416,1.44182,0.02493,10974408.00000
2020,1.55523,1.52292,0.02494,10974408.00000
2030,1.61333,1.58254,0.02354,10974408.00000
2040,1.59784,1.56886,0.02174,10973341.80000
2050,1.63306,1.60427,0.02169,10972275.60000
2060,1.75147,1.72122,0.02307,10974408.00000
2070,1.77742,1.74606,0.02402,10846963.80000
2080,1.63794,1.60806,0.02236,10364410.50000
2090,1.46302,1.43468,0.02093,10054158.00000
2100,1.61022,1.58200,0.02083,10013727.00000
2110,1.67149,1.64064,0.02297,10195232.40000
2120,1.79996,1.76692,0.02549,10491190.80000
2130,1.91434,1.88053,0.02598,10491226.80000
2140,2.02122,1.98701,0.02660,10606616.40000
2150,1.96863,1.93081,0.03038,10839546.30000
2160,1.77044,1.73818,0.02482,10082360.10000
2170,1.41366,1.38952,0.01706,7223112.00000
2180,1.72212,1.69766,0.01704,6549874.20000
2190,1.67088,1.64622,0.01733,6266152.50000
2200,1.09382,1.07034,0.01648,5132634.90000
2210,0.57335,0.55234,0.01423,3836330.40000
2220,0.27830,0.25707,0.01420,3796645.80000
2230,0.12900,0.10794,0.01421,2713873.80000
2240,0.06270,0.04143,0.01438,1232427.90000
2250,0.03468,0.01348,0.01432,384978.60000
2260,0.04256,0.02156,0.01427,521978.40000
2270,0.14148,0.12064,0.01421,2713873.80000
2280,0.09268,0.07173,0.01422,1252506.00000
2290,0.07015,0.04897,0.01437,1252506.00000
2300,0.03265,0.01096,0.01470,130779.00000
2310,0.02667,0.00505,0.01484,0.00000
2320,0.02678,0.00515,0.01484,0.00000
2330,0.02669,0.00512,0.01485,0.00000
2340,0.02670,0.00495,0.01483,0.00000
2350,0.02653,0.00498,0.01485,0.00000
2360,0.02654,0.00504,0.01482,0.00000
2370,0.02657,0.00504,0.01486,0.00000
2380,0.02678,0.00512,0.01487,0.00000
2390,0.02669,0.00504,0.01483,0.00000
